,SubjectID_left,SubjectID_right,Gender_left,Gender_right,Age_left,Age_right,Image_1,Image_2,Prop_red_image_1,Prop_red_image_2,Prop_yellow_image_1,Prop_yellow_image_2,Prop_green_image_1,Prop_green_image_2,Prop_blue_image_1,Prop_blue_image_2,Response_left,Response_right,Joint_left,Joint_right,Correct_left,Correct_right,Correct_joint,RT_left,RT_right,RT_joint_left,RT_joint_right,Round,Block
0,44,41,Female,Male,24,21,Stim\r02y10g14b11.jpeg,Stim\r05y40g33b16.jpeg,02,05,10,40,14,33,11,16,1,2,0,0,1,1,0,1.539,1.848,0,0,2,rød
1,44,41,Female,Male,24,21,Stim\r19y10g06b15.jpeg,Stim\r15y16g12b03.jpeg,19,15,10,16,06,12,15,03,-1,2,0,-1,1,0,1,2.032,1.98,0,2.58,2,rød
2,44,41,Female,Male,24,21,Stim\r20y04g39b23.jpeg,Stim\r14y12g04b29.jpeg,20,14,04,12,39,04,23,29,1,1,0,0,0,0,0,2.055,2.52,0,0,2,rød
3,44,41,Female,Male,24,21,Stim\r07y14g27b22.jpeg,Stim\r03y03g02b05.jpeg,07,03,14,03,27,02,22,05,-1,1,-1,0,1,0,1,0.952,1.948,1.693,0,2,rød
4,44,41,Female,Male,24,21,Stim\r14y10g15b15.jpeg,Stim\r15y16g12b03.jpeg,14,15,10,16,15,12,15,03,1,-2,-1,0,1,0,0,1.707,1.304,1.475,0,2,rød
5,44,41,Female,Male,24,21,Stim\r05y40g33b16.jpeg,Stim\r03y11g01b26.jpeg,05,03,40,11,33,01,16,26,-1,-1,0,0,1,1,0,1.231,3.494,0,0,2,rød
6,44,41,Female,Male,24,21,Stim\r17y12g19b18.jpeg,Stim\r15y16g12b03.jpeg,17,15,12,16,19,12,18,03,2,2,0,0,0,0,0,1.921,2.3,0,0,2,rød
7,44,41,Female,Male,24,21,Stim\r15y16g12b03.jpeg,Stim\r12y07g16b25.jpeg,15,12,16,07,12,16,03,25,3,2,0,0,0,0,0,1.739,1.604,0,0,2,rød
8,44,41,Female,Male,24,21,Stim\r22y35g09b11.jpeg,Stim\r18y13g28b06.jpeg,22,18,35,13,09,28,11,06,-2,-2,0,0,1,1,0,1.828,1.058,0,0,2,rød
9,44,41,Female,Male,24,21,Stim\r11y14g08b23.jpeg,Stim\r13y21g23b09.jpeg,11,13,14,21,08,23,23,09,1,2,0,0,1,1,0,2.542,1.222,0,0,2,rød
10,44,41,Female,Male,24,21,Stim\r08y09g09b11.jpeg,Stim\r10y03g03b07.jpeg,08,10,09,03,09,03,11,07,-2,2,0,-1,0,1,0,2.272,3.252,0,2.708,2,rød
11,44,41,Female,Male,24,21,Stim\r10y07g11b10.jpeg,Stim\r07y06g08b05.jpeg,10,07,07,06,11,08,10,05,-2,-2,0,0,1,1,0,1.382,1.124,0,0,2,rød
12,44,41,Female,Male,24,21,Stim\r10y03g03b07.jpeg,Stim\r13y33g08b23.jpeg,10,13,03,33,03,08,07,23,1,2,0,0,1,1,0,1.941,2.06,0,0,2,rød
13,44,41,Female,Male,24,21,Stim\r21y24g16b04.jpeg,Stim\r22y23g20b06.jpeg,21,22,24,23,16,20,04,06,-1,2,0,1,0,1,1,3.032,1.346,0,3.603,2,rød
14,44,41,Female,Male,24,21,Stim\r03y11g01b26.jpeg,Stim\r09y15g18b07.jpeg,03,09,11,15,01,18,26,07,2,2,0,0,1,1,0,1.434,1.514,0,0,2,rød
15,44,41,Female,Male,24,21,Stim\r05y28g23b30.jpeg,Stim\r12y09g30b18.jpeg,05,12,28,09,23,30,30,18,2,2,0,0,1,1,0,1.237,0.986,0,0,2,rød
16,44,41,Female,Male,24,21,Stim\r11y13g22b35.jpeg,Stim\r14y20g16b10.jpeg,11,14,13,20,22,16,35,10,-1,-1,0,0,0,0,0,2.856,2.314,0,0,2,rød
17,44,41,Female,Male,24,21,Stim\r01y27g01b01.jpeg,Stim\r03y11g01b26.jpeg,01,03,27,11,01,01,01,26,1,3,0,0,1,1,0,1.097,1.644,0,0,2,rød
18,44,41,Female,Male,24,21,Stim\r12y07g16b25.jpeg,Stim\r18y19g14b27.jpeg,12,18,07,19,16,14,25,27,1,-2,-1,0,1,0,0,1.61,1.234,2.062,0,2,rød
19,44,41,Female,Male,24,21,Stim\r03y06g12b09.jpeg,Stim\r07y06g08b05.jpeg,03,07,06,06,12,08,09,05,2,2,0,0,1,1,0,1.739,0.903,0,0,2,rød
20,44,41,Female,Male,24,21,Stim\r08y23g10b29.jpeg,Stim\r04y39g24b15.jpeg,08,04,23,39,10,24,29,15,-2,-1,0,0,1,1,0,1.424,1.787,0,0,2,rød
21,44,41,Female,Male,24,21,Stim\r22y02g34b05.jpeg,Stim\r21y03g15b37.jpeg,22,21,02,03,34,15,05,37,-3,2,0,-1,1,0,1,1.351,1.264,0,1.734,2,rød
22,44,41,Female,Male,24,21,Stim\r12y09g30b18.jpeg,Stim\r05y09g02b34.jpeg,12,05,09,09,30,02,18,34,-3,-2,0,0,1,1,0,2.236,1.264,0,0,2,rød
23,44,41,Female,Male,24,21,Stim\r17y11g38b07.jpeg,Stim\r21y24g16b04.jpeg,17,21,11,24,38,16,07,04,1,1,0,0,1,1,0,2.921,1.799,0,0,2,rød
24,44,41,Female,Male,24,21,Stim\r15y16g12b03.jpeg,Stim\r03y03g02b05.jpeg,15,03,16,03,12,02,03,05,1,-1,0,1,1,0,1,3.35,2.096,0,2.872,2,blå
25,44,41,Female,Male,24,21,Stim\r01y27g01b01.jpeg,Stim\r07y06g08b05.jpeg,01,07,27,06,01,08,01,05,1,2,0,0,1,1,0,2.939,1.381,0,0,2,blå
26,44,41,Female,Male,24,21,Stim\r14y12g04b29.jpeg,Stim\r03y11g01b26.jpeg,14,03,12,11,04,01,29,26,-2,-2,0,0,1,1,0,1.635,1.344,0,0,2,blå
27,44,41,Female,Male,24,21,Stim\r10y02g36b05.jpeg,Stim\r13y21g23b09.jpeg,10,13,02,21,36,23,05,09,1,2,0,0,1,1,0,1.425,1.019,0,0,2,blå
28,44,41,Female,Male,24,21,Stim\r11y14g08b23.jpeg,Stim\r17y07g07b24.jpeg,11,17,14,07,08,07,23,24,-3,2,0,-1,0,1,0,1.42,1.101,0,2.183,2,blå
29,44,41,Female,Male,24,21,Stim\r03y11g01b26.jpeg,Stim\r12y07g07b17.jpeg,03,12,11,07,01,07,26,17,2,2,0,0,0,0,0,2.328,1.356,0,0,2,blå
30,44,41,Female,Male,24,21,Stim\r11y13g22b35.jpeg,Stim\r03y11g01b26.jpeg,11,03,13,11,22,01,35,26,-3,-2,0,0,1,1,0,1.295,1.273,0,0,2,blå
31,44,41,Female,Male,24,21,Stim\r17y12g19b18.jpeg,Stim\r04y39g24b15.jpeg,17,04,12,39,19,24,18,15,-1,-1,0,0,1,1,0,2.009,2.224,0,0,2,blå
32,44,41,Female,Male,24,21,Stim\r12y07g16b25.jpeg,Stim\r07y14g27b22.jpeg,12,07,07,14,16,27,25,22,-1,-1,0,0,1,1,0,2.381,2.761,0,0,2,blå
33,44,41,Female,Male,24,21,Stim\r22y02g34b05.jpeg,Stim\r10y27g22b14.jpeg,22,10,02,27,34,22,05,14,-1,1,-1,0,0,1,0,1.685,1.546,3.065,0,2,blå
34,44,41,Female,Male,24,21,Stim\r16y09g06b10.jpeg,Stim\r10y27g22b14.jpeg,16,10,09,27,06,22,10,14,1,2,0,0,1,1,0,1.181,3.794,0,0,2,blå
35,44,41,Female,Male,24,21,Stim\r12y09g30b18.jpeg,Stim\r17y22g16b15.jpeg,12,17,09,22,30,16,18,15,1,1,0,0,0,0,0,1.821,1.866,0,0,2,blå
36,44,41,Female,Male,24,21,Stim\r15y17g24b30.jpeg,Stim\r14y12g04b29.jpeg,15,14,17,12,24,04,30,29,-1,3,0,1,1,0,0,1.91,1.574,0,1.384,2,blå
37,44,41,Female,Male,24,21,Stim\r09y07g06b09.jpeg,Stim\r09y15g18b07.jpeg,09,09,07,15,06,18,09,07,2,1,0,0,0,0,0,2.359,2.018,0,0,2,blå
38,44,41,Female,Male,24,21,Stim\r03y06g12b09.jpeg,Stim\r10y02g36b05.jpeg,03,10,06,02,12,36,09,05,-3,-2,0,0,1,1,0,1.365,1.077,0,0,2,blå
39,44,41,Female,Male,24,21,Stim\r02y10g14b11.jpeg,Stim\r14y10g15b15.jpeg,02,14,10,10,14,15,11,15,2,-1,1,0,1,0,1,1.703,1.497,1.626,0,2,blå
40,44,41,Female,Male,24,21,Stim\r17y20g40b07.jpeg,Stim\r03y03g02b05.jpeg,17,03,20,03,40,02,07,05,-2,-1,0,0,1,1,0,2.044,1.66,0,0,2,blå
41,44,41,Female,Male,24,21,Stim\r04y39g24b15.jpeg,Stim\r04y28g27b06.jpeg,04,04,39,28,24,27,15,06,-1,-1,0,0,1,1,0,3.003,3.088,0,0,2,blå
42,44,41,Female,Male,24,21,Stim\r09y17g32b21.jpeg,Stim\r12y09g30b18.jpeg,09,12,17,09,32,30,21,18,-2,-2,0,0,1,1,0,1.256,1.1,0,0,2,blå
43,44,41,Female,Male,24,21,Stim\r08y12g20b03.jpeg,Stim\r22y23g20b06.jpeg,08,22,12,23,20,20,03,06,1,2,0,0,1,1,0,1.759,1.102,0,0,2,blå
44,44,41,Female,Male,24,21,Stim\r17y07g07b24.jpeg,Stim\r13y33g08b23.jpeg,17,13,07,33,07,08,24,23,1,-2,-1,0,0,1,1,2.753,1.031,4.345,0,2,blå
45,44,41,Female,Male,24,21,Stim\r10y03g03b07.jpeg,Stim\r21y31g06b08.jpeg,10,21,03,31,03,06,07,08,-2,-1,0,0,0,0,0,1.621,1.635,0,0,2,blå
46,44,41,Female,Male,24,21,Stim\r21y03g15b37.jpeg,Stim\r14y08g21b39.jpeg,21,14,03,08,15,21,37,39,-3,-4,0,0,0,0,0,1.417,1.959,0,0,2,blå
47,44,41,Female,Male,24,21,Stim\r13y21g23b09.jpeg,Stim\r22y35g09b11.jpeg,13,22,21,35,23,09,09,11,1,1,0,0,1,1,0,1.735,2.049,0,0,2,blå
48,44,41,Female,Male,24,21,Stim\r04y28g27b06.jpeg,Stim\r10y37g07b02.jpeg,04,10,28,37,27,07,06,02,-1,1,0,-1,0,1,0,2.714,1.893,0,2.961,2,gul
49,44,41,Female,Male,24,21,Stim\r12y09g30b18.jpeg,Stim\r14y10g15b15.jpeg,12,14,09,10,30,15,18,15,-1,-2,0,0,0,0,0,1.794,1.272,0,0,2,gul
50,44,41,Female,Male,24,21,Stim\r18y13g28b06.jpeg,Stim\r07y14g27b22.jpeg,18,07,13,14,28,27,06,22,-1,2,1,0,0,1,1,3.557,1.285,1.491,0,2,gul
51,44,41,Female,Male,24,21,Stim\r15y05g12b10.jpeg,Stim\r05y09g02b34.jpeg,15,05,05,09,12,02,10,34,-1,1,-1,0,0,1,0,1.287,1.139,1.438,0,2,gul
52,44,41,Female,Male,24,21,Stim\r09y02g05b02.jpeg,Stim\r09y06g26b32.jpeg,09,09,02,06,05,26,02,32,-1,2,0,1,0,1,1,1.714,0.809,0,1.546,2,gul
53,44,41,Female,Male,24,21,Stim\r12y07g16b25.jpeg,Stim\r14y10g15b15.jpeg,12,14,07,10,16,15,25,15,1,2,0,0,1,1,0,1.064,1.027,0,0,2,gul
54,44,41,Female,Male,24,21,Stim\r03y03g02b05.jpeg,Stim\r21y01g04b27.jpeg,03,21,03,01,02,04,05,27,1,-2,-1,0,0,1,1,1.87,1.47,1.913,0,2,gul
55,44,41,Female,Male,24,21,Stim\r21y03g15b37.jpeg,Stim\r09y02g05b02.jpeg,21,09,03,02,15,05,37,02,-1,-1,0,0,1,1,0,2.033,2.246,0,0,2,gul
56,44,41,Female,Male,24,21,Stim\r08y23g10b29.jpeg,Stim\r09y15g18b07.jpeg,08,09,23,15,10,18,29,07,1,2,0,0,0,0,0,2.054,3.1,0,0,2,gul
57,44,41,Female,Male,24,21,Stim\r01y27g01b01.jpeg,Stim\r21y24g16b04.jpeg,01,21,27,24,01,16,01,04,-4,-3,0,0,1,1,0,1.606,1.294,0,0,2,gul
58,44,41,Female,Male,24,21,Stim\r10y37g07b02.jpeg,Stim\r05y40g33b16.jpeg,10,05,37,40,07,33,02,16,-2,-1,0,0,0,0,0,3.016,2.161,0,0,2,gul
59,44,41,Female,Male,24,21,Stim\r22y02g34b05.jpeg,Stim\r03y03g02b05.jpeg,22,03,02,03,34,02,05,05,-1,-2,0,0,0,0,0,1.446,0.976,0,0,2,gul
60,44,41,Female,Male,24,21,Stim\r17y20g40b07.jpeg,Stim\r17y22g16b15.jpeg,17,17,20,22,40,16,07,15,-1,-2,0,0,0,0,0,1.491,1.105,0,0,2,gul
61,44,41,Female,Male,24,21,Stim\r10y07g11b10.jpeg,Stim\r19y10g06b15.jpeg,10,19,07,10,11,06,10,15,1,2,0,0,1,1,0,1.032,1.629,0,0,2,gul
62,44,41,Female,Male,24,21,Stim\r21y01g04b27.jpeg,Stim\r15y05g12b10.jpeg,21,15,01,05,04,12,27,10,1,2,0,0,1,1,0,0.961,1.174,0,0,2,gul
63,44,41,Female,Male,24,21,Stim\r14y10g15b15.jpeg,Stim\r21y03g15b37.jpeg,14,21,10,03,15,15,15,37,-2,-2,0,0,1,1,0,1.104,1.668,0,0,2,gul
64,44,41,Female,Male,24,21,Stim\r16y09g06b10.jpeg,Stim\r10y07g11b10.jpeg,16,10,09,07,06,11,10,10,1,2,0,0,0,0,0,1.323,1.214,0,0,2,gul
65,44,41,Female,Male,24,21,Stim\r07y14g27b22.jpeg,Stim\r03y11g01b26.jpeg,07,03,14,11,27,01,22,26,-2,-2,0,0,1,1,0,1.407,1.47,0,0,2,gul
66,44,41,Female,Male,24,21,Stim\r18y19g14b27.jpeg,Stim\r19y15g35b05.jpeg,18,19,19,15,14,35,27,05,1,2,0,0,0,0,0,2.762,2.556,0,0,2,gul
67,44,41,Female,Male,24,21,Stim\r02y19g24b04.jpeg,Stim\r13y21g23b09.jpeg,02,13,19,21,24,23,04,09,2,2,0,0,1,1,0,1.584,1.686,0,0,2,gul
68,44,41,Female,Male,24,21,Stim\r15y17g24b30.jpeg,Stim\r09y15g18b07.jpeg,15,09,17,15,24,18,30,07,-3,-2,0,0,1,1,0,1.523,1.554,0,0,2,gul
69,44,41,Female,Male,24,21,Stim\r09y15g18b07.jpeg,Stim\r15y16g12b03.jpeg,09,15,15,16,18,12,07,03,-3,2,0,1,0,1,1,1.859,1.028,0,4.697,2,gul
70,44,41,Female,Male,24,21,Stim\r08y12g20b03.jpeg,Stim\r02y10g14b11.jpeg,08,02,12,10,20,14,03,11,-1,-1,0,0,1,1,0,1.169,1.02,0,0,2,gul
71,44,41,Female,Male,24,21,Stim\r13y24g05b28.jpeg,Stim\r17y22g16b15.jpeg,13,17,24,22,05,16,28,15,-3,-2,0,0,1,1,0,1.328,0.903,0,0,2,gul
72,44,41,Female,Male,24,21,Stim\r21y24g16b04.jpeg,Stim\r14y10g15b15.jpeg,21,14,24,10,16,15,04,15,1,2,0,0,0,0,0,1.496,1.447,0,0,2,grøn
73,44,41,Female,Male,24,21,Stim\r15y16g12b03.jpeg,Stim\r02y10g14b11.jpeg,15,02,16,10,12,14,03,11,2,2,0,0,1,1,0,1.079,1.225,0,0,2,grøn
74,44,41,Female,Male,24,21,Stim\r13y33g08b23.jpeg,Stim\r03y03g02b05.jpeg,13,03,33,03,08,02,23,05,-2,-1,0,0,1,1,0,1.102,0.866,0,0,2,grøn
75,44,41,Female,Male,24,21,Stim\r12y07g16b25.jpeg,Stim\r11y13g22b35.jpeg,12,11,07,13,16,22,25,35,1,2,0,0,1,1,0,1.715,1.843,0,0,2,grøn
76,44,41,Female,Male,24,21,Stim\r19y10g06b15.jpeg,Stim\r10y37g07b02.jpeg,19,10,10,37,06,07,15,02,-1,1,0,-1,0,1,0,2.054,1.693,0,2.005,2,grøn
77,44,41,Female,Male,24,21,Stim\r22y35g09b11.jpeg,Stim\r09y02g05b02.jpeg,22,09,35,02,09,05,11,02,-1,1,0,1,1,0,0,1.304,2.255,0,2.745,2,grøn
78,44,41,Female,Male,24,21,Stim\r20y14g02b19.jpeg,Stim\r01y27g01b01.jpeg,20,01,14,27,02,01,19,01,-1,1,0,-1,1,0,1,1.619,1.35,0,4.01,2,grøn
79,44,41,Female,Male,24,21,Stim\r15y05g12b10.jpeg,Stim\r18y19g14b27.jpeg,15,18,05,19,12,14,10,27,1,-2,0,-1,1,0,0,2.293,2.09,0,3.298,2,grøn
80,44,41,Female,Male,24,21,Stim\r14y12g04b29.jpeg,Stim\r11y14g08b23.jpeg,14,11,12,14,04,08,29,23,1,1,0,0,1,1,0,2.392,1.551,0,0,2,grøn
81,44,41,Female,Male,24,21,Stim\r10y27g22b14.jpeg,Stim\r14y10g15b15.jpeg,10,14,27,10,22,15,14,15,1,2,0,0,0,0,0,1.886,1.38,0,0,2,grøn
82,44,41,Female,Male,24,21,Stim\r12y07g07b17.jpeg,Stim\r12y07g16b25.jpeg,12,12,07,07,07,16,17,25,2,2,0,0,1,1,0,1.172,1.02,0,0,2,grøn
83,44,41,Female,Male,24,21,Stim\r07y06g08b05.jpeg,Stim\r11y10g06b19.jpeg,07,11,06,10,08,06,05,19,2,-2,0,-1,0,1,1,1.596,1.792,0,1.96,2,grøn
84,44,41,Female,Male,24,21,Stim\r20y04g39b23.jpeg,Stim\r10y02g36b05.jpeg,20,10,04,02,39,36,23,05,-2,-2,0,0,1,1,0,4.389,1.266,0,0,2,grøn
85,44,41,Female,Male,24,21,Stim\r21y31g06b08.jpeg,Stim\r14y12g04b29.jpeg,21,14,31,12,06,04,08,29,-1,1,0,-1,1,0,1,1.715,2.045,0,1.658,2,grøn
86,44,41,Female,Male,24,21,Stim\r17y07g07b24.jpeg,Stim\r14y10g15b15.jpeg,17,14,07,10,07,15,24,15,1,2,0,0,1,1,0,1.793,0.858,0,0,2,grøn
