,SubjectID_left,SubjectID_right,Gender_left,Gender_right,Age_left,Age_right,Image_1,Image_2,Prop_red_image_1,Prop_red_image_2,Prop_yellow_image_1,Prop_yellow_image_2,Prop_green_image_1,Prop_green_image_2,Prop_blue_image_1,Prop_blue_image_2,Response_left,Response_right,Joint_left,Joint_right,Correct_left,Correct_right,Correct_joint,RT_left,RT_right,RT_joint_left,RT_joint_right,Round,Block
0,15,16,Male,Female,20,21,Stim\r09y15g18b07.jpeg,Stim\r12y09g30b18.jpeg,09,12,15,09,18,30,07,18,1,1,0,0,1,1,0,9.617,3.944,0,0,1,rød
1,15,16,Male,Female,20,21,Stim\r14y12g04b29.jpeg,Stim\r17y12g19b18.jpeg,14,17,12,12,04,19,29,18,2,-2,0,-1,1,0,0,6.732,4.094,0,7.105,1,rød
2,15,16,Male,Female,20,21,Stim\r21y03g15b37.jpeg,Stim\r18y19g14b27.jpeg,21,18,03,19,15,14,37,27,3,-4,-1,0,0,1,1,3.184,2.747,3.781,0,1,rød
3,15,16,Male,Female,20,21,Stim\r06y14g31b25.jpeg,Stim\r10y07g11b10.jpeg,06,10,14,07,31,11,25,10,2,1,0,0,1,1,0,3.916,5.488,0,0,1,rød
4,15,16,Male,Female,20,21,Stim\r01y27g01b01.jpeg,Stim\r04y16g13b13.jpeg,01,04,27,16,01,13,01,13,-2,4,1,0,0,1,1,3.65,1.962,2.554,0,1,rød
5,15,16,Male,Female,20,21,Stim\r16y09g06b10.jpeg,Stim\r17y20g40b07.jpeg,16,17,09,20,06,40,10,07,3,-4,0,1,1,0,1,2.166,2.863,0,3.119,1,rød
6,15,16,Male,Female,20,21,Stim\r10y27g22b14.jpeg,Stim\r11y14g08b23.jpeg,10,11,27,14,22,08,14,23,2,1,0,0,1,1,0,3.245,2.774,0,0,1,rød
7,15,16,Male,Female,20,21,Stim\r11y13g22b35.jpeg,Stim\r14y12g04b29.jpeg,11,14,13,12,22,04,35,29,3,-4,0,1,1,0,1,1.832,1.796,0,2.411,1,rød
8,15,16,Male,Female,20,21,Stim\r13y33g08b23.jpeg,Stim\r12y07g07b17.jpeg,13,12,33,07,08,07,23,17,-3,-4,0,0,1,1,0,2.109,1.722,0,0,1,rød
9,15,16,Male,Female,20,21,Stim\r12y12g14b26.jpeg,Stim\r14y20g16b10.jpeg,12,14,12,20,14,16,26,10,4,2,0,0,1,1,0,2.128,1.993,0,0,1,rød
10,15,16,Male,Female,20,21,Stim\r17y07g07b24.jpeg,Stim\r13y24g05b28.jpeg,17,13,07,24,07,05,24,28,-2,-4,0,0,1,1,0,1.867,1.647,0,0,1,rød
11,15,16,Male,Female,20,21,Stim\r15y05g12b10.jpeg,Stim\r13y33g08b23.jpeg,15,13,05,33,12,08,10,23,3,-3,1,0,0,1,0,2.038,2.315,3.075,0,1,rød
12,15,16,Male,Female,20,21,Stim\r13y24g05b28.jpeg,Stim\r21y01g04b27.jpeg,13,21,24,01,05,04,28,27,2,4,0,0,1,1,0,1.494,2.004,0,0,1,rød
13,15,16,Male,Female,20,21,Stim\r09y02g05b02.jpeg,Stim\r08y12g20b03.jpeg,09,08,02,12,05,20,02,03,1,-4,0,-1,0,1,1,3.085,1.649,0,2.083,1,rød
14,15,16,Male,Female,20,21,Stim\r07y14g27b22.jpeg,Stim\r06y19g29b08.jpeg,07,06,14,19,27,29,22,08,-2,2,0,-1,1,0,1,2.527,1.757,0,3.01,1,rød
15,15,16,Male,Female,20,21,Stim\r11y10g06b19.jpeg,Stim\r14y20g16b10.jpeg,11,14,10,20,06,16,19,10,4,-2,0,1,1,0,1,1.654,1.881,0,4.922,1,rød
16,15,16,Male,Female,20,21,Stim\r17y20g40b07.jpeg,Stim\r14y20g16b10.jpeg,17,14,20,20,40,16,07,10,-2,4,1,0,1,0,0,2.774,3.386,1.804,0,1,rød
17,15,16,Male,Female,20,21,Stim\r08y23g10b29.jpeg,Stim\r11y26g25b38.jpeg,08,11,23,26,10,25,29,38,-2,2,-1,0,0,1,0,3.816,3.764,1.897,0,1,rød
18,15,16,Male,Female,20,21,Stim\r09y07g06b09.jpeg,Stim\r10y02g36b05.jpeg,09,10,07,02,06,36,09,05,3,2,0,0,1,1,0,2.821,3.616,0,0,1,rød
19,15,16,Male,Female,20,21,Stim\r10y37g07b02.jpeg,Stim\r14y08g21b39.jpeg,10,14,37,08,07,21,02,39,3,3,0,0,1,1,0,1.758,2.586,0,0,1,rød
20,15,16,Male,Female,20,21,Stim\r11y26g25b38.jpeg,Stim\r08y12g20b03.jpeg,11,08,26,12,25,20,38,03,-2,-4,0,0,1,1,0,1.645,1.357,0,0,1,rød
21,15,16,Male,Female,20,21,Stim\r02y10g14b11.jpeg,Stim\r09y07g06b09.jpeg,02,09,10,07,14,06,11,09,3,4,0,0,1,1,0,1.466,1.846,0,0,1,rød
22,15,16,Male,Female,20,21,Stim\r05y28g23b30.jpeg,Stim\r04y39g24b15.jpeg,05,04,28,39,23,24,30,15,-2,2,-1,0,1,0,1,2.831,3.011,6.564,0,1,rød
23,15,16,Male,Female,20,21,Stim\r22y35g09b11.jpeg,Stim\r20y14g02b19.jpeg,22,20,35,14,09,02,11,19,4,4,0,0,0,0,0,1.701,2.815,0,0,1,rød
24,15,16,Male,Female,20,21,Stim\r05y40g33b16.jpeg,Stim\r07y14g27b22.jpeg,05,07,40,14,33,27,16,22,2,-2,0,-1,1,0,0,3.012,2.992,0,3.024,1,rød
25,15,16,Male,Female,20,21,Stim\r15y17g24b30.jpeg,Stim\r14y12g04b29.jpeg,15,14,17,12,24,04,30,29,4,4,0,0,0,0,0,1.726,1.472,0,0,1,blå
26,15,16,Male,Female,20,21,Stim\r21y31g06b08.jpeg,Stim\r17y22g16b15.jpeg,21,17,31,22,06,16,08,15,3,4,0,0,1,1,0,1.293,1.79,0,0,1,blå
27,15,16,Male,Female,20,21,Stim\r10y03g03b07.jpeg,Stim\r19y15g35b05.jpeg,10,19,03,15,03,35,07,05,-2,-2,0,0,1,1,0,2.708,2.255,0,0,1,blå
