,SubjectID_left,SubjectID_right,Gender_left,Gender_right,Age_left,Age_right,Image_1,Image_2,Prop_red_image_1,Prop_red_image_2,Prop_yellow_image_1,Prop_yellow_image_2,Prop_green_image_1,Prop_green_image_2,Prop_blue_image_1,Prop_blue_image_2,Response_left,Response_right,Joint_left,Joint_right,Correct_left,Correct_right,Correct_joint,RT_left,RT_right,RT_joint_left,RT_joint_right,Round,Block
0,06,05,Female,Male,21,24,Stim\r04y16g13b13.jpeg,Stim\r03y06g12b09.jpeg,04,03,16,06,13,12,13,09,2,-4,-1,0,0,1,1,3.113,3.625,4.323,0,1,rød
1,06,05,Female,Male,21,24,Stim\r11y26g25b38.jpeg,Stim\r19y10g06b15.jpeg,11,19,26,10,25,06,38,15,2,2,0,0,1,1,0,3.503,4.916,0.0,0,1,rød
2,06,05,Female,Male,21,24,Stim\r17y22g16b15.jpeg,Stim\r21y01g04b27.jpeg,17,21,22,01,16,04,15,27,1,-3,0,-1,1,0,0,1.897,4.443,0.0,8.885,1,rød
3,06,05,Female,Male,21,24,Stim\r10y27g22b14.jpeg,Stim\r11y26g25b38.jpeg,10,11,27,26,22,25,14,38,1,2,0,0,1,1,0,1.365,2.731,0.0,0,1,rød
4,06,05,Female,Male,21,24,Stim\r06y19g29b08.jpeg,Stim\r10y03g03b07.jpeg,06,10,19,03,29,03,08,07,1,4,0,0,1,1,0,1.314,2.327,0.0,0,1,rød
5,06,05,Female,Male,21,24,Stim\r22y23g20b06.jpeg,Stim\r16y21g04b04.jpeg,22,16,23,21,20,04,06,04,-1,-4,0,0,1,1,0,1.188,2.184,0.0,0,1,rød
6,06,05,Female,Male,21,24,Stim\r05y28g23b30.jpeg,Stim\r08y12g20b03.jpeg,05,08,28,12,23,20,30,03,1,-2,0,1,1,0,1,2.096,6.143,0.0,4.466,1,rød
7,06,05,Female,Male,21,24,Stim\r08y23g10b29.jpeg,Stim\r11y26g25b38.jpeg,08,11,23,26,10,25,29,38,-1,-2,0,0,0,0,0,1.599,2.363,0.0,0,1,rød
8,06,05,Female,Male,21,24,Stim\r09y17g32b21.jpeg,Stim\r07y06g08b05.jpeg,09,07,17,06,32,08,21,05,1,-3,1,0,0,1,0,1.12,2.701,5.243,0,1,rød
9,06,05,Female,Male,21,24,Stim\r15y17g24b30.jpeg,Stim\r16y09g06b10.jpeg,15,16,17,09,24,06,30,10,1,-2,0,-1,1,0,0,1.095,2.272,0.0,4.89,1,rød
10,06,05,Female,Male,21,24,Stim\r17y20g40b07.jpeg,Stim\r18y19g14b27.jpeg,17,18,20,19,40,14,07,27,-1,-2,0,0,0,0,0,1.778,2.407,0.0,0,1,rød
11,06,05,Female,Male,21,24,Stim\r19y15g35b05.jpeg,Stim\r21y01g04b27.jpeg,19,21,15,01,35,04,05,27,-1,-3,0,0,0,0,0,1.161,2.241,0.0,0,1,rød
12,06,05,Female,Male,21,24,Stim\r09y02g05b02.jpeg,Stim\r06y14g31b25.jpeg,09,06,02,14,05,31,02,25,-1,2,0,1,1,0,0,1.163,3.829,0.0,5.358,1,rød
13,06,05,Female,Male,21,24,Stim\r18y19g14b27.jpeg,Stim\r15y05g12b10.jpeg,18,15,19,05,14,12,27,10,1,1,0,0,0,0,0,1.325,2.704,0.0,0,1,rød
14,06,05,Female,Male,21,24,Stim\r16y21g04b04.jpeg,Stim\r17y22g16b15.jpeg,16,17,21,22,04,16,04,15,1,1,0,0,1,1,0,0.985,2.965,0.0,0,1,rød
15,06,05,Female,Male,21,24,Stim\r16y09g06b10.jpeg,Stim\r09y07g06b09.jpeg,16,09,09,07,06,06,10,09,-1,-2,0,0,1,1,0,1.234,1.996,0.0,0,1,rød
16,06,05,Female,Male,21,24,Stim\r03y11g01b26.jpeg,Stim\r02y19g24b04.jpeg,03,02,11,19,01,24,26,04,-1,-2,0,0,1,1,0,1.56,3.657,0.0,0,1,rød
17,06,05,Female,Male,21,24,Stim\r13y33g08b23.jpeg,Stim\r09y07g06b09.jpeg,13,09,33,07,08,06,23,09,-1,-2,0,0,1,1,0,3.922,6.168,0.0,0,1,rød
18,06,05,Female,Male,21,24,Stim\r07y06g08b05.jpeg,Stim\r13y24g05b28.jpeg,07,13,06,24,08,05,05,28,1,-2,1,0,1,0,1,0.834,5.697,3.733,0,1,rød
