,SubjectID_left,SubjectID_right,Gender_left,Gender_right,Age_left,Age_right,Image_1,Image_2,Prop_red_image_1,Prop_red_image_2,Prop_yellow_image_1,Prop_yellow_image_2,Prop_green_image_1,Prop_green_image_2,Prop_blue_image_1,Prop_blue_image_2,Response_left,Response_right,Joint_left,Joint_right,Correct_left,Correct_right,Correct_joint,RT_left,RT_right,RT_joint_left,RT_joint_right,Round,Block
0,08,06,Female,Female,21,21,Stim\r21y01g04b27.jpeg,Stim\r15y16g12b03.jpeg,21,15,01,16,04,12,27,03,-1,-2,0,0,1,1,0,1.088,1.069,0,0,2,rød
1,08,06,Female,Female,21,21,Stim\r07y06g08b05.jpeg,Stim\r11y14g08b23.jpeg,07,11,06,14,08,08,05,23,-2,2,1,0,0,1,1,1.175,1.156,2.862,0,2,rød
2,08,06,Female,Female,21,21,Stim\r19y15g35b05.jpeg,Stim\r12y07g07b17.jpeg,19,12,15,07,35,07,05,17,-4,-2,0,0,1,1,0,1.696,1.042,0,0,2,rød
3,08,06,Female,Female,21,21,Stim\r14y12g04b29.jpeg,Stim\r10y03g03b07.jpeg,14,10,12,03,04,03,29,07,-1,-2,0,0,1,1,0,1.903,1.134,0,0,2,rød
4,08,06,Female,Female,21,21,Stim\r14y08g21b39.jpeg,Stim\r15y16g12b03.jpeg,14,15,08,16,21,12,39,03,1,-2,0,1,1,0,1,1.31,0.758,0,2.209,2,rød
5,08,06,Female,Female,21,21,Stim\r10y13g07b36.jpeg,Stim\r07y06g08b05.jpeg,10,07,13,06,07,08,36,05,-2,-2,0,0,1,1,0,1.503,0.998,0,0,2,rød
6,08,06,Female,Female,21,21,Stim\r08y09g09b11.jpeg,Stim\r05y09g02b34.jpeg,08,05,09,09,09,02,11,34,-2,-2,0,0,1,1,0,1.92,1.036,0,0,2,rød
7,08,06,Female,Female,21,21,Stim\r11y26g25b38.jpeg,Stim\r07y14g27b22.jpeg,11,07,26,14,25,27,38,22,1,1,0,0,0,0,0,1.955,0.963,0,0,2,rød
8,08,06,Female,Female,21,21,Stim\r22y35g09b11.jpeg,Stim\r18y19g14b27.jpeg,22,18,35,19,09,14,11,27,-4,-2,0,0,1,1,0,1.49,0.82,0,0,2,rød
9,08,06,Female,Female,21,21,Stim\r08y23g10b29.jpeg,Stim\r15y17g24b30.jpeg,08,15,23,17,10,24,29,30,2,1,0,0,1,1,0,1.247,0.901,0,0,2,rød
10,08,06,Female,Female,21,21,Stim\r16y09g06b10.jpeg,Stim\r10y27g22b14.jpeg,16,10,09,27,06,22,10,14,-2,-3,0,0,1,1,0,1.833,0.995,0,0,2,rød
11,08,06,Female,Female,21,21,Stim\r09y15g18b07.jpeg,Stim\r10y37g07b02.jpeg,09,10,15,37,18,07,07,02,-2,-2,0,0,0,0,0,1.318,0.982,0,0,2,rød
12,08,06,Female,Female,21,21,Stim\r01y27g01b01.jpeg,Stim\r10y37g07b02.jpeg,01,10,27,37,01,07,01,02,4,2,0,0,1,1,0,2.399,1.146,0,0,2,rød
13,08,06,Female,Female,21,21,Stim\r11y10g06b19.jpeg,Stim\r02y19g24b04.jpeg,11,02,10,19,06,24,19,04,-2,-3,0,0,1,1,0,1.236,1.183,0,0,2,rød
14,08,06,Female,Female,21,21,Stim\r13y33g08b23.jpeg,Stim\r14y10g15b15.jpeg,13,14,33,10,08,15,23,15,2,2,0,0,1,1,0,1.034,1.414,0,0,2,rød
15,08,06,Female,Female,21,21,Stim\r10y03g03b07.jpeg,Stim\r17y22g16b15.jpeg,10,17,03,22,03,16,07,15,2,-3,-1,0,1,0,0,1.437,0.999,2.365,0,2,rød
16,08,06,Female,Female,21,21,Stim\r12y09g30b18.jpeg,Stim\r09y06g26b32.jpeg,12,09,09,06,30,26,18,32,-2,-3,0,0,1,1,0,1.285,1.084,0,0,2,rød
17,08,06,Female,Female,21,21,Stim\r21y03g15b37.jpeg,Stim\r19y10g06b15.jpeg,21,19,03,10,15,06,37,15,-1,-3,0,0,1,1,0,1.482,1.063,0,0,2,rød
18,08,06,Female,Female,21,21,Stim\r03y03g02b05.jpeg,Stim\r01y27g01b01.jpeg,03,01,03,27,02,01,05,01,-2,-4,0,0,1,1,0,0.939,1.586,0,0,2,rød
19,08,06,Female,Female,21,21,Stim\r20y04g39b23.jpeg,Stim\r18y19g14b27.jpeg,20,18,04,19,39,14,23,27,-1,-2,0,0,1,1,0,1.08,1.061,0,0,2,rød
20,08,06,Female,Female,21,21,Stim\r04y16g13b13.jpeg,Stim\r06y36g16b14.jpeg,04,06,16,36,13,16,13,14,1,-2,0,-1,1,0,0,1.144,0.918,0,2.215,2,rød
21,08,06,Female,Female,21,21,Stim\r04y28g27b06.jpeg,Stim\r05y09g02b34.jpeg,04,05,28,09,27,02,06,34,-1,-2,0,0,0,0,0,1.103,0.967,0,0,2,rød
22,08,06,Female,Female,21,21,Stim\r02y10g14b11.jpeg,Stim\r01y27g01b01.jpeg,02,01,10,27,14,01,11,01,-1,-4,0,0,1,1,0,0.716,1.379,0,0,2,rød
23,08,06,Female,Female,21,21,Stim\r16y21g04b04.jpeg,Stim\r12y07g16b25.jpeg,16,12,21,07,04,16,04,25,1,-4,-1,0,0,1,1,0.949,1.201,3.127,0,2,rød
24,08,06,Female,Female,21,21,Stim\r04y28g27b06.jpeg,Stim\r09y07g06b09.jpeg,04,09,28,07,27,06,06,09,-1,-2,0,0,0,0,0,2.39,1.522,0,0,2,blå
25,08,06,Female,Female,21,21,Stim\r13y24g05b28.jpeg,Stim\r09y06g26b32.jpeg,13,09,24,06,05,26,28,32,1,3,0,0,1,1,0,0.78,1.544,0,0,2,blå
26,08,06,Female,Female,21,21,Stim\r06y19g29b08.jpeg,Stim\r19y10g06b15.jpeg,06,19,19,10,29,06,08,15,1,4,0,0,1,1,0,1.107,1.387,0,0,2,blå
27,08,06,Female,Female,21,21,Stim\r05y40g33b16.jpeg,Stim\r12y07g07b17.jpeg,05,12,40,07,33,07,16,17,1,3,0,0,1,1,0,1.11,1.723,0,0,2,blå
28,08,06,Female,Female,21,21,Stim\r15y17g24b30.jpeg,Stim\r13y33g08b23.jpeg,15,13,17,33,24,08,30,23,-1,-4,0,0,1,1,0,1.064,1.154,0,0,2,blå
29,08,06,Female,Female,21,21,Stim\r10y27g22b14.jpeg,Stim\r16y09g06b10.jpeg,10,16,27,09,22,06,14,10,-1,-3,0,0,1,1,0,0.828,0.938,0,0,2,blå
30,08,06,Female,Female,21,21,Stim\r03y03g02b05.jpeg,Stim\r15y16g12b03.jpeg,03,15,03,16,02,12,05,03,-1,4,1,0,1,0,0,0.76,1.539,1.83,0,2,blå
31,08,06,Female,Female,21,21,Stim\r10y03g03b07.jpeg,Stim\r09y07g06b09.jpeg,10,09,03,07,03,06,07,09,-1,-4,0,0,0,0,0,0.764,1.243,0,0,2,blå
32,08,06,Female,Female,21,21,Stim\r11y26g25b38.jpeg,Stim\r05y09g02b34.jpeg,11,05,26,09,25,02,38,34,1,3,0,0,0,0,0,1.548,1.782,0,0,2,blå
33,08,06,Female,Female,21,21,Stim\r05y09g02b34.jpeg,Stim\r05y28g23b30.jpeg,05,05,09,28,02,23,34,30,-1,-4,0,0,1,1,0,0.936,1.682,0,0,2,blå
34,08,06,Female,Female,21,21,Stim\r12y07g16b25.jpeg,Stim\r08y23g10b29.jpeg,12,08,07,23,16,10,25,29,2,4,0,0,1,1,0,0.947,1.643,0,0,2,blå
35,08,06,Female,Female,21,21,Stim\r10y02g36b05.jpeg,Stim\r18y13g28b06.jpeg,10,18,02,13,36,28,05,06,2,2,0,0,1,1,0,0.846,1.134,0,0,2,blå
36,08,06,Female,Female,21,21,Stim\r12y12g14b26.jpeg,Stim\r14y12g04b29.jpeg,12,14,12,12,14,04,26,29,2,4,0,0,1,1,0,1.243,1.187,0,0,2,blå
37,08,06,Female,Female,21,21,Stim\r06y36g16b14.jpeg,Stim\r22y35g09b11.jpeg,06,22,36,35,16,09,14,11,-1,-3,0,0,1,1,0,1.446,1.108,0,0,2,blå
38,08,06,Female,Female,21,21,Stim\r10y07g11b10.jpeg,Stim\r08y09g09b11.jpeg,10,08,07,09,11,09,10,11,1,3,0,0,1,1,0,0.971,1.067,0,0,2,blå
39,08,06,Female,Female,21,21,Stim\r07y14g27b22.jpeg,Stim\r05y40g33b16.jpeg,07,05,14,40,27,33,22,16,-2,-4,0,0,1,1,0,1.245,1.175,0,0,2,blå
40,08,06,Female,Female,21,21,Stim\r14y12g04b29.jpeg,Stim\r15y17g24b30.jpeg,14,15,12,17,04,24,29,30,-2,-3,0,0,0,0,0,1.024,1.005,0,0,2,blå
41,08,06,Female,Female,21,21,Stim\r04y16g13b13.jpeg,Stim\r08y09g09b11.jpeg,04,08,16,09,13,09,13,11,-2,-2,0,0,1,1,0,1.099,0.913,0,0,2,blå
42,08,06,Female,Female,21,21,Stim\r02y10g14b11.jpeg,Stim\r10y07g11b10.jpeg,02,10,10,07,14,11,11,10,-2,-3,0,0,1,1,0,1.036,0.949,0,0,2,blå
43,08,06,Female,Female,21,21,Stim\r13y33g08b23.jpeg,Stim\r09y17g32b21.jpeg,13,09,33,17,08,32,23,21,-2,-3,0,0,1,1,0,1.214,1.062,0,0,2,blå
44,08,06,Female,Female,21,21,Stim\r22y23g20b06.jpeg,Stim\r15y16g12b03.jpeg,22,15,23,16,20,12,06,03,-2,-2,0,0,1,1,0,0.917,0.814,0,0,2,blå
45,08,06,Female,Female,21,21,Stim\r10y37g07b02.jpeg,Stim\r07y06g08b05.jpeg,10,07,37,06,07,08,02,05,2,1,0,0,1,1,0,0.87,0.933,0,0,2,blå
46,08,06,Female,Female,21,21,Stim\r09y17g32b21.jpeg,Stim\r07y14g27b22.jpeg,09,07,17,14,32,27,21,22,2,-3,-1,0,1,0,0,1.413,0.91,1.909,0,2,blå
47,08,06,Female,Female,21,21,Stim\r19y15g35b05.jpeg,Stim\r22y23g20b06.jpeg,19,22,15,23,35,20,05,06,1,-3,-1,0,1,0,0,1.07,0.984,1.365,0,2,blå
48,08,06,Female,Female,21,21,Stim\r04y28g27b06.jpeg,Stim\r06y19g29b08.jpeg,04,06,28,19,27,29,06,08,-4,-3,0,0,1,1,0,1.631,0.859,0,0,2,gul
49,08,06,Female,Female,21,21,Stim\r09y06g26b32.jpeg,Stim\r12y07g07b17.jpeg,09,12,06,07,26,07,32,17,2,2,0,0,1,1,0,0.856,1.124,0,0,2,gul
