"","SubjectID_right_unique","Trial_right","SubjectID_left_unique","Trial_left","SubjectID_left","SubjectID_right","Gender_left","Gender_right","Age_left","Age_right","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response_left","Response_right","Joint_left","Joint_right","Correct_left","Correct_right","Correct_joint","RT_left","RT_right","RT_joint_left","RT_joint_right","Round","Block","group_id","diff","response_right_dummy","response_left_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Sensitivity_roll_left","Sensitivity_roll_right","skill_dif_roll","skill_dif_roll_c","Response_left_abs","Response_right_abs","z_Response_left_abs","z_Response_right_abs","conf_dif","conf_dif_c"
"1","1_1",11,"3_1",11,"3",1,"Male","Male",24,23,"Stim\r11y26g25b38.jpeg","Stim\r15y16g12b03.jpeg",11,15,26,16,25,12,38,3,3,-2,0,-1,1,0,0,2.409,1.473,0,4.129,1,"rød","3_1",4,0,1,0,"Right_lead","Male","Male","stick",0.190844096482105,0.174506392202533,0.914392404162714,-0.0856075958372857,3,2,0.75727357564213,0.316106376724322,0.666666666666667,-0.333333333333333
"2","1_1",12,"3_1",12,"3",1,"Male","Male",24,23,"Stim\r11y14g08b23.jpeg","Stim\r08y23g10b29.jpeg",11,8,14,23,8,10,23,29,-2,1,0,-1,1,0,1,2.381,1.775,0,4.168,1,"rød","3_1",-3,1,0,0,"Right_lead","Male","Male","surrender",0.207945220213955,0.17864612795225,0.859101871966284,-0.140898128033716,2,1,-0.267273026697222,-1.29954843764443,0.5,-0.5
"3","1_1",13,"3_1",13,"3",1,"Male","Male",24,23,"Stim\r07y02g03b06.jpeg","Stim\r14y12g04b29.jpeg",7,14,2,12,3,4,6,29,-2,2,1,0,0,1,1,1.989,2.701,4.514,0,1,"rød","3_1",7,1,0,1,"Left_lead","Male","Male","surrender",0.191763087160764,0.184561119309545,1.03902212924457,0.0390221292445669,2,2,-0.267273026697222,0.316106376724322,1,0
"4","1_1",15,"3_1",15,"3",1,"Male","Male",24,23,"Stim\r13y33g08b23.jpeg","Stim\r11y13g22b35.jpeg",13,11,33,13,8,22,23,35,2,-1,1,0,0,1,0,1.078,1.825,1.666,0,1,"rød","3_1",-2,0,1,1,"Left_lead","Male","Male","stick",0.210112072425785,0.206785278894532,1.01608815457772,0.0160881545777241,2,1,-0.267273026697222,-1.29954843764443,2,1
"5","1_1",16,"3_1",16,"3",1,"Male","Male",24,23,"Stim\r07y14g27b22.jpeg","Stim\r09y06g26b32.jpeg",7,9,14,6,27,26,22,32,2,-2,0,-1,1,0,0,1.699,1.592,0,2.427,1,"rød","3_1",2,0,1,0,"Right_lead","Male","Male","stick",0.196985373217735,0.187998688093563,0.954378921757614,-0.0456210782423865,2,2,-0.267273026697222,0.316106376724322,1,0
"6","1_1",17,"3_1",17,"3",1,"Male","Male",24,23,"Stim\r08y09g09b11.jpeg","Stim\r09y06g26b32.jpeg",8,9,9,6,9,26,11,32,2,-2,-1,0,1,0,0,1.457,1.707,1.951,0,1,"rød","3_1",1,0,1,0,"Left_lead","Male","Male","surrender",0.201444147791859,0.193706667072123,1.0399443180593,0.0399443180593011,2,2,-0.267273026697222,0.316106376724322,1,0
"7","1_1",19,"3_1",19,"3",1,"Male","Male",24,23,"Stim\r14y12g04b29.jpeg","Stim\r13y33g08b23.jpeg",14,13,12,33,4,8,29,23,2,-2,-1,0,0,1,1,1.322,1.768,3.525,0,1,"rød","3_1",-1,0,1,0,"Left_lead","Male","Male","surrender",0.205713448587695,0.218023458275269,0.943538141331417,-0.0564618586685833,2,2,-0.267273026697222,0.316106376724322,1,0
"8","1_1",2,"3_1",2,"3",1,"Male","Male",24,23,"Stim\r16y21g04b04.jpeg","Stim\r15y05g12b10.jpeg",16,15,21,5,4,12,4,10,3,-2,1,0,0,1,0,1.888,1.867,6.121,0,1,"rød","3_1",-1,0,1,1,"Left_lead","Male","Male","stick",NA,NA,NA,NA,3,2,0.75727357564213,0.316106376724322,1.5,0.5
"9","1_1",21,"3_1",21,"3",1,"Male","Male",24,23,"Stim\r22y35g09b11.jpeg","Stim\r18y19g14b27.jpeg",22,18,35,19,9,14,11,27,-2,2,0,1,1,0,0,1.011,1.543,0,2.397,1,"rød","3_1",-4,1,0,1,"Right_lead","Male","Male","stick",0.225618805965216,0.226275585570175,1.00291101445267,0.0029110144526705,2,2,-0.267273026697222,0.316106376724322,1,0
"10","1_1",22,"3_1",22,"3",1,"Male","Male",24,23,"Stim\r21y03g15b37.jpeg","Stim\r18y13g28b06.jpeg",21,18,3,13,15,28,37,6,3,-2,1,0,0,1,0,1.607,1.42,1.824,0,1,"rød","3_1",-3,0,1,1,"Left_lead","Male","Male","stick",0.216996088159063,0.233816053694917,0.928063256264684,-0.0719367437353156,3,2,0.75727357564213,0.316106376724322,1.5,0.5
"11","1_1",23,"3_1",23,"3",1,"Male","Male",24,23,"Stim\r18y19g14b27.jpeg","Stim\r19y10g06b15.jpeg",18,19,19,10,14,6,27,15,1,-2,-1,0,1,0,0,1.577,0.94,1.044,0,1,"rød","3_1",1,0,1,0,"Left_lead","Male","Male","surrender",0.230417268320538,0.238095814893221,0.967750182521576,-0.0322498174784239,1,2,-1.29181962903657,0.316106376724322,0.5,-0.5
"12","1_1",24,"3_1",24,"3",1,"Male","Male",24,23,"Stim\r14y08g21b39.jpeg","Stim\r12y12g14b26.jpeg",14,12,8,12,21,14,39,26,2,-2,-1,0,0,1,1,2.765,1.178,1.33,0,1,"rød","3_1",-2,0,1,0,"Left_lead","Male","Male","surrender",0.231151617317661,0.237057402238952,0.975087110271554,-0.0249128897284464,2,2,-0.267273026697222,0.316106376724322,1,0
"13","1_1",25,"3_1",25,"3",1,"Male","Male",24,23,"Stim\r03y03g02b05.jpeg","Stim\r04y28g27b06.jpeg",3,4,3,28,2,27,5,6,4,-2,1,0,1,0,1,1.327,1.206,1.14,0,1,"rød","3_1",1,0,1,1,"Left_lead","Male","Male","stick",0.228692888341036,0.243624360629659,0.938711086814012,-0.0612889131859881,4,2,1.78182017798148,0.316106376724322,2,1
"14","1_1",27,"3_1",27,"3",1,"Male","Male",24,23,"Stim\r12y09g30b18.jpeg","Stim\r20y14g02b19.jpeg",12,20,9,14,30,2,18,19,3,-2,0,1,1,0,1,1.325,1.271,0,1.764,1,"blå","3_1",1,0,1,1,"Right_lead","Male","Male","surrender",0.204009054366156,0.235892916847543,1.15628650689279,0.156286506892786,3,2,0.75727357564213,0.316106376724322,0.666666666666667,-0.333333333333333
"15","1_1",29,"3_1",29,"3",1,"Male","Male",24,23,"Stim\r12y07g07b17.jpeg","Stim\r09y17g32b21.jpeg",12,9,7,17,7,32,17,21,-2,3,1,0,0,1,1,2.47,3.249,1.474,0,1,"blå","3_1",4,1,0,1,"Left_lead","Male","Male","surrender",0.202837675607932,0.221844668497329,0.914322967425175,-0.0856770325748254,2,3,-0.267273026697222,1.93176119109308,0.666666666666667,-0.333333333333333
"16","1_1",33,"3_1",33,"3",1,"Male","Male",24,23,"Stim\r21y31g06b08.jpeg","Stim\r22y35g09b11.jpeg",21,22,31,35,6,9,8,11,4,-2,1,0,1,0,1,1.193,1.087,1.563,0,1,"blå","3_1",3,0,1,1,"Left_lead","Male","Male","stick",0.205844129538261,0.207167920142541,0.993610059881042,-0.00638994011895844,4,2,1.78182017798148,0.316106376724322,2,1
"17","1_1",34,"3_1",34,"3",1,"Male","Male",24,23,"Stim\r13y33g08b23.jpeg","Stim\r17y22g16b15.jpeg",13,17,33,22,8,16,23,15,-1,2,1,0,1,0,0,2.316,3.728,1.064,0,1,"blå","3_1",-8,1,0,1,"Left_lead","Male","Male","surrender",0.207715616063826,0.172703462698677,1.20272988634997,0.20272988634997,1,2,-1.29181962903657,0.316106376724322,0.5,-0.5
"18","1_1",35,"3_1",35,"3",1,"Male","Male",24,23,"Stim\r11y10g06b19.jpeg","Stim\r09y17g32b21.jpeg",11,9,10,17,6,32,19,21,4,-2,1,0,1,0,1,1.103,0.949,1.025,0,1,"blå","3_1",2,0,1,1,"Left_lead","Male","Male","stick",0.212312153525641,0.132880812204434,1.59776381558388,0.597763815583876,4,2,1.78182017798148,0.316106376724322,2,1
"19","1_1",36,"3_1",36,"3",1,"Male","Male",24,23,"Stim\r10y02g36b05.jpeg","Stim\r21y31g06b08.jpeg",10,21,2,31,36,6,5,8,2,-2,-1,0,1,0,0,1.329,1.975,3.581,0,1,"blå","3_1",3,0,1,0,"Left_lead","Male","Male","surrender",0.203453805314691,0.134009158756068,1.51820821205982,0.518208212059823,2,2,-0.267273026697222,0.316106376724322,1,0
"20","1_1",37,"3_1",37,"3",1,"Male","Male",24,23,"Stim\r09y06g26b32.jpeg","Stim\r03y11g01b26.jpeg",9,3,6,11,26,1,32,26,3,-2,1,0,0,1,0,1.549,2.378,1.316,0,1,"blå","3_1",-6,0,1,1,"Left_lead","Male","Male","stick",0.171881532738348,0.156003985520573,1.10177654862338,0.101776548623376,3,2,0.75727357564213,0.316106376724322,1.5,0.5
"21","1_1",41,"3_1",41,"3",1,"Male","Male",24,23,"Stim\r09y17g32b21.jpeg","Stim\r20y14g02b19.jpeg",9,20,17,14,32,2,21,19,-3,1,-1,0,1,0,1,1.293,1.823,1.035,0,1,"blå","3_1",-2,1,0,0,"Left_lead","Male","Male","stick",0.16041068011356,0.148679944301415,1.07889924809471,0.0788992480947099,3,1,0.75727357564213,-1.29954843764443,3,2
"22","1_1",42,"3_1",42,"3",1,"Male","Male",24,23,"Stim\r03y06g12b09.jpeg","Stim\r16y09g06b10.jpeg",3,16,6,9,12,6,9,10,-1,3,0,-1,0,1,0,1.07,1.38,0,5.163,1,"blå","3_1",1,1,0,0,"Right_lead","Male","Male","surrender",0.156769166136227,0.146950023354464,0.937365599219744,-0.0626344007802561,1,3,-1.29181962903657,1.93176119109308,3,2
"23","1_1",43,"3_1",43,"3",1,"Male","Male",24,23,"Stim\r10y27g22b14.jpeg","Stim\r22y35g09b11.jpeg",10,22,27,35,22,9,14,11,2,-2,0,-1,0,1,1,1.15,2.212,0,4.827,1,"blå","3_1",-3,0,1,0,"Right_lead","Male","Male","stick",0.154599350337628,0.149880039784135,0.969473930238474,-0.0305260697615258,2,2,-0.267273026697222,0.316106376724322,1,0
"24","1_1",45,"3_1",45,"3",1,"Male","Male",24,23,"Stim\r10y03g03b07.jpeg","Stim\r08y09g09b11.jpeg",10,8,3,9,3,9,7,11,-1,2,0,1,0,1,1,2.094,1.491,0,2.682,1,"blå","3_1",4,1,0,1,"Right_lead","Male","Male","stick",0.166318607100154,0.175315971674435,1.05409716165349,0.054097161653494,1,2,-1.29181962903657,0.316106376724322,2,1
"25","1_1",46,"3_1",46,"3",1,"Male","Male",24,23,"Stim\r14y08g21b39.jpeg","Stim\r05y28g23b30.jpeg",14,5,8,28,21,23,39,30,2,-3,0,-1,0,1,1,1.401,1.326,0,2.181,1,"blå","3_1",-9,0,1,0,"Right_lead","Male","Male","stick",0.166799403637498,0.190404582324641,1.14151836380928,0.141518363809284,2,3,-0.267273026697222,1.93176119109308,1.5,0.5
"26","1_1",47,"3_1",47,"3",1,"Male","Male",24,23,"Stim\r12y07g16b25.jpeg","Stim\r14y12g04b29.jpeg",12,14,7,12,16,4,25,29,4,-2,0,1,1,0,1,1.249,3.545,0,1.554,1,"blå","3_1",4,0,1,1,"Right_lead","Male","Male","surrender",0.174530005782713,0.185262497727863,1.06149367781785,0.0614936778178521,4,2,1.78182017798148,0.316106376724322,0.5,-0.5
"27","1_1",49,"3_1",49,"3",1,"Male","Male",24,23,"Stim\r16y09g06b10.jpeg","Stim\r21y31g06b08.jpeg",16,21,9,31,6,6,10,8,1,-2,-1,0,0,1,1,0.987,1.214,1.848,0,1,"blå","3_1",-2,0,1,0,"Left_lead","Male","Male","surrender",0.171638200913802,0.200162517867585,0.857494213913452,-0.142505786086548,1,2,-1.29181962903657,0.316106376724322,0.5,-0.5
"28","1_1",5,"3_1",5,"3",1,"Male","Male",24,23,"Stim\r20y14g02b19.jpeg","Stim\r21y01g04b27.jpeg",20,21,14,1,2,4,19,27,2,-1,0,-1,1,0,0,2.142,1.872,0,7.432,1,"rød","3_1",1,0,1,0,"Right_lead","Male","Male","stick",NA,NA,NA,NA,2,1,-0.267273026697222,-1.29954843764443,0.5,-0.5
"29","1_1",52,"3_1",52,"3",1,"Male","Male",24,23,"Stim\r06y14g31b25.jpeg","Stim\r09y15g18b07.jpeg",6,9,14,15,31,18,25,7,3,-1,1,0,1,0,1,1.654,2.367,1,0,1,"gul","3_1",1,0,1,1,"Left_lead","Male","Male","stick",0.15489435095952,0.210952659312138,0.73426119141892,-0.26573880858108,3,1,0.75727357564213,-1.29954843764443,3,2
"30","1_1",54,"3_1",54,"3",1,"Male","Male",24,23,"Stim\r06y19g29b08.jpeg","Stim\r22y23g20b06.jpeg",6,22,19,23,29,20,8,6,2,-3,-1,0,1,0,0,1.066,1.379,1.032,0,1,"gul","3_1",4,0,1,0,"Left_lead","Male","Male","surrender",0.173248817690233,0.196867971103539,0.880025413575863,-0.119974586424137,2,3,-0.267273026697222,1.93176119109308,0.666666666666667,-0.333333333333333
"31","1_1",59,"3_1",59,"3",1,"Male","Male",24,23,"Stim\r08y23g10b29.jpeg","Stim\r07y14g27b22.jpeg",8,7,23,14,10,27,29,22,2,-1,0,1,0,1,0,1.37,1.299,0,3.06,1,"gul","3_1",-9,0,1,1,"Right_lead","Male","Male","surrender",0.183493412701155,0.191608036491725,1.04422297057489,0.0442229705748938,2,1,-0.267273026697222,-1.29954843764443,0.5,-0.5
"32","1_1",62,"3_1",62,"3",1,"Male","Male",24,23,"Stim\r09y15g18b07.jpeg","Stim\r12y07g07b17.jpeg",9,12,15,7,18,7,7,17,-2,2,0,1,1,0,0,1.208,2.054,0,4.292,1,"gul","3_1",-8,1,0,1,"Right_lead","Male","Male","stick",0.195528047405166,0.191959556021659,0.981749465455907,-0.0182505345440928,2,2,-0.267273026697222,0.316106376724322,1,0
"33","1_1",63,"3_1",63,"3",1,"Male","Male",24,23,"Stim\r19y10g06b15.jpeg","Stim\r14y08g21b39.jpeg",19,14,10,8,6,21,15,39,-1,1,0,-1,1,0,1,1.079,1.874,0,3.743,1,"gul","3_1",-2,1,0,0,"Right_lead","Male","Male","surrender",0.199239818793985,0.188591419040223,0.946554861281155,-0.0534451387188446,1,1,-1.29181962903657,-1.29954843764443,1,0
"34","1_1",68,"3_1",68,"3",1,"Male","Male",24,23,"Stim\r04y39g24b15.jpeg","Stim\r13y33g08b23.jpeg",4,13,39,33,24,8,15,23,-4,3,-1,0,1,0,1,1.042,1.554,4.111,0,1,"gul","3_1",-6,1,0,0,"Left_lead","Male","Male","stick",0.230304031978158,0.221824002131817,1.03822863966408,0.0382286396640785,4,3,1.78182017798148,1.93176119109308,1.33333333333333,0.333333333333333
"35","1_1",7,"3_1",7,"3",1,"Male","Male",24,23,"Stim\r09y15g18b07.jpeg","Stim\r06y36g16b14.jpeg",9,6,15,36,18,16,7,14,-2,2,0,-1,1,0,1,1.693,2.856,0,4.031,1,"rød","3_1",-3,1,0,0,"Right_lead","Male","Male","surrender",NA,NA,NA,NA,2,2,-0.267273026697222,0.316106376724322,1,0
"36","1_1",71,"3_1",71,"3",1,"Male","Male",24,23,"Stim\r09y02g05b02.jpeg","Stim\r03y06g12b09.jpeg",9,3,2,6,5,12,2,9,-1,1,1,0,0,1,1,1.305,1.334,1.346,0,1,"gul","3_1",4,1,0,1,"Left_lead","Male","Male","surrender",0.24086213270283,0.191705119604709,1.25641992868778,0.256419928687776,1,1,-1.29181962903657,-1.29954843764443,1,0
"37","1_1",74,"3_1",74,"3",1,"Male","Male",24,23,"Stim\r11y10g06b19.jpeg","Stim\r05y09g02b34.jpeg",11,5,10,9,6,2,19,34,-2,1,-1,0,1,0,1,1.349,1.844,1.659,0,1,"grøn","3_1",-4,1,0,0,"Left_lead","Male","Male","stick",0.244001368108592,0.227772466773002,1.07125049645164,0.0712504964516352,2,1,-0.267273026697222,-1.29954843764443,2,1
"38","1_1",8,"3_1",8,"3",1,"Male","Male",24,23,"Stim\r08y23g10b29.jpeg","Stim\r10y02g36b05.jpeg",8,10,23,2,10,36,29,5,2,-1,-1,0,1,0,0,2.192,2.055,1.961,0,1,"rød","3_1",2,0,1,0,"Left_lead","Male","Male","surrender",NA,NA,NA,NA,2,1,-0.267273026697222,-1.29954843764443,2,1
"39","1_1",80,"3_1",80,"3",1,"Male","Male",24,23,"Stim\r20y14g02b19.jpeg","Stim\r07y02g03b06.jpeg",20,7,14,2,2,3,19,6,-1,2,0,1,0,1,1,0.946,1.392,0,3.265,1,"grøn","3_1",1,1,0,1,"Right_lead","Male","Male","stick",0.208213427358455,0.208740846767746,1.00253307107031,0.0025330710703062,1,2,-1.29181962903657,0.316106376724322,2,1
"40","1_1",85,"3_1",85,"3",1,"Male","Male",24,23,"Stim\r09y15g18b07.jpeg","Stim\r03y06g12b09.jpeg",9,3,15,6,18,12,7,9,-4,1,0,-1,1,0,1,1.008,0.854,0,1.531,1,"grøn","3_1",-6,1,0,0,"Right_lead","Male","Male","surrender",0.203043839758135,0.193231553805581,0.951674052439895,-0.0483259475601051,4,1,1.78182017798148,-1.29954843764443,0.25,-0.75
"41","1_1",87,"3_1",87,"3",1,"Male","Male",24,23,"Stim\r15y05g12b10.jpeg","Stim\r08y23g10b29.jpeg",15,8,5,23,12,10,10,29,-3,2,-1,0,1,0,1,1.011,1.223,1.38,0,1,"grøn","3_1",-2,1,0,0,"Left_lead","Male","Male","stick",0.233971457557894,0.219130654637666,1.06772581839254,0.0677258183925356,3,2,0.75727357564213,0.316106376724322,1.5,0.5
"42","1_1",88,"3_1",88,"3",1,"Male","Male",24,23,"Stim\r19y10g06b15.jpeg","Stim\r10y13g07b36.jpeg",19,10,10,13,6,7,15,36,-1,2,0,1,0,1,1,1.203,1.201,0,3.777,1,"grøn","3_1",1,1,0,1,"Right_lead","Male","Male","stick",0.230527732560451,0.217384952609448,0.942988291234953,-0.0570117087650467,1,2,-1.29181962903657,0.316106376724322,2,1
"43","1_1",89,"3_1",89,"3",1,"Male","Male",24,23,"Stim\r13y33g08b23.jpeg","Stim\r06y36g16b14.jpeg",13,6,33,36,8,16,23,14,-1,1,0,-1,0,1,0,2.091,2.021,0,3.893,1,"grøn","3_1",8,1,0,0,"Right_lead","Male","Male","surrender",0.231247446602599,0.233039306320703,1.00774866812339,0.00774866812338626,1,1,-1.29181962903657,-1.29954843764443,1,0
"44","1_1",90,"3_1",90,"3",1,"Male","Male",24,23,"Stim\r16y21g04b04.jpeg","Stim\r11y10g06b19.jpeg",16,11,21,10,4,6,4,19,-2,2,0,-1,0,1,0,1.27,1.25,0,3.656,1,"grøn","3_1",2,1,0,0,"Right_lead","Male","Male","surrender",0.232395371329769,0.244040232104723,1.05010797206641,0.0501079720664055,2,2,-0.267273026697222,0.316106376724322,1,0
"45","1_1",95,"3_1",95,"3",1,"Male","Male",24,23,"Stim\r07y06g08b05.jpeg","Stim\r16y09g06b10.jpeg",7,16,6,9,8,6,5,10,-4,1,-1,0,1,0,1,1.435,2.048,0.868,0,1,"grøn","3_1",-2,1,0,0,"Left_lead","Male","Male","stick",0.229724381760173,0.234654839416451,0.9789884680472,-0.0210115319528003,4,1,1.78182017798148,-1.29954843764443,4,3
"46","1_1",97,"3_1",97,"3",1,"Male","Male",24,23,"Stim\r02y19g24b04.jpeg","Stim\r10y27g22b14.jpeg",2,10,19,27,24,22,4,14,-2,1,0,-1,1,0,1,1.173,1.483,0,3.596,1,"grøn","3_1",-2,1,0,0,"Right_lead","Male","Male","surrender",NA,NA,NA,NA,2,1,-0.267273026697222,-1.29954843764443,0.5,-0.5
"47","1_2",13,"4_2",13,"4",1,"Female","Male",23,23,"Stim\r05y40g33b16.jpeg","Stim\r04y16g13b13.jpeg",5,4,40,16,33,13,16,13,2,-1,1,0,0,1,0,1.47,2.899,3.892,0,2,"rød","4_1",-1,0,1,1,"Left_lead","Female","Male","stick",0.196617526417829,0.189894691345098,1.03540296479649,0.0354029647964909,2,1,-0.0770991079443883,-2.16887067387615,2,1
"48","1_2",15,"4_2",15,"4",1,"Female","Male",23,23,"Stim\r11y14g08b23.jpeg","Stim\r09y15g18b07.jpeg",11,9,14,15,8,18,23,7,-2,2,-1,0,1,0,1,1.539,2.302,3.311,0,2,"rød","4_1",-2,1,0,0,"Left_lead","Female","Male","stick",0.218215740836279,0.214785201003779,1.01597195624497,0.0159719562449725,2,2,-0.0770991079443883,-0.619677335393187,1,0
"49","1_2",22,"4_2",22,"4",1,"Female","Male",23,23,"Stim\r20y04g39b23.jpeg","Stim\r14y10g15b15.jpeg",20,14,4,10,39,15,23,15,-1,3,0,1,1,0,0,1.342,1.971,0,2.794,2,"rød","4_1",-6,1,0,1,"Right_lead","Male","Female","stick",0.225841184292728,0.214367660182541,0.94919649334058,-0.0508035066594205,1,3,-1.04083795724924,0.92951600308978,3,2
"50","1_2",28,"4_2",28,"4",1,"Female","Male",23,23,"Stim\r10y07g11b10.jpeg","Stim\r10y03g03b07.jpeg",10,10,7,3,11,3,10,7,-2,3,1,0,1,0,0,1.933,2.262,3.532,0,2,"blå","4_1",-3,1,0,1,"Left_lead","Female","Male","surrender",0.220102461604016,0.181595917028752,1.21204521117712,0.212045211177117,2,3,-0.0770991079443883,0.92951600308978,0.666666666666667,-0.333333333333333
"51","1_2",3,"4_2",3,"4",1,"Female","Male",23,23,"Stim\r21y31g06b08.jpeg","Stim\r20y14g02b19.jpeg",21,20,31,14,6,2,8,19,3,-3,0,1,0,1,0,1.192,3.086,0,3.017,2,"rød","4_1",-1,0,1,1,"Right_lead","Male","Female","surrender",NA,NA,NA,NA,3,3,0.886639741360465,0.92951600308978,1,0
"52","1_2",36,"4_2",36,"4",1,"Female","Male",23,23,"Stim\r21y01g04b27.jpeg","Stim\r15y17g24b30.jpeg",21,15,1,17,4,24,27,30,1,-3,-1,0,1,0,0,1.821,1.85,5.512,0,2,"blå","4_1",3,0,1,0,"Left_lead","Female","Male","surrender",0.181338752603958,0.153496121484967,1.18138980222844,0.181389802228441,1,3,-1.04083795724924,0.92951600308978,0.333333333333333,-0.666666666666667
"53","1_2",38,"4_2",38,"4",1,"Female","Male",23,23,"Stim\r13y33g08b23.jpeg","Stim\r03y11g01b26.jpeg",13,3,33,11,8,1,23,26,2,-3,0,1,1,0,1,1.247,2.593,0,2.376,2,"blå","4_1",3,0,1,1,"Right_lead","Male","Female","surrender",0.161455562335503,0.146345109936399,0.906411075713176,-0.0935889242868242,2,3,-0.0770991079443883,0.92951600308978,1.5,0.5
"54","1_2",4,"4_2",4,"4",1,"Female","Male",23,23,"Stim\r14y10g15b15.jpeg","Stim\r21y24g16b04.jpeg",14,21,10,24,15,16,15,4,2,-2,0,-1,1,0,0,1.523,1.554,0,2.404,2,"rød","4_1",7,0,1,0,"Right_lead","Male","Female","stick",NA,NA,NA,NA,2,2,-0.0770991079443883,-0.619677335393187,1,0
"55","1_2",43,"4_2",43,"4",1,"Female","Male",23,23,"Stim\r12y09g30b18.jpeg","Stim\r11y10g06b19.jpeg",12,11,9,10,30,6,18,19,4,-3,1,0,1,0,1,1.703,1.506,1.51,0,2,"blå","4_1",1,0,1,1,"Left_lead","Female","Male","stick",0.154984594016455,0.148466438031613,1.04390322871122,0.0439032287112195,4,3,1.85037859066532,0.92951600308978,1.33333333333333,0.333333333333333
"56","1_2",46,"4_2",46,"4",1,"Female","Male",23,23,"Stim\r22y23g20b06.jpeg","Stim\r16y09g06b10.jpeg",22,16,23,9,20,6,6,10,1,-3,0,-1,1,0,0,2.035,2.115,0,2.215,2,"blå","4_1",4,0,1,0,"Right_lead","Male","Female","stick",0.182825512185386,0.17550590687194,0.959963983002417,-0.0400360169975834,1,3,-1.04083795724924,0.92951600308978,3,2
"57","1_2",49,"4_2",49,"4",1,"Female","Male",23,23,"Stim\r22y35g09b11.jpeg","Stim\r13y33g08b23.jpeg",22,13,35,33,9,8,11,23,-1,2,1,0,1,0,0,2.159,1.371,4.01,0,2,"gul","4_1",-2,1,0,1,"Left_lead","Female","Male","surrender",0.198181949813423,0.183017420579317,1.08285839231099,0.0828583923109871,1,2,-1.04083795724924,-0.619677335393187,0.5,-0.5
"58","1_2",56,"4_2",56,"4",1,"Female","Male",23,23,"Stim\r09y17g32b21.jpeg","Stim\r13y21g23b09.jpeg",9,13,17,21,32,23,21,9,-4,3,0,-1,0,1,0,2.293,1.472,0,1.642,2,"gul","4_1",4,1,0,0,"Right_lead","Male","Female","surrender",0.206545514608923,0.220841488280997,1.06921464113681,0.0692146411368082,4,3,1.85037859066532,0.92951600308978,0.75,-0.25
"59","1_2",57,"4_2",57,"4",1,"Female","Male",23,23,"Stim\r09y15g18b07.jpeg","Stim\r17y12g19b18.jpeg",9,17,15,12,18,19,7,18,-2,2,-1,0,1,0,1,1.804,4.033,4.565,0,2,"gul","4_1",-3,1,0,0,"Left_lead","Female","Male","stick",0.187239201939496,0.191583399821492,0.977324768815859,-0.0226752311841407,2,2,-0.0770991079443883,-0.619677335393187,1,0
"60","1_2",58,"4_2",58,"4",1,"Female","Male",23,23,"Stim\r10y03g03b07.jpeg","Stim\r03y06g12b09.jpeg",10,3,3,6,3,12,7,9,2,-2,-1,0,1,0,0,2.34,1.803,2.205,0,2,"gul","4_1",3,0,1,0,"Left_lead","Female","Male","surrender",0.199405197024519,0.171188534835504,1.16482799047336,0.16482799047336,2,2,-0.0770991079443883,-0.619677335393187,1,0
"61","1_2",6,"4_2",6,"4",1,"Female","Male",23,23,"Stim\r10y27g22b14.jpeg","Stim\r13y33g08b23.jpeg",10,13,27,33,22,8,14,23,3,-2,1,0,1,0,1,2.001,1.847,2.105,0,2,"rød","4_1",3,0,1,1,"Left_lead","Female","Male","stick",NA,NA,NA,NA,3,2,0.886639741360465,-0.619677335393187,1.5,0.5
"62","1_2",7,"4_2",7,"4",1,"Female","Male",23,23,"Stim\r13y24g05b28.jpeg","Stim\r14y10g15b15.jpeg",13,14,24,10,5,15,28,15,4,-2,0,1,1,0,1,1.537,1.95,0,1.34,2,"rød","4_1",1,0,1,1,"Right_lead","Male","Female","surrender",NA,NA,NA,NA,4,2,1.85037859066532,-0.619677335393187,0.5,-0.5
"63","1_2",71,"4_2",71,"4",1,"Female","Male",23,23,"Stim\r04y16g13b13.jpeg","Stim\r17y20g40b07.jpeg",4,17,16,20,13,40,13,7,-1,3,0,1,0,1,1,2.162,1.409,0,2.149,2,"gul","4_1",4,1,0,1,"Right_lead","Male","Female","stick",0.238792623279611,0.26263606304143,1.09984998461992,0.0998499846199179,1,3,-1.04083795724924,0.92951600308978,3,2
"64","1_2",72,"4_2",72,"4",1,"Female","Male",23,23,"Stim\r03y11g01b26.jpeg","Stim\r08y12g20b03.jpeg",3,8,11,12,1,20,26,3,1,-2,1,0,1,0,1,1.976,1.439,1.407,0,2,"gul","4_1",1,0,1,1,"Left_lead","Female","Male","stick",0.231063999303357,0.241105884927398,0.958350723678666,-0.0416492763213342,1,2,-1.04083795724924,-0.619677335393187,0.5,-0.5
"65","1_2",76,"4_2",76,"4",1,"Female","Male",23,23,"Stim\r17y07g07b24.jpeg","Stim\r10y03g03b07.jpeg",17,10,7,3,7,3,24,7,-4,2,-1,0,1,0,1,1.57,2.632,1.267,0,2,"grøn","4_1",-4,1,0,0,"Left_lead","Female","Male","stick",0.237134242128066,0.231804533173179,1.02299225507771,0.0229922550777091,4,2,1.85037859066532,-0.619677335393187,2,1
