"","SubjectID_unique","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96"
"1","10_1",0.182767678432287,0.17194513683682,0.180536132365855,0.187437110517613,0.19080903278088,0.205961693961006,0.191553317144998,0.204388907670847,0.21510326516752,0.218499591689188,0.228276089651701,0.228889078594994,0.225758721562573,0.231445558825557,0.237960782360356,0.245081745324456,0.244446119107516,0.237338766997037,0.232382397702135,0.238597913890446,0.218648946208651,0.220535677073619,0.220225790231535,0.210264553727766,0.21524419968455,0.222840902872856,0.190567055182273,0.180260914527368,0.172994666435983,0.152738486678205,0.155150759271796,0.161611375501223,0.157782445880202,0.157565222480386,0.168191125684824,0.166661517377846,0.175004057029728,0.17653685263691,0.173066440279438,0.177173708226549,0.180396203217595,0.179934864227749,0.179067034323011,0.191404463931226,0.19309794455005,0.239999808941731,0.279833177993591,0.28065875564867,0.27007412398468,0.229917890801248,0.245276851762325,0.229394742331462,0.233618080026572,0.227610860796348,0.216070187060885,0.217067429885189,0.21949353921642,0.231445999560893,0.235100626252273,0.23214918434699,0.229676677672055,0.226917901493018,0.222674912319505,0.230508805251679,0.242147972010595,0.244860199652742,0.236610888414465,0.213056188073056,0.214777829362439,0.203602769711107,0.209697026650933,0.208234819985284,0.213458853674057,0.211123523433824,0.203301978601357,0.198632297811275,0.202965021517648,0.223411339127277,0.225532758485563,0.249777542640028,0.249774536553132,0.253208479159822,0.257696892495491,0.244507009657091,0.250491350329966,0.244574066451445,0.245416868607638
"2","10_2",0.214438683999443,0.193013396851873,0.210671048190582,0.199695205976978,0.201405732870928,0.21344870140806,0.198966469950431,0.204690437477319,0.228951999778031,0.228916912149137,0.234623877717512,0.231753176150072,0.225991451345569,0.228189294685508,0.229247475220098,0.228959978858413,0.235824108833352,0.223139628644754,0.226521502860619,0.229980360225586,0.223936033276485,0.223155834329251,0.215692863944518,0.208828451111305,0.204374065470853,0.205272595998991,0.179763014779802,0.160781702724339,0.154297975973832,0.145805077591238,0.145816136894526,0.150786705493484,0.149074310143516,0.150298636079737,0.165796424171458,0.166802832890354,0.178891673172698,0.184939610370865,0.188934577078728,0.200268916096628,0.213033806515431,0.229752054800301,0.22454877397776,0.265626566571967,0.257155841946121,0.258651150053335,0.28248336511192,0.272058728054554,0.269288123822098,0.21481025352878,0.238570849322026,0.222654114519214,0.228970526254371,0.227998471418562,0.223553858281904,0.223944869623776,0.221115730004228,0.239047980191585,0.241431689593829,0.245713510405074,0.254368408660893,0.249775795057807,0.241313806280884,0.23600636325022,0.245631728577396,0.249618473035998,0.247291321727642,0.217234104618956,0.21470602704851,0.211523605069971,0.21581820279901,0.214057532691525,0.21514698635166,0.218517045594358,0.216844398443292,0.209865508042606,0.221909324741861,0.24023596300241,0.241545567424073,0.256661952293618,0.253756583224442,0.256660547423967,0.262959662932652,0.246472844076414,0.245095468425071,0.237605438669801,0.235802341533722
"3","12_2",0.216217789079004,0.193378971618642,0.212288934434307,0.20035321346605,0.200266125247789,0.214388911263751,0.197127091260138,0.205388618328594,0.217774717059083,0.212227025185134,0.220616702986364,0.225985707268372,0.226000521853753,0.228728479459388,0.235021747237733,0.234096278759184,0.241285014647753,0.2166456152095,0.198664450009456,0.197282596961304,0.200726722849211,0.203844945007155,0.203436287145529,0.200843609416229,0.191592829332424,0.17270952665356,0.161270991899091,0.166304819000119,0.165777890012108,0.152861132629198,0.153065940303504,0.155480596706244,0.151048386416429,0.147219456960931,0.16412715745458,0.171400714218727,0.181094133141438,0.181213172400123,0.173782141699616,0.181901951098357,0.188839159603475,0.183884009818229,0.18297045700668,0.194860391148053,0.162566575745202,0.148513968051281,0.13396836939129,0.169330205007621,0.191912433062469,0.187936739144381,0.195087156324051,0.20842789174958,0.217930562571076,0.219628973644413,0.227801858167069,0.230394045489279,0.226396460857291,0.24506747139061,0.24956128332527,0.250781239479861,0.264131237384845,0.258420154151671,0.230376918348221,0.234931861730299,0.240629986004343,0.241238259944224,0.239290957990862,0.211871750646597,0.206012601865046,0.208631716854891,0.215268992994755,0.213943441433775,0.217787615079053,0.215354565280056,0.212822431927341,0.198904786215895,0.213186966275618,0.234363597803792,0.234073185031656,0.247582890536323,0.246679695790806,0.248397231129239,0.254635363623,0.242140376084331,0.243516616617304,0.244365261966419,0.240566044768787
"4","13_1",0.191099827322729,0.181241545226884,0.19813755509547,0.198797928552961,0.204426223547582,0.217428249788125,0.198330657668099,0.202690091487901,0.196618626143643,0.20037639306088,0.20585806187521,0.22031217292709,0.222991053074095,0.222623588564678,0.222989875105102,0.23151690852871,0.239732508597787,0.230940670877557,0.237179891656567,0.232975541582775,0.222110474282572,0.21974932773735,0.210538198703145,0.203696465862492,0.206944142794598,0.203509366241427,0.18609662274101,0.174488975559347,0.156250727473481,0.154089091150282,0.151148691127795,0.157491042216322,0.158161965169633,0.161142787742915,0.172724136887813,0.174177135046948,0.187016189895716,0.189303082227389,0.192030178624285,0.204418575413836,0.21982845601607,0.237156695686315,0.207696240107917,0.212936134440548,0.179488201519342,0.167558705840983,0.162258305344288,0.128349507501545,0.154372317197534,0.173880440399058,0.169416017805382,0.187491802017089,0.199575583409738,0.213736535148987,0.213591127344442,0.217314063428443,0.220732775465927,0.239596455565852,0.241663632409754,0.243700300626029,0.265309687046214,0.251075959440856,0.238886464642303,0.238363969113856,0.252711835321548,0.252205046872505,0.242591386941366,0.214691574915023,0.206093241893398,0.203287427397598,0.206429630520509,0.210103945367945,0.213982758909893,0.211389768541379,0.207244420444855,0.20214437078741,0.215790305221734,0.235186136645741,0.240084162029153,0.258496896038872,0.257028873372869,0.252943912852962,0.253430547866146,0.240066464383246,0.241265954427729,0.235363083257542,0.233051888387843
"5","13_2",0.193640495502664,0.186221775332012,0.197458998953139,0.200156207950273,0.193985833787304,0.20914039417894,0.19677843214701,0.19934320303341,0.204317176757961,0.209979068851115,0.220151129144608,0.213954610847235,0.220531609202271,0.222406545903507,0.230757801027588,0.222145099087082,0.211221083467722,0.201512524603272,0.169075187534877,0.171255787727779,0.192713997932492,0.200774188328579,0.195876418302011,0.189637354362742,0.177392260736631,0.17177539876497,0.175095815572003,0.172092816764516,0.169437835507874,0.157122709333165,0.149615322604821,0.14975370275465,0.147402824308029,0.143015275778797,0.160944211053592,0.166477173327174,0.175183213133113,0.171506060181696,0.166672224237081,0.167710938216654,0.179989589996342,0.192927107577599,0.184205782158531,0.226204480722504,0.231581114278279,0.227608190783566,0.235230563522839,0.169222170559379,0.179131956387954,0.176008921767386,0.188745215556973,0.200886795612223,0.208739320844503,0.210545294509207,0.207098092682808,0.207122973055264,0.215389218971833,0.241036907498341,0.246202866009919,0.257422869533104,0.281375720659815,0.275311242505681,0.236764196022852,0.234393559987709,0.238021173408517,0.237383915835658,0.23094249229945,0.199850553236589,0.19768187038237,0.19487938527803,0.195546457431647,0.192297635858902,0.193582819570186,0.192886141739855,0.187004284682763,0.181718180227842,0.185459638896229,0.22132321540319,0.218813635742074,0.229008071982066,0.241247644126325,0.242742618169211,0.253941720329568,0.243026182924571,0.247646163267767,0.233550623022012,0.233187429790448
"6","14_2",0.19637535720219,0.182284579114417,0.19792384511437,0.197404107021896,0.202315280542031,0.21724991583667,0.202239339411298,0.208022572467255,0.214096799829423,0.211659837854438,0.212426233418076,0.222417276095878,0.218548155233022,0.227922668695092,0.233341000799385,0.240376688555931,0.251102748397038,0.255806663502804,0.253916778869031,0.25771954034932,0.242238799716093,0.243729377461255,0.234693728509699,0.214561528099405,0.214586253535772,0.193587377164945,0.178382866079663,0.171222107064002,0.166283881491619,0.156543323588659,0.154127702661849,0.160792726493732,0.161099402803479,0.166421687512967,0.17366587017201,0.175740941681625,0.190434696124268,0.182330821683903,0.181234911635761,0.182852942661904,0.168965422509171,0.158193309707822,0.154337465217566,0.139836628754909,0.142453721130223,0.156973817550027,0.105001009329162,0.13798689597975,0.15221176544694,0.180218811409309,0.206901914848193,0.205247568158011,0.214096577234631,0.212408463742553,0.216751698300621,0.215862692424959,0.226222617350134,0.244979580646631,0.248506880554659,0.25353340227302,0.266393497348604,0.262091975032409,0.246169933217649,0.248202857693657,0.254267695933986,0.258240938631332,0.248078374697664,0.220125759846131,0.219201079566128,0.210367161270776,0.217623423044833,0.220287180126797,0.221737016371163,0.215644464630152,0.208262181065846,0.198038185907396,0.205081797260236,0.228097941553264,0.230035344571117,0.247215290328526,0.244979355692346,0.247667705030402,0.252374016823969,0.240216250792246,0.245363789190613,0.24280428470431,0.238501201290195
"7","15_1",0.203669369264931,0.19065399038158,0.201989029874951,0.200893227025419,0.202470546355158,0.220645674986216,0.213974209729642,0.220387175947438,0.230336772746613,0.223948484415993,0.230212671315585,0.231848948325954,0.234272240720737,0.240015248615553,0.239880126399932,0.244421614205984,0.242702099944225,0.231481788528359,0.244338895516332,0.246447971680807,0.227129439076668,0.225778416559262,0.219674801164527,0.206655319450712,0.214773368472556,0.219130400570615,0.190310270528652,0.177317974011888,0.166480107981327,0.157426078206156,0.156695993185158,0.162884908618743,0.161241057523514,0.166161512729162,0.174017074539297,0.176266727366346,0.191662547903699,0.190119779438315,0.189339847830588,0.199600948736801,0.207106044582429,0.2209023104479,0.205168717330525,0.244125774611916,0.2144942903071,0.229937888389739,0.273691272930886,0.22677029025222,0.229077260233215,0.21056939969983,0.228751785219378,0.217834952746431,0.226363453663841,0.216098600930375,0.216319129639212,0.216400730611059,0.218706255748921,0.237840469099304,0.243105658663954,0.232387276859378,0.20673528215213,0.195392490247736,0.20434766817836,0.210369536835597,0.220648252954343,0.21710872655448,0.217904132423622,0.201317066108388,0.183735994296281,0.188814292336926,0.185098143906333,0.183479436292907,0.188410278430708,0.190038602452883,0.190524555948408,0.185342942232726,0.183328375996663,0.214644483386269,0.216309791137224,0.228795485494043,0.239218390938232,0.240910028036576,0.243962930288632,0.232621601091117,0.234198964314724,0.234503053309958,0.236346984557623
"8","19_1",0.219348925472424,0.201966315143711,0.219627815847412,0.205154589403639,0.205950496466668,0.21939053803934,0.212051284443606,0.216649974891464,0.222337935583742,0.218542328539789,0.217814116351433,0.225661529053867,0.218712644202888,0.221278862347241,0.229525285708731,0.227554540945202,0.232197524815045,0.206376410035136,0.213761605802897,0.213097183748704,0.207243722008805,0.198446940019254,0.204654244033743,0.210982928006599,0.214288493285878,0.198362891282472,0.184822067114039,0.179382757433842,0.172066443209806,0.15460436332412,0.156705620424155,0.157981313573428,0.151719730648916,0.153285403860962,0.167044783258512,0.172906406968485,0.182665382366046,0.185453708266339,0.185948256912441,0.20138940553721,0.192080372495986,0.187859339844876,0.186517613137376,0.188307870482851,0.1899781837971,0.169503407495699,0.163312029045516,0.133244510831488,0.097067148291004,0.143014445573007,0.155306156511539,0.182090769596537,0.189233384865422,0.193670768424045,0.19679642501815,0.202337414919601,0.208765347447978,0.233315790871262,0.24991248160868,0.257339413524986,0.275058373557571,0.271038504379137,0.248254216945851,0.24193423907459,0.247334898538541,0.249221063466479,0.23292510453536,0.207025812934797,0.204499522393189,0.203803309990787,0.211548201751585,0.202258647427265,0.201132416659832,0.201035668927284,0.198469403849728,0.193390306038743,0.209789044575193,0.234797965952726,0.229453040302207,0.245829831192038,0.244463378633853,0.250349810461034,0.257359523567008,0.245178077945343,0.244322531976422,0.240284089509783,0.233566401337515
"9","19_2",0.215709515581938,0.197695283178739,0.207540804357491,0.206665913524927,0.205730023753427,0.223590328688303,0.207266211124683,0.211581056251845,0.227955922651862,0.228114639619266,0.230762240218915,0.22722479943076,0.227590614915661,0.230770466094994,0.233679777035255,0.236115033642084,0.2433373488003,0.227831007090978,0.214933682658205,0.197627957706385,0.211460891488238,0.207530728090726,0.211227594568883,0.199201363782933,0.19105630387105,0.16115467899426,0.157627228173451,0.17310855965288,0.166796704462437,0.165544850176992,0.15780582406453,0.160185962671265,0.15735743033333,0.159070038330789,0.172371402700234,0.17493641630285,0.187115085129412,0.184524071135626,0.181629217373882,0.188089104118404,0.195882067056585,0.217709009058936,0.209530927009649,0.233629295100766,0.23663954205525,0.246295597528401,0.268229727398062,0.256115443396271,0.243600955745789,0.210247516699344,0.22618210017533,0.212374733218163,0.219720583925913,0.219816521398966,0.216000987632595,0.217296444197471,0.217785190950757,0.237559465864291,0.240068068252358,0.240322537543579,0.226494265130089,0.233346633247693,0.202791234913546,0.207967742183998,0.212938227875472,0.214477084128203,0.214273614268123,0.205616013955904,0.200727326053655,0.196945880831494,0.206101768527546,0.197257469710711,0.208657281196109,0.204015817546539,0.205486721397584,0.193121639821477,0.195549648682357,0.220496999600424,0.226951900139359,0.242415112182958,0.246212711274299,0.251951388430965,0.261974855802179,0.247827443671262,0.250769303810271,0.247832146449764,0.237549827327807
"10","20_1",0.213625739032088,0.194171162720343,0.209890470315342,0.20426390840423,0.206729805874962,0.221324226781535,0.210461408547353,0.209148868334226,0.233697852253781,0.212694771898619,0.212354402746391,0.222276809009932,0.221456869028983,0.226532666465465,0.228284616558847,0.232801993076885,0.229125997866464,0.227958775495675,0.223832656830507,0.240002087992249,0.219964333906775,0.213879652559935,0.212828013334239,0.194350167216359,0.190717465749445,0.184323028956057,0.175941621944657,0.176040882589663,0.164495825994634,0.160698609309936,0.158760019200277,0.164685404771669,0.162891225129105,0.171404973498914,0.179569431704393,0.179798702555801,0.194388219683531,0.192057795271385,0.19277039262119,0.200516439886261,0.210404481300848,0.232370679942215,0.211843511879604,0.231769951074709,0.216460275877773,0.229952602858249,0.257383663909026,0.229424500243829,0.228264992099998,0.21062577469134,0.235266556266707,0.224965075047365,0.231238052710156,0.237446366468075,0.22815396609339,0.225842669793574,0.226929494830702,0.239004422894607,0.243362384701268,0.246010782663191,0.259230628560577,0.254915468017984,0.23631812120261,0.22823829382615,0.228222098404676,0.226358804812059,0.216109804474629,0.203768559516798,0.198385393344429,0.193793166636319,0.197133410726633,0.19730866283597,0.202423376775636,0.2039708167026,0.20824440344446,0.206678655355185,0.216534669665704,0.236050832843193,0.243140506122771,0.260462857746702,0.254121961225662,0.255403739116733,0.248953348597091,0.238583693797364,0.238802899593604,0.237963243518069,0.234491897322334
"11","20_2",0.208850109319318,0.188740746140077,0.188288463434368,0.191201340622092,0.195555350621731,0.214846430282252,0.198153444149271,0.197880034652971,0.208360822386934,0.21377284861684,0.214670591231805,0.223050937322192,0.233660751191655,0.237508999217993,0.237974222273501,0.246874779870138,0.251142777963565,0.25579530710169,0.262676150921359,0.254659732539074,0.233886459906342,0.228931455837451,0.228337893137912,0.216167248802666,0.211975663602219,0.205872526548554,0.167212504067354,0.166342500301447,0.159711065743878,0.153429954295955,0.151514879727493,0.160603283165542,0.159939639448957,0.161471167138024,0.170669019308017,0.176313324504171,0.191485310027108,0.189822771121155,0.185335303671429,0.188184449236396,0.187141226036504,0.180962555730871,0.151430813573676,0.132264601992035,0.12183413750735,0.109678682550811,0.0964051652342383,0.0858102882828362,0.137571316832698,0.166466706592626,0.160929342783462,0.182634295240727,0.205869695478668,0.204762939399357,0.209867442277409,0.214381133838299,0.214414168148036,0.233826379342806,0.240324185566387,0.231740929292631,0.225489824383395,0.221809980862617,0.220275025124316,0.223378852468856,0.22885232875294,0.227175334236227,0.215586546459891,0.197920144917295,0.186073243516808,0.186398442301295,0.193512178452109,0.183504481627985,0.187286127149075,0.186953499857259,0.190352023003448,0.185571378837997,0.203766923809868,0.224566178093297,0.227330702247427,0.241396899197018,0.242923451856977,0.247952347518376,0.252139337820044,0.240939758186462,0.240548181027563,0.239771249068723,0.239419683538817
"12","21_1",0.20694714750096,0.187907044303264,0.194018591776204,0.191982520731304,0.196012873418202,0.209440068683756,0.193669561853285,0.189737146963976,0.185689056000939,0.199712847729897,0.231474761818335,0.227805388239789,0.233232033280541,0.235739876112178,0.23700984187103,0.244364774662718,0.24874423299214,0.250172024987007,0.258886069196278,0.257613945346069,0.237928721118833,0.239385296907567,0.237999306557982,0.229271300569206,0.239391626874839,0.258427132079858,0.213905697774476,0.191382462282835,0.167521343403752,0.15779308855118,0.154061389126565,0.163135319541223,0.157025777618675,0.154253314396366,0.165239290307947,0.168660374854718,0.180192485698326,0.180238972665007,0.176531209329549,0.188801523964813,0.189535216829659,0.161882904823118,0.166523961789427,0.18477103041512,0.177291038872565,0.178966961906851,0.18906030529594,0.177445285255698,0.193150975548673,0.187396145140729,0.208449578087787,0.220133996420429,0.232768079907257,0.232220811153168,0.219396237203234,0.208313793196602,0.213268599834531,0.228127312480771,0.237805058748382,0.233809945709373,0.235216188915935,0.2140144017846,0.219592362867299,0.22507688301476,0.237740277378398,0.248173397976365,0.241442292386562,0.21326720445359,0.203917955777516,0.200861065884375,0.201049205037974,0.208809127876363,0.206797694605242,0.201335789893574,0.196207392308832,0.182755487405218,0.1831412263382,0.21559917955036,0.220493413365962,0.236777497843934,0.235891584862802,0.235213015782244,0.230648491668374,0.227315310552656,0.226331181898221,0.233173484902439,0.228686976748538
