"","SubjectID","Gender","Age","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response","Correct","RT","Round","Block","group_id","SubjectID_unique","diff","response_dummy","Partner_gender","Side"
"1","3","Male",24,"Stim\r10y03g03b07.jpeg","Stim\r11y10g06b19.jpeg",10,11,3,10,3,6,7,19,-2,0,3.562,1,"rød","3_1","3_1",1,0,"Male","left"
"2","3","Male",24,"Stim\r16y21g04b04.jpeg","Stim\r15y05g12b10.jpeg",16,15,21,5,4,12,4,10,3,0,1.888,1,"rød","3_1","3_1",-1,1,"Male","left"
"3","3","Male",24,"Stim\r10y13g07b36.jpeg","Stim\r09y07g06b09.jpeg",10,9,13,7,7,6,36,9,1,0,2.389,1,"rød","3_1","3_1",-1,1,"Male","left"
"4","3","Male",24,"Stim\r12y07g07b17.jpeg","Stim\r21y24g16b04.jpeg",12,21,7,24,7,16,17,4,4,1,1.583,1,"rød","3_1","3_1",9,1,"Male","left"
"5","3","Male",24,"Stim\r20y14g02b19.jpeg","Stim\r21y01g04b27.jpeg",20,21,14,1,2,4,19,27,2,1,2.142,1,"rød","3_1","3_1",1,1,"Male","left"
"6","3","Male",24,"Stim\r01y27g01b01.jpeg","Stim\r04y16g13b13.jpeg",1,4,27,16,1,13,1,13,4,1,1.824,1,"rød","3_1","3_1",3,1,"Male","left"
"7","3","Male",24,"Stim\r09y15g18b07.jpeg","Stim\r06y36g16b14.jpeg",9,6,15,36,18,16,7,14,-2,1,1.693,1,"rød","3_1","3_1",-3,0,"Male","left"
"8","3","Male",24,"Stim\r08y23g10b29.jpeg","Stim\r10y02g36b05.jpeg",8,10,23,2,10,36,29,5,2,1,2.192,1,"rød","3_1","3_1",2,1,"Male","left"
"9","3","Male",24,"Stim\r13y21g23b09.jpeg","Stim\r09y02g05b02.jpeg",13,9,21,2,23,5,9,2,4,0,1.585,1,"rød","3_1","3_1",-4,1,"Male","left"
"10","3","Male",24,"Stim\r03y06g12b09.jpeg","Stim\r02y10g14b11.jpeg",3,2,6,10,12,14,9,11,2,0,1.482,1,"rød","3_1","3_1",-1,1,"Male","left"
"11","3","Male",24,"Stim\r11y26g25b38.jpeg","Stim\r15y16g12b03.jpeg",11,15,26,16,25,12,38,3,3,1,2.409,1,"rød","3_1","3_1",4,1,"Male","left"
"12","3","Male",24,"Stim\r11y14g08b23.jpeg","Stim\r08y23g10b29.jpeg",11,8,14,23,8,10,23,29,-2,1,2.381,1,"rød","3_1","3_1",-3,0,"Male","left"
"13","3","Male",24,"Stim\r07y02g03b06.jpeg","Stim\r14y12g04b29.jpeg",7,14,2,12,3,4,6,29,-2,0,1.989,1,"rød","3_1","3_1",7,0,"Male","left"
"14","3","Male",24,"Stim\r02y10g14b11.jpeg","Stim\r11y26g25b38.jpeg",2,11,10,26,14,25,11,38,4,1,1.493,1,"rød","3_1","3_1",9,1,"Male","left"
"15","3","Male",24,"Stim\r13y33g08b23.jpeg","Stim\r11y13g22b35.jpeg",13,11,33,13,8,22,23,35,2,0,1.078,1,"rød","3_1","3_1",-2,1,"Male","left"
"16","3","Male",24,"Stim\r07y14g27b22.jpeg","Stim\r09y06g26b32.jpeg",7,9,14,6,27,26,22,32,2,1,1.699,1,"rød","3_1","3_1",2,1,"Male","left"
"17","3","Male",24,"Stim\r08y09g09b11.jpeg","Stim\r09y06g26b32.jpeg",8,9,9,6,9,26,11,32,2,1,1.457,1,"rød","3_1","3_1",1,1,"Male","left"
"18","3","Male",24,"Stim\r10y37g07b02.jpeg","Stim\r14y12g04b29.jpeg",10,14,37,12,7,4,2,29,4,1,1.678,1,"rød","3_1","3_1",4,1,"Male","left"
"19","3","Male",24,"Stim\r14y12g04b29.jpeg","Stim\r13y33g08b23.jpeg",14,13,12,33,4,8,29,23,2,0,1.322,1,"rød","3_1","3_1",-1,1,"Male","left"
"20","3","Male",24,"Stim\r06y36g16b14.jpeg","Stim\r10y02g36b05.jpeg",6,10,36,2,16,36,14,5,2,1,1.571,1,"rød","3_1","3_1",4,1,"Male","left"
"21","3","Male",24,"Stim\r22y35g09b11.jpeg","Stim\r18y19g14b27.jpeg",22,18,35,19,9,14,11,27,-2,1,1.011,1,"rød","3_1","3_1",-4,0,"Male","left"
"22","3","Male",24,"Stim\r21y03g15b37.jpeg","Stim\r18y13g28b06.jpeg",21,18,3,13,15,28,37,6,3,0,1.607,1,"rød","3_1","3_1",-3,1,"Male","left"
"23","3","Male",24,"Stim\r18y19g14b27.jpeg","Stim\r19y10g06b15.jpeg",18,19,19,10,14,6,27,15,1,1,1.577,1,"rød","3_1","3_1",1,1,"Male","left"
"24","3","Male",24,"Stim\r14y08g21b39.jpeg","Stim\r12y12g14b26.jpeg",14,12,8,12,21,14,39,26,2,0,2.765,1,"rød","3_1","3_1",-2,1,"Male","left"
"25","3","Male",24,"Stim\r03y03g02b05.jpeg","Stim\r04y28g27b06.jpeg",3,4,3,28,2,27,5,6,4,1,1.327,1,"rød","3_1","3_1",1,1,"Male","left"
"26","3","Male",24,"Stim\r08y23g10b29.jpeg","Stim\r03y11g01b26.jpeg",8,3,23,11,10,1,29,26,4,0,1.207,1,"blå","3_1","3_1",-3,1,"Male","left"
"27","3","Male",24,"Stim\r12y09g30b18.jpeg","Stim\r20y14g02b19.jpeg",12,20,9,14,30,2,18,19,3,1,1.325,1,"blå","3_1","3_1",1,1,"Male","left"
"28","3","Male",24,"Stim\r10y37g07b02.jpeg","Stim\r02y19g24b04.jpeg",10,2,37,19,7,24,2,4,4,1,1.529,1,"blå","3_1","3_1",2,1,"Male","left"
"29","3","Male",24,"Stim\r12y07g07b17.jpeg","Stim\r09y17g32b21.jpeg",12,9,7,17,7,32,17,21,-2,0,2.47,1,"blå","3_1","3_1",4,0,"Male","left"
"30","3","Male",24,"Stim\r17y12g19b18.jpeg","Stim\r17y22g16b15.jpeg",17,17,12,22,19,16,18,15,-1,1,1.339,1,"blå","3_1","3_1",-3,0,"Male","left"
"31","3","Male",24,"Stim\r21y24g16b04.jpeg","Stim\r19y15g35b05.jpeg",21,19,24,15,16,35,4,5,4,1,1.241,1,"blå","3_1","3_1",1,1,"Male","left"
"32","3","Male",24,"Stim\r09y07g06b09.jpeg","Stim\r22y23g20b06.jpeg",9,22,7,23,6,20,9,6,-2,1,1.442,1,"blå","3_1","3_1",-3,0,"Male","left"
"33","3","Male",24,"Stim\r21y31g06b08.jpeg","Stim\r22y35g09b11.jpeg",21,22,31,35,6,9,8,11,4,1,1.193,1,"blå","3_1","3_1",3,1,"Male","left"
"34","3","Male",24,"Stim\r13y33g08b23.jpeg","Stim\r17y22g16b15.jpeg",13,17,33,22,8,16,23,15,-1,1,2.316,1,"blå","3_1","3_1",-8,0,"Male","left"
"35","3","Male",24,"Stim\r11y10g06b19.jpeg","Stim\r09y17g32b21.jpeg",11,9,10,17,6,32,19,21,4,1,1.103,1,"blå","3_1","3_1",2,1,"Male","left"
"36","3","Male",24,"Stim\r10y02g36b05.jpeg","Stim\r21y31g06b08.jpeg",10,21,2,31,36,6,5,8,2,1,1.329,1,"blå","3_1","3_1",3,1,"Male","left"
"37","3","Male",24,"Stim\r09y06g26b32.jpeg","Stim\r03y11g01b26.jpeg",9,3,6,11,26,1,32,26,3,0,1.549,1,"blå","3_1","3_1",-6,1,"Male","left"
"38","3","Male",24,"Stim\r02y19g24b04.jpeg","Stim\r07y02g03b06.jpeg",2,7,19,2,24,3,4,6,1,1,2.241,1,"blå","3_1","3_1",2,1,"Male","left"
"39","3","Male",24,"Stim\r05y28g23b30.jpeg","Stim\r18y19g14b27.jpeg",5,18,28,19,23,14,30,27,2,0,1.233,1,"blå","3_1","3_1",-3,1,"Male","left"
"40","3","Male",24,"Stim\r11y13g22b35.jpeg","Stim\r14y12g04b29.jpeg",11,14,13,12,22,4,35,29,-1,1,2.251,1,"blå","3_1","3_1",-6,0,"Male","left"
"41","3","Male",24,"Stim\r09y17g32b21.jpeg","Stim\r20y14g02b19.jpeg",9,20,17,14,32,2,21,19,-3,1,1.293,1,"blå","3_1","3_1",-2,0,"Male","left"
"42","3","Male",24,"Stim\r03y06g12b09.jpeg","Stim\r16y09g06b10.jpeg",3,16,6,9,12,6,9,10,-1,0,1.07,1,"blå","3_1","3_1",1,0,"Male","left"
"43","3","Male",24,"Stim\r10y27g22b14.jpeg","Stim\r22y35g09b11.jpeg",10,22,27,35,22,9,14,11,2,0,1.15,1,"blå","3_1","3_1",-3,1,"Male","left"
"44","3","Male",24,"Stim\r09y15g18b07.jpeg","Stim\r10y02g36b05.jpeg",9,10,15,2,18,36,7,5,-1,1,1.064,1,"blå","3_1","3_1",-2,0,"Male","left"
"45","3","Male",24,"Stim\r10y03g03b07.jpeg","Stim\r08y09g09b11.jpeg",10,8,3,9,3,9,7,11,-1,0,2.094,1,"blå","3_1","3_1",4,0,"Male","left"
"46","3","Male",24,"Stim\r14y08g21b39.jpeg","Stim\r05y28g23b30.jpeg",14,5,8,28,21,23,39,30,2,0,1.401,1,"blå","3_1","3_1",-9,1,"Male","left"
"47","3","Male",24,"Stim\r12y07g16b25.jpeg","Stim\r14y12g04b29.jpeg",12,14,7,12,16,4,25,29,4,1,1.249,1,"blå","3_1","3_1",4,1,"Male","left"
"48","3","Male",24,"Stim\r02y10g14b11.jpeg","Stim\r06y19g29b08.jpeg",2,6,10,19,14,29,11,8,-2,1,1.006,1,"blå","3_1","3_1",-3,0,"Male","left"
"49","3","Male",24,"Stim\r16y09g06b10.jpeg","Stim\r21y31g06b08.jpeg",16,21,9,31,6,6,10,8,1,0,0.987,1,"blå","3_1","3_1",-2,1,"Male","left"
"50","3","Male",24,"Stim\r16y09g06b10.jpeg","Stim\r14y08g21b39.jpeg",16,14,9,8,6,21,10,39,-1,1,1.671,1,"gul","3_1","3_1",-1,0,"Male","left"
"51","3","Male",24,"Stim\r05y28g23b30.jpeg","Stim\r13y24g05b28.jpeg",5,13,28,24,23,5,30,28,-2,1,1.825,1,"gul","3_1","3_1",-4,0,"Male","left"
"52","3","Male",24,"Stim\r06y14g31b25.jpeg","Stim\r09y15g18b07.jpeg",6,9,14,15,31,18,25,7,3,1,1.654,1,"gul","3_1","3_1",1,1,"Male","left"
"53","3","Male",24,"Stim\r12y07g16b25.jpeg","Stim\r19y15g35b05.jpeg",12,19,7,15,16,35,25,5,2,1,1.36,1,"gul","3_1","3_1",8,1,"Male","left"
"54","3","Male",24,"Stim\r06y19g29b08.jpeg","Stim\r22y23g20b06.jpeg",6,22,19,23,29,20,8,6,2,1,1.066,1,"gul","3_1","3_1",4,1,"Male","left"
"55","3","Male",24,"Stim\r02y19g24b04.jpeg","Stim\r17y22g16b15.jpeg",2,17,19,22,24,16,4,15,-2,0,1.311,1,"gul","3_1","3_1",3,0,"Male","left"
"56","3","Male",24,"Stim\r16y21g04b04.jpeg","Stim\r02y19g24b04.jpeg",16,2,21,19,4,24,4,4,-4,1,1.18,1,"gul","3_1","3_1",-2,0,"Male","left"
"57","3","Male",24,"Stim\r07y06g08b05.jpeg","Stim\r15y05g12b10.jpeg",7,15,6,5,8,12,5,10,2,0,1.483,1,"gul","3_1","3_1",-1,1,"Male","left"
"58","3","Male",24,"Stim\r17y22g16b15.jpeg","Stim\r13y24g05b28.jpeg",17,13,22,24,16,5,15,28,4,1,1.106,1,"gul","3_1","3_1",2,1,"Male","left"
"59","3","Male",24,"Stim\r08y23g10b29.jpeg","Stim\r07y14g27b22.jpeg",8,7,23,14,10,27,29,22,2,0,1.37,1,"gul","3_1","3_1",-9,1,"Male","left"
"60","3","Male",24,"Stim\r11y14g08b23.jpeg","Stim\r10y13g07b36.jpeg",11,10,14,13,8,7,23,36,2,0,1.653,1,"gul","3_1","3_1",-1,1,"Male","left"
"61","3","Male",24,"Stim\r07y02g03b06.jpeg","Stim\r03y03g02b05.jpeg",7,3,2,3,3,2,6,5,-1,0,1.355,1,"gul","3_1","3_1",1,0,"Male","left"
"62","3","Male",24,"Stim\r09y15g18b07.jpeg","Stim\r12y07g07b17.jpeg",9,12,15,7,18,7,7,17,-2,1,1.208,1,"gul","3_1","3_1",-8,0,"Male","left"
"63","3","Male",24,"Stim\r19y10g06b15.jpeg","Stim\r14y08g21b39.jpeg",19,14,10,8,6,21,15,39,-1,1,1.079,1,"gul","3_1","3_1",-2,0,"Male","left"
"64","3","Male",24,"Stim\r09y07g06b09.jpeg","Stim\r11y10g06b19.jpeg",9,11,7,10,6,6,9,19,-1,0,2.751,1,"gul","3_1","3_1",3,0,"Male","left"
"65","3","Male",24,"Stim\r14y20g16b10.jpeg","Stim\r20y14g02b19.jpeg",14,20,20,14,16,2,10,19,-4,1,1.22,1,"gul","3_1","3_1",-6,0,"Male","left"
"66","3","Male",24,"Stim\r10y07g11b10.jpeg","Stim\r17y11g38b07.jpeg",10,17,7,11,11,38,10,7,4,1,1.263,1,"gul","3_1","3_1",4,1,"Male","left"
"67","3","Male",24,"Stim\r15y17g24b30.jpeg","Stim\r12y09g30b18.jpeg",15,12,17,9,24,30,30,18,-2,1,1.129,1,"gul","3_1","3_1",-8,0,"Male","left"
"68","3","Male",24,"Stim\r04y39g24b15.jpeg","Stim\r13y33g08b23.jpeg",4,13,39,33,24,8,15,23,-4,1,1.042,1,"gul","3_1","3_1",-6,0,"Male","left"
"69","3","Male",24,"Stim\r09y17g32b21.jpeg","Stim\r09y15g18b07.jpeg",9,9,17,15,32,18,21,7,2,0,1.152,1,"gul","3_1","3_1",-2,1,"Male","left"
"70","3","Male",24,"Stim\r10y02g36b05.jpeg","Stim\r20y04g39b23.jpeg",10,20,2,4,36,39,5,23,3,1,1.596,1,"gul","3_1","3_1",2,1,"Male","left"
"71","3","Male",24,"Stim\r09y02g05b02.jpeg","Stim\r03y06g12b09.jpeg",9,3,2,6,5,12,2,9,-1,0,1.305,1,"gul","3_1","3_1",4,0,"Male","left"
"72","3","Male",24,"Stim\r10y13g07b36.jpeg","Stim\r09y06g26b32.jpeg",10,9,13,6,7,26,36,32,-4,1,1.185,1,"gul","3_1","3_1",-7,0,"Male","left"
"73","3","Male",24,"Stim\r07y14g27b22.jpeg","Stim\r15y16g12b03.jpeg",7,15,14,16,27,12,22,3,-2,0,1.023,1,"gul","3_1","3_1",2,0,"Male","left"
"74","3","Male",24,"Stim\r11y10g06b19.jpeg","Stim\r05y09g02b34.jpeg",11,5,10,9,6,2,19,34,-2,1,1.349,1,"grøn","3_1","3_1",-4,0,"Male","left"
"75","3","Male",24,"Stim\r22y35g09b11.jpeg","Stim\r15y05g12b10.jpeg",22,15,35,5,9,12,11,10,2,1,2.634,1,"grøn","3_1","3_1",3,1,"Male","left"
"76","3","Male",24,"Stim\r22y23g20b06.jpeg","Stim\r13y21g23b09.jpeg",22,13,23,21,20,23,6,9,2,1,1.186,1,"grøn","3_1","3_1",3,1,"Male","left"
"77","3","Male",24,"Stim\r18y13g28b06.jpeg","Stim\r07y14g27b22.jpeg",18,7,13,14,28,27,6,22,3,0,1.436,1,"grøn","3_1","3_1",-1,1,"Male","left"
"78","3","Male",24,"Stim\r10y02g36b05.jpeg","Stim\r04y28g27b06.jpeg",10,4,2,28,36,27,5,6,-4,1,1.178,1,"grøn","3_1","3_1",-9,0,"Male","left"
"79","3","Male",24,"Stim\r17y07g07b24.jpeg","Stim\r11y10g06b19.jpeg",17,11,7,10,7,6,24,19,2,0,1.113,1,"grøn","3_1","3_1",-1,1,"Male","left"
"80","3","Male",24,"Stim\r20y14g02b19.jpeg","Stim\r07y02g03b06.jpeg",20,7,14,2,2,3,19,6,-1,0,0.946,1,"grøn","3_1","3_1",1,0,"Male","left"
"81","3","Male",24,"Stim\r08y09g09b11.jpeg","Stim\r05y09g02b34.jpeg",8,5,9,9,9,2,11,34,-3,1,1.733,1,"grøn","3_1","3_1",-7,0,"Male","left"
"82","3","Male",24,"Stim\r12y07g16b25.jpeg","Stim\r12y12g14b26.jpeg",12,12,7,12,16,14,25,26,2,0,1.286,1,"grøn","3_1","3_1",-2,1,"Male","left"
"83","3","Male",24,"Stim\r03y11g01b26.jpeg","Stim\r07y02g03b06.jpeg",3,7,11,2,1,3,26,6,1,1,1.226,1,"grøn","3_1","3_1",2,1,"Male","left"
"84","3","Male",24,"Stim\r11y26g25b38.jpeg","Stim\r09y06g26b32.jpeg",11,9,26,6,25,26,38,32,2,1,1.066,1,"grøn","3_1","3_1",1,1,"Male","left"
"85","3","Male",24,"Stim\r09y15g18b07.jpeg","Stim\r03y06g12b09.jpeg",9,3,15,6,18,12,7,9,-4,1,1.008,1,"grøn","3_1","3_1",-6,0,"Male","left"
"86","3","Male",24,"Stim\r02y10g14b11.jpeg","Stim\r21y24g16b04.jpeg",2,21,10,24,14,16,11,4,-2,0,1.37,1,"grøn","3_1","3_1",2,0,"Male","left"
"87","3","Male",24,"Stim\r15y05g12b10.jpeg","Stim\r08y23g10b29.jpeg",15,8,5,23,12,10,10,29,-3,1,1.011,1,"grøn","3_1","3_1",-2,0,"Male","left"
"88","3","Male",24,"Stim\r19y10g06b15.jpeg","Stim\r10y13g07b36.jpeg",19,10,10,13,6,7,15,36,-1,0,1.203,1,"grøn","3_1","3_1",1,0,"Male","left"
"89","3","Male",24,"Stim\r13y33g08b23.jpeg","Stim\r06y36g16b14.jpeg",13,6,33,36,8,16,23,14,-1,0,2.091,1,"grøn","3_1","3_1",8,0,"Male","left"
"90","3","Male",24,"Stim\r16y21g04b04.jpeg","Stim\r11y10g06b19.jpeg",16,11,21,10,4,6,4,19,-2,0,1.27,1,"grøn","3_1","3_1",2,0,"Male","left"
"91","3","Male",24,"Stim\r10y07g11b10.jpeg","Stim\r15y16g12b03.jpeg",10,15,7,16,11,12,10,3,-1,0,1.738,1,"grøn","3_1","3_1",1,0,"Male","left"
"92","3","Male",24,"Stim\r20y04g39b23.jpeg","Stim\r19y15g35b05.jpeg",20,19,4,15,39,35,23,5,2,0,1.461,1,"grøn","3_1","3_1",-4,1,"Male","left"
"93","3","Male",24,"Stim\r06y36g16b14.jpeg","Stim\r22y23g20b06.jpeg",6,22,36,23,16,20,14,6,2,1,2.397,1,"grøn","3_1","3_1",4,1,"Male","left"
"94","3","Male",24,"Stim\r17y12g19b18.jpeg","Stim\r05y28g23b30.jpeg",17,5,12,28,19,23,18,30,1,1,1.491,1,"grøn","3_1","3_1",4,1,"Male","left"
"95","3","Male",24,"Stim\r07y06g08b05.jpeg","Stim\r16y09g06b10.jpeg",7,16,6,9,8,6,5,10,-4,1,1.435,1,"grøn","3_1","3_1",-2,0,"Male","left"
"96","3","Male",24,"Stim\r01y27g01b01.jpeg","Stim\r20y14g02b19.jpeg",1,20,27,14,1,2,1,19,1,1,1.087,1,"grøn","3_1","3_1",1,1,"Male","left"
"97","3","Male",24,"Stim\r02y19g24b04.jpeg","Stim\r10y27g22b14.jpeg",2,10,19,27,24,22,4,14,-2,1,1.173,1,"grøn","3_1","3_1",-2,0,"Male","left"
"98","3","Male",24,"Stim\r07y02g03b06.jpeg","Stim\r13y24g05b28.jpeg",7,13,2,24,3,5,6,28,2,1,0.995,2,"rød","3_2","3_2",6,1,"Female","left"
"99","3","Male",24,"Stim\r03y11g01b26.jpeg","Stim\r04y39g24b15.jpeg",3,4,11,39,1,24,26,15,-1,0,1.697,2,"rød","3_2","3_2",1,0,"Female","left"
"100","3","Male",24,"Stim\r06y36g16b14.jpeg","Stim\r09y17g32b21.jpeg",6,9,36,17,16,32,14,21,-2,0,1.445,2,"rød","3_2","3_2",3,0,"Female","left"
"101","3","Male",24,"Stim\r04y28g27b06.jpeg","Stim\r05y40g33b16.jpeg",4,5,28,40,27,33,6,16,-3,0,1.552,2,"rød","3_2","3_2",1,0,"Female","left"
"102","3","Male",24,"Stim\r12y07g07b17.jpeg","Stim\r21y03g15b37.jpeg",12,21,7,3,7,15,17,37,4,1,1.04,2,"rød","3_2","3_2",9,1,"Female","left"
"103","3","Male",24,"Stim\r17y20g40b07.jpeg","Stim\r19y15g35b05.jpeg",17,19,20,15,40,35,7,5,3,1,1.109,2,"rød","3_2","3_2",2,1,"Female","left"
"104","3","Male",24,"Stim\r21y03g15b37.jpeg","Stim\r17y07g07b24.jpeg",21,17,3,7,15,7,37,24,-2,1,1.349,2,"rød","3_2","3_2",-4,0,"Female","left"
"105","3","Male",24,"Stim\r10y03g03b07.jpeg","Stim\r06y14g31b25.jpeg",10,6,3,14,3,31,7,25,2,0,0.927,2,"rød","3_2","3_2",-4,1,"Female","left"
"106","3","Male",24,"Stim\r19y15g35b05.jpeg","Stim\r21y24g16b04.jpeg",19,21,15,24,35,16,5,4,-3,0,1.181,2,"rød","3_2","3_2",2,0,"Female","left"
"107","3","Male",24,"Stim\r04y16g13b13.jpeg","Stim\r10y07g11b10.jpeg",4,10,16,7,13,11,13,10,4,1,1.352,2,"rød","3_2","3_2",6,1,"Female","left"
"108","3","Male",24,"Stim\r13y21g23b09.jpeg","Stim\r12y07g16b25.jpeg",13,12,21,7,23,16,9,25,2,0,1.004,2,"rød","3_2","3_2",-1,1,"Female","left"
"109","3","Male",24,"Stim\r22y02g34b05.jpeg","Stim\r19y10g06b15.jpeg",22,19,2,10,34,6,5,15,-3,1,1.615,2,"rød","3_2","3_2",-3,0,"Female","left"
"110","3","Male",24,"Stim\r22y23g20b06.jpeg","Stim\r19y15g35b05.jpeg",22,19,23,15,20,35,6,5,-2,1,1.092,2,"rød","3_2","3_2",-3,0,"Female","left"
"111","3","Male",24,"Stim\r17y11g38b07.jpeg","Stim\r15y05g12b10.jpeg",17,15,11,5,38,12,7,10,-2,1,2.296,2,"rød","3_2","3_2",-2,0,"Female","left"
"112","3","Male",24,"Stim\r03y03g02b05.jpeg","Stim\r07y14g27b22.jpeg",3,7,3,14,2,27,5,22,3,1,1.345,2,"rød","3_2","3_2",4,1,"Female","left"
"113","3","Male",24,"Stim\r15y17g24b30.jpeg","Stim\r17y22g16b15.jpeg",15,17,17,22,24,16,30,15,2,1,0.903,2,"rød","3_2","3_2",2,1,"Female","left"
"114","3","Male",24,"Stim\r20y04g39b23.jpeg","Stim\r22y35g09b11.jpeg",20,22,4,35,39,9,23,11,3,1,1.083,2,"rød","3_2","3_2",2,1,"Female","left"
"115","3","Male",24,"Stim\r10y27g22b14.jpeg","Stim\r14y10g15b15.jpeg",10,14,27,10,22,15,14,15,4,1,1.014,2,"rød","3_2","3_2",4,1,"Female","left"
"116","3","Male",24,"Stim\r15y16g12b03.jpeg","Stim\r13y33g08b23.jpeg",15,13,16,33,12,8,3,23,-2,1,0.989,2,"rød","3_2","3_2",-2,0,"Female","left"
"117","3","Male",24,"Stim\r10y07g11b10.jpeg","Stim\r14y10g15b15.jpeg",10,14,7,10,11,15,10,15,-2,0,1.019,2,"rød","3_2","3_2",4,0,"Female","left"
"118","3","Male",24,"Stim\r09y17g32b21.jpeg","Stim\r05y40g33b16.jpeg",9,5,17,40,32,33,21,16,1,0,1.659,2,"rød","3_2","3_2",-4,1,"Female","left"
"119","3","Male",24,"Stim\r15y05g12b10.jpeg","Stim\r12y12g14b26.jpeg",15,12,5,12,12,14,10,26,-2,1,0.887,2,"rød","3_2","3_2",-3,0,"Female","left"
"120","3","Male",24,"Stim\r16y21g04b04.jpeg","Stim\r14y10g15b15.jpeg",16,14,21,10,4,15,4,15,-2,1,1.094,2,"rød","3_2","3_2",-2,0,"Female","left"
"121","3","Male",24,"Stim\r12y12g14b26.jpeg","Stim\r13y24g05b28.jpeg",12,13,12,24,14,5,26,28,2,1,1.131,2,"rød","3_2","3_2",1,1,"Female","left"
"122","3","Male",24,"Stim\r05y09g02b34.jpeg","Stim\r11y13g22b35.jpeg",5,11,9,13,2,22,34,35,-4,0,1.02,2,"blå","3_2","3_2",1,0,"Female","left"
"123","3","Male",24,"Stim\r07y14g27b22.jpeg","Stim\r09y17g32b21.jpeg",7,9,14,17,27,32,22,21,2,0,2.249,2,"blå","3_2","3_2",-1,1,"Female","left"
"124","3","Male",24,"Stim\r09y15g18b07.jpeg","Stim\r22y23g20b06.jpeg",9,22,15,23,18,20,7,6,-1,1,1.031,2,"blå","3_2","3_2",-1,0,"Female","left"
"125","3","Male",24,"Stim\r18y13g28b06.jpeg","Stim\r15y05g12b10.jpeg",18,15,13,5,28,12,6,10,2,1,0.894,2,"blå","3_2","3_2",4,1,"Female","left"
"126","3","Male",24,"Stim\r12y12g14b26.jpeg","Stim\r13y33g08b23.jpeg",12,13,12,33,14,8,26,23,-2,1,0.801,2,"blå","3_2","3_2",-3,0,"Female","left"
"127","3","Male",24,"Stim\r01y27g01b01.jpeg","Stim\r15y16g12b03.jpeg",1,15,27,16,1,12,1,3,3,1,1.379,2,"blå","3_2","3_2",2,1,"Female","left"
"128","3","Male",24,"Stim\r10y13g07b36.jpeg","Stim\r05y28g23b30.jpeg",10,5,13,28,7,23,36,30,-4,1,2.115,2,"blå","3_2","3_2",-6,0,"Female","left"
"129","3","Male",24,"Stim\r11y10g06b19.jpeg","Stim\r11y14g08b23.jpeg",11,11,10,14,6,8,19,23,2,1,1.939,2,"blå","3_2","3_2",4,1,"Female","left"
"130","3","Male",24,"Stim\r06y36g16b14.jpeg","Stim\r04y16g13b13.jpeg",6,4,36,16,16,13,14,13,1,0,1.207,2,"blå","3_2","3_2",-1,1,"Female","left"
"131","3","Male",24,"Stim\r14y12g04b29.jpeg","Stim\r12y07g16b25.jpeg",14,12,12,7,4,16,29,25,-3,1,1.204,2,"blå","3_2","3_2",-4,0,"Female","left"
"132","3","Male",24,"Stim\r07y02g03b06.jpeg","Stim\r07y06g08b05.jpeg",7,7,2,6,3,8,6,5,-2,1,1.22,2,"blå","3_2","3_2",-1,0,"Female","left"
"133","3","Male",24,"Stim\r15y05g12b10.jpeg","Stim\r17y20g40b07.jpeg",15,17,5,20,12,40,10,7,-1,1,1.786,2,"blå","3_2","3_2",-3,0,"Female","left"
"134","3","Male",24,"Stim\r13y21g23b09.jpeg","Stim\r07y02g03b06.jpeg",13,7,21,2,23,3,9,6,-1,1,1.21,2,"blå","3_2","3_2",-3,0,"Female","left"
"135","3","Male",24,"Stim\r17y12g19b18.jpeg","Stim\r17y22g16b15.jpeg",17,17,12,22,19,16,18,15,-2,1,1.16,2,"blå","3_2","3_2",-3,0,"Female","left"
"136","3","Male",24,"Stim\r07y06g08b05.jpeg","Stim\r09y15g18b07.jpeg",7,9,6,15,8,18,5,7,1,1,1.423,2,"blå","3_2","3_2",2,1,"Female","left"
"137","3","Male",24,"Stim\r12y09g30b18.jpeg","Stim\r19y10g06b15.jpeg",12,19,9,10,30,6,18,15,1,0,1.258,2,"blå","3_2","3_2",-3,1,"Female","left"
"138","3","Male",24,"Stim\r19y10g06b15.jpeg","Stim\r10y27g22b14.jpeg",19,10,10,27,6,22,15,14,-1,1,0.905,2,"blå","3_2","3_2",-1,0,"Female","left"
"139","3","Male",24,"Stim\r02y19g24b04.jpeg","Stim\r17y20g40b07.jpeg",2,17,19,20,24,40,4,7,2,1,2.034,2,"blå","3_2","3_2",3,1,"Female","left"
"140","3","Male",24,"Stim\r19y15g35b05.jpeg","Stim\r02y19g24b04.jpeg",19,2,15,19,35,24,5,4,1,0,0.885,2,"blå","3_2","3_2",-1,1,"Female","left"
"141","3","Male",24,"Stim\r03y11g01b26.jpeg","Stim\r11y10g06b19.jpeg",3,11,11,10,1,6,26,19,-4,1,1.058,2,"blå","3_2","3_2",-7,0,"Female","left"
"142","3","Male",24,"Stim\r09y06g26b32.jpeg","Stim\r11y13g22b35.jpeg",9,11,6,13,26,22,32,35,2,1,1.127,2,"blå","3_2","3_2",3,1,"Female","left"
