"","GroupNumber","unique_ID","dif_blue","dif_blue_abs","chosen_leader","Leader_gender","Follower_gender","skill_dif","skill_dif_c","leader_behaviour","Sensitivity_roll","Gender","answer","Trial","Subject"
"1",1,"1_8d7229bf",-1,1,"Agree",NA,NA,NA,NA,NA,NA,"Male",1,1,"8d7229bf"
"2",1,"1_8d7229bf",-3,3,"Right_lead",NA,NA,NA,NA,NA,0.098282925329451,"Male",0,10,"8d7229bf"
"3",1,"1_8d7229bf",-1,1,"Agree",NA,NA,NA,NA,NA,0.23397202731669,"Male",0,100,"8d7229bf"
"4",1,"1_8d7229bf",-2,2,"Agree",NA,NA,NA,NA,NA,0.22858059247338,"Male",0,101,"8d7229bf"
"5",1,"1_8d7229bf",-4,4,"Left_lead",0,0,0.999295876307413,-0.000704123692587433,"0",0.2224614678977,"Male",0,102,"8d7229bf"
"6",1,"1_8d7229bf",2,2,"Agree",NA,NA,NA,NA,NA,0.238414893056955,"Male",0,103,"8d7229bf"
"7",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.25152589968869,"Male",0,104,"8d7229bf"
"8",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.254078761210946,"Male",1,105,"8d7229bf"
"9",1,"1_8d7229bf",-2,2,"Agree",NA,NA,NA,NA,NA,0.2644722557402,"Male",0,106,"8d7229bf"
"10",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.271169316924792,"Male",0,107,"8d7229bf"
"11",1,"1_8d7229bf",-2,2,"Agree",NA,NA,NA,NA,NA,0.263048277957805,"Male",0,108,"8d7229bf"
"12",1,"1_8d7229bf",0,0,"Agree",NA,NA,NA,NA,NA,0.28726912951395,"Male",0,109,"8d7229bf"
"13",1,"1_8d7229bf",0,0,"Left_lead",0,0,0.99482225837127,-0.00517774162873041,"0",0.11051443584674,"Male",1,11,"8d7229bf"
"14",1,"1_8d7229bf",-3,3,"Agree",NA,NA,NA,NA,NA,0.2765497782533,"Male",0,110,"8d7229bf"
"15",1,"1_8d7229bf",-2,2,"Agree",NA,NA,NA,NA,NA,0.232142381851406,"Male",1,111,"8d7229bf"
"16",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.22038272808615,"Male",0,112,"8d7229bf"
"17",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.197031544032595,"Male",0,113,"8d7229bf"
"18",1,"1_8d7229bf",-1,1,"Agree",NA,NA,NA,NA,NA,0.179064202053365,"Male",0,114,"8d7229bf"
"19",1,"1_8d7229bf",4,4,"Agree",NA,NA,NA,NA,NA,0.195772467842,"Male",0,115,"8d7229bf"
"20",1,"1_8d7229bf",-2,2,"Agree",NA,NA,NA,NA,NA,0.203734649323035,"Male",0,116,"8d7229bf"
"21",1,"1_8d7229bf",0,0,"Right_lead",NA,NA,NA,NA,NA,0.20306078531678,"Male",0,117,"8d7229bf"
"22",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.208091977814475,"Male",0,118,"8d7229bf"
"23",1,"1_8d7229bf",1,1,"Agree",NA,NA,NA,NA,NA,0.21144300693541,"Male",0,119,"8d7229bf"
"24",1,"1_8d7229bf",-2,2,"Agree",NA,NA,NA,NA,NA,0.14017718635445,"Male",0,12,"8d7229bf"
"25",1,"1_8d7229bf",-2,2,"Agree",NA,NA,NA,NA,NA,0.22367160238208,"Male",0,120,"8d7229bf"
"26",1,"1_8d7229bf",1,1,"Agree",NA,NA,NA,NA,NA,0.19319362282375,"Male",0,121,"8d7229bf"
"27",1,"1_8d7229bf",-1,1,"Agree",NA,NA,NA,NA,NA,0.2135053303198,"Male",0,122,"8d7229bf"
"28",1,"1_8d7229bf",2,2,"Agree",NA,NA,NA,NA,NA,0.2354432243228,"Male",0,123,"8d7229bf"
"29",1,"1_8d7229bf",-1,1,"Agree",NA,NA,NA,NA,NA,0.25053428678973,"Male",0,124,"8d7229bf"
"30",1,"1_8d7229bf",3,3,"Left_lead",0,0,1.05314255554889,0.0531425555488898,"0",0.237848337893135,"Male",0,125,"8d7229bf"
"31",1,"1_8d7229bf",-3,3,"Agree",NA,NA,NA,NA,NA,0.2136821537989,"Male",0,126,"8d7229bf"
"32",1,"1_8d7229bf",0,0,"Agree",NA,NA,NA,NA,NA,0.2149609525686,"Male",1,127,"8d7229bf"
"33",1,"1_8d7229bf",-3,3,"Agree",NA,NA,NA,NA,NA,0.141474755486931,"Male",0,13,"8d7229bf"
"34",1,"1_8d7229bf",-1,1,"Agree",NA,NA,NA,NA,NA,0.151070824091835,"Male",0,14,"8d7229bf"
"35",1,"1_8d7229bf",-2,2,"Agree",NA,NA,NA,NA,NA,0.1610930517676,"Male",0,15,"8d7229bf"
"36",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.15228787623208,"Male",0,16,"8d7229bf"
"37",1,"1_8d7229bf",4,4,"Left_lead",0,0,0.83877170585974,-0.16122829414026,"0",0.125612478086585,"Male",1,17,"8d7229bf"
"38",1,"1_8d7229bf",-1,1,"Right_lead",NA,NA,NA,NA,NA,0.1441275922144,"Male",0,18,"8d7229bf"
"39",1,"1_8d7229bf",2,2,"Agree",NA,NA,NA,NA,NA,0.1657352813625,"Male",0,19,"8d7229bf"
"40",1,"1_8d7229bf",4,4,"Right_lead",NA,NA,NA,NA,NA,NA,"Male",1,2,"8d7229bf"
"41",1,"1_8d7229bf",-1,1,"Left_lead",0,0,0.99499987297003,-0.00500012702996988,"0",0.171114477978835,"Male",0,20,"8d7229bf"
"42",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.152809337292454,"Male",1,21,"8d7229bf"
"43",1,"1_8d7229bf",4,4,"Left_lead",0,0,1.13882022072704,0.138820220727038,"0",0.158541350702525,"Male",0,22,"8d7229bf"
"44",1,"1_8d7229bf",2,2,"Agree",NA,NA,NA,NA,NA,0.152718450671885,"Male",0,23,"8d7229bf"
"45",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.158694140055015,"Male",0,24,"8d7229bf"
"46",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.13152243043856,"Male",1,25,"8d7229bf"
"47",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.13718804353275,"Male",0,26,"8d7229bf"
"48",1,"1_8d7229bf",-1,1,"Right_lead",NA,NA,NA,NA,NA,0.167885243335325,"Male",0,27,"8d7229bf"
"49",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.1365807581599,"Male",0,28,"8d7229bf"
"50",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.127236078703422,"Male",0,29,"8d7229bf"
"51",1,"1_8d7229bf",-2,2,"Agree",NA,NA,NA,NA,NA,NA,"Male",1,3,"8d7229bf"
"52",1,"1_8d7229bf",-3,3,"Agree",NA,NA,NA,NA,NA,0.117988929144901,"Male",0,30,"8d7229bf"
"53",1,"1_8d7229bf",-1,1,"Left_lead",0,0,0.972194560301732,-0.0278054396982675,"0",0.129878313221075,"Male",0,31,"8d7229bf"
"54",1,"1_8d7229bf",3,3,"Right_lead",NA,NA,NA,NA,NA,0.12161464213667,"Male",1,32,"8d7229bf"
"55",1,"1_8d7229bf",-1,1,"Agree",NA,NA,NA,NA,NA,0.14171925699098,"Male",0,33,"8d7229bf"
"56",1,"1_8d7229bf",-3,3,"Left_lead",0,0,0.985250176013881,-0.0147498239861187,"0",0.14534195905829,"Male",0,34,"8d7229bf"
"57",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.157778956713853,"Male",0,35,"8d7229bf"
"58",1,"1_8d7229bf",1,1,"Agree",NA,NA,NA,NA,NA,0.168834396079505,"Male",1,36,"8d7229bf"
"59",1,"1_8d7229bf",-2,2,"Left_lead",0,0,1.0156384052164,0.015638405216402,"0",0.15677421595,"Male",0,37,"8d7229bf"
"60",1,"1_8d7229bf",-1,1,"Agree",NA,NA,NA,NA,NA,0.17881684215605,"Male",0,38,"8d7229bf"
"61",1,"1_8d7229bf",3,3,"Right_lead",NA,NA,NA,NA,NA,0.19569988985167,"Male",0,39,"8d7229bf"
"62",1,"1_8d7229bf",4,4,"Agree",NA,NA,NA,NA,NA,NA,"Male",1,4,"8d7229bf"
"63",1,"1_8d7229bf",4,4,"Agree",NA,NA,NA,NA,NA,0.193317302887831,"Male",0,40,"8d7229bf"
"64",1,"1_8d7229bf",2,2,"Right_lead",NA,NA,NA,NA,NA,0.198195932973236,"Male",0,41,"8d7229bf"
"65",1,"1_8d7229bf",-1,1,"Agree",NA,NA,NA,NA,NA,0.22821041625594,"Male",0,42,"8d7229bf"
"66",1,"1_8d7229bf",2,2,"Left_lead",0,0,1.13386695399012,0.133866953990125,"0",0.194827502158805,"Male",1,43,"8d7229bf"
"67",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.179134721078598,"Male",1,44,"8d7229bf"
"68",1,"1_8d7229bf",4,4,"Right_lead",NA,NA,NA,NA,NA,0.17784450278295,"Male",1,45,"8d7229bf"
"69",1,"1_8d7229bf",-2,2,"Right_lead",NA,NA,NA,NA,NA,0.165455348681845,"Male",0,46,"8d7229bf"
"70",1,"1_8d7229bf",3,3,"Right_lead",NA,NA,NA,NA,NA,0.162850253801685,"Male",0,47,"8d7229bf"
"71",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.148545736651015,"Male",0,48,"8d7229bf"
"72",1,"1_8d7229bf",-1,1,"Left_lead",0,0,0.995368625521392,-0.00463137447860806,"0",0.1331508802061,"Male",0,49,"8d7229bf"
"73",1,"1_8d7229bf",-3,3,"Agree",NA,NA,NA,NA,NA,NA,"Male",0,5,"8d7229bf"
"74",1,"1_8d7229bf",-3,3,"Left_lead",0,0,0.944849951473308,-0.0551500485266925,"0",0.141967101782625,"Male",0,50,"8d7229bf"
"75",1,"1_8d7229bf",2,2,"Right_lead",NA,NA,NA,NA,NA,0.14212658617863,"Male",1,51,"8d7229bf"
"76",1,"1_8d7229bf",-2,2,"Right_lead",NA,NA,NA,NA,NA,0.11951285520304,"Male",1,52,"8d7229bf"
"77",1,"1_8d7229bf",4,4,"Right_lead",NA,NA,NA,NA,NA,0.118158141697385,"Male",1,53,"8d7229bf"
"78",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.13553230060215,"Male",0,54,"8d7229bf"
"79",1,"1_8d7229bf",-2,2,"Agree",NA,NA,NA,NA,NA,0.140518302024445,"Male",0,55,"8d7229bf"
"80",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.1555550203124,"Male",0,56,"8d7229bf"
"81",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.1423434873392,"Male",1,57,"8d7229bf"
"82",1,"1_8d7229bf",-2,2,"Left_lead",0,0,0.993227106759213,-0.00677289324078723,"0",0.1505359450189,"Male",0,58,"8d7229bf"
"83",1,"1_8d7229bf",1,1,"Agree",NA,NA,NA,NA,NA,0.16779166218875,"Male",0,59,"8d7229bf"
"84",1,"1_8d7229bf",-2,2,"Right_lead",NA,NA,NA,NA,NA,NA,"Male",0,6,"8d7229bf"
"85",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.165300171083,"Male",0,60,"8d7229bf"
"86",1,"1_8d7229bf",2,2,"Agree",NA,NA,NA,NA,NA,0.164113260990955,"Male",1,61,"8d7229bf"
"87",1,"1_8d7229bf",-2,2,"Left_lead",0,0,0.958631196965398,-0.0413688030346022,"0",0.17562899083926,"Male",1,62,"8d7229bf"
"88",1,"1_8d7229bf",0,0,"Agree",NA,NA,NA,NA,NA,0.183574582718675,"Male",0,63,"8d7229bf"
"89",1,"1_8d7229bf",-3,3,"Agree",NA,NA,NA,NA,NA,0.18818967173885,"Male",0,64,"8d7229bf"
"90",1,"1_8d7229bf",0,0,"Agree",NA,NA,NA,NA,NA,0.18853345196045,"Male",0,65,"8d7229bf"
"91",1,"1_8d7229bf",2,2,"Left_lead",0,0,1.0343892172779,0.0343892172779003,"0",0.170579224268726,"Male",0,66,"8d7229bf"
"92",1,"1_8d7229bf",-1,1,"Agree",NA,NA,NA,NA,NA,0.1695135161598,"Male",0,67,"8d7229bf"
"93",1,"1_8d7229bf",1,1,"Agree",NA,NA,NA,NA,NA,0.164605441827856,"Male",0,68,"8d7229bf"
"94",1,"1_8d7229bf",0,0,"Agree",NA,NA,NA,NA,NA,0.17243622501642,"Male",0,69,"8d7229bf"
"95",1,"1_8d7229bf",-4,4,"Left_lead",0,0,NA,NA,"0",NA,"Male",0,7,"8d7229bf"
"96",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.18287634874312,"Male",0,70,"8d7229bf"
"97",1,"1_8d7229bf",-1,1,"Agree",NA,NA,NA,NA,NA,0.195166978251225,"Male",1,71,"8d7229bf"
"98",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.203362581469295,"Male",0,72,"8d7229bf"
"99",1,"1_8d7229bf",0,0,"Left_lead",0,0,1.04905765501132,0.04905765501132,"0",0.20146777510935,"Male",0,73,"8d7229bf"
"100",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.198468461912157,"Male",1,74,"8d7229bf"
"101",1,"1_8d7229bf",2,2,"Agree",NA,NA,NA,NA,NA,0.19709615468489,"Male",0,75,"8d7229bf"
"102",1,"1_8d7229bf",2,2,"Agree",NA,NA,NA,NA,NA,0.1936690511826,"Male",0,76,"8d7229bf"
"103",1,"1_8d7229bf",4,4,"Right_lead",NA,NA,NA,NA,NA,0.188423469995955,"Male",1,77,"8d7229bf"
"104",1,"1_8d7229bf",4,4,"Agree",NA,NA,NA,NA,NA,0.19682051037179,"Male",1,78,"8d7229bf"
"105",1,"1_8d7229bf",-3,3,"Agree",NA,NA,NA,NA,NA,0.169520209786856,"Male",1,79,"8d7229bf"
"106",1,"1_8d7229bf",-2,2,"Left_lead",0,0,NA,NA,"1",NA,"Male",1,8,"8d7229bf"
"107",1,"1_8d7229bf",1,1,"Right_lead",NA,NA,NA,NA,NA,0.1785833893134,"Male",0,80,"8d7229bf"
"108",1,"1_8d7229bf",0,0,"Right_lead",NA,NA,NA,NA,NA,0.177060422887356,"Male",1,81,"8d7229bf"
"109",1,"1_8d7229bf",4,4,"Agree",NA,NA,NA,NA,NA,0.168994632854625,"Male",0,82,"8d7229bf"
"110",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.17261523062006,"Male",0,83,"8d7229bf"
"111",1,"1_8d7229bf",4,4,"Right_lead",NA,NA,NA,NA,NA,0.163717675314005,"Male",0,84,"8d7229bf"
"112",1,"1_8d7229bf",1,1,"Agree",NA,NA,NA,NA,NA,0.166654611567595,"Male",0,85,"8d7229bf"
"113",1,"1_8d7229bf",-3,3,"Agree",NA,NA,NA,NA,NA,0.175706535545,"Male",0,86,"8d7229bf"
"114",1,"1_8d7229bf",3,3,"Left_lead",0,0,1.24299866499776,0.242998664997757,"0",0.2150899367951,"Male",0,87,"8d7229bf"
"115",1,"1_8d7229bf",2,2,"Agree",NA,NA,NA,NA,NA,0.22385992075165,"Male",0,88,"8d7229bf"
"116",1,"1_8d7229bf",1,1,"Right_lead",NA,NA,NA,NA,NA,0.26300296485005,"Male",0,89,"8d7229bf"
"117",1,"1_8d7229bf",-2,2,"Agree",NA,NA,NA,NA,NA,NA,"Male",1,9,"8d7229bf"
"118",1,"1_8d7229bf",2,2,"Agree",NA,NA,NA,NA,NA,0.258533448375315,"Male",0,90,"8d7229bf"
"119",1,"1_8d7229bf",3,3,"Agree",NA,NA,NA,NA,NA,0.2565067278858,"Male",1,91,"8d7229bf"
"120",1,"1_8d7229bf",-3,3,"Agree",NA,NA,NA,NA,NA,0.234946754144,"Male",0,92,"8d7229bf"
"121",1,"1_8d7229bf",-4,4,"Left_lead",0,0,1.07114356142053,0.071143561420534,"1",0.228545804553805,"Male",1,93,"8d7229bf"
"122",1,"1_8d7229bf",2,2,"Agree",NA,NA,NA,NA,NA,0.216404278560265,"Male",1,94,"8d7229bf"
"123",1,"1_8d7229bf",-4,4,"Agree",NA,NA,NA,NA,NA,0.232181300655028,"Male",0,95,"8d7229bf"
"124",1,"1_8d7229bf",3,3,"Right_lead",NA,NA,NA,NA,NA,0.247513522420399,"Male",0,96,"8d7229bf"
"125",1,"1_8d7229bf",-1,1,"Left_lead",0,0,1.00020140159446,0.00020140159446469,"0",0.230805684694615,"Male",1,97,"8d7229bf"
"126",1,"1_8d7229bf",-2,2,"Agree",NA,NA,NA,NA,NA,0.238859023062895,"Male",0,98,"8d7229bf"
"127",1,"1_8d7229bf",-3,3,"Agree",NA,NA,NA,NA,NA,0.241124681667828,"Male",0,99,"8d7229bf"
"128",10,"10_621aac02",4,4,"Left_lead",0,0,NA,NA,"1",NA,"Male",1,1,"621aac02"
"129",10,"10_621aac02",-1,1,"Left_lead",0,0,0.940554001765585,-0.0594459982344151,"0",0.0917023975802185,"Male",1,10,"621aac02"
"130",10,"10_621aac02",4,4,"Agree",NA,NA,NA,NA,NA,0.24659837539125,"Male",1,100,"621aac02"
"131",10,"10_621aac02",-1,1,"Agree",NA,NA,NA,NA,NA,0.22433904245508,"Male",0,101,"621aac02"
"132",10,"10_621aac02",2,2,"Left_lead",0,0,0.972734484896725,-0.0272655151032749,"1",0.2117623873889,"Male",1,102,"621aac02"
"133",10,"10_621aac02",2,2,"Right_lead",NA,NA,NA,NA,NA,0.24686887114322,"Male",1,103,"621aac02"
"134",10,"10_621aac02",2,2,"Agree",NA,NA,NA,NA,NA,0.24145870081366,"Male",1,104,"621aac02"
"135",10,"10_621aac02",4,4,"Agree",NA,NA,NA,NA,NA,0.258398475138785,"Male",1,105,"621aac02"
"136",10,"10_621aac02",1,1,"Left_lead",0,0,1.05297052314319,0.0529705231431947,"1",0.267170225783197,"Male",0,106,"621aac02"
"137",10,"10_621aac02",2,2,"Left_lead",0,0,0.842560347336561,-0.157439652663439,"0",0.209641253521086,"Male",1,107,"621aac02"
"138",10,"10_621aac02",1,1,"Left_lead",0,0,0.846189718387017,-0.153810281612983,"0",0.205895512136115,"Male",1,108,"621aac02"
"139",10,"10_621aac02",4,4,"Agree",NA,NA,NA,NA,NA,0.19135860416925,"Male",1,109,"621aac02"
"140",10,"10_621aac02",3,3,"Left_lead",0,0,0.788574218591051,-0.211425781408949,"0",0.085261697051055,"Male",1,11,"621aac02"
"141",10,"10_621aac02",-1,1,"Agree",NA,NA,NA,NA,NA,0.1572149142591,"Male",1,110,"621aac02"
"142",10,"10_621aac02",-1,1,"Left_lead",0,0,0.738017419547529,-0.261982580452471,"0",0.146350816852105,"Male",1,111,"621aac02"
"143",10,"10_621aac02",-2,2,"Agree",NA,NA,NA,NA,NA,0.14665093005835,"Male",0,112,"621aac02"
"144",10,"10_621aac02",1,1,"Agree",NA,NA,NA,NA,NA,0.170650791348045,"Male",1,113,"621aac02"
"145",10,"10_621aac02",-1,1,"Agree",NA,NA,NA,NA,NA,0.166987952568657,"Male",1,114,"621aac02"
"146",10,"10_621aac02",2,2,"Agree",NA,NA,NA,NA,NA,0.1379098212185,"Male",0,115,"621aac02"
"147",10,"10_621aac02",-1,1,"Agree",NA,NA,NA,NA,NA,0.163217070594115,"Male",1,116,"621aac02"
"148",10,"10_621aac02",-1,1,"Left_lead",0,0,1.02464373406332,0.0246437340633185,"0",0.196834754693165,"Male",1,117,"621aac02"
"149",10,"10_621aac02",-4,4,"Agree",NA,NA,NA,NA,NA,0.21481544359605,"Male",0,118,"621aac02"
"150",10,"10_621aac02",-3,3,"Left_lead",0,0,1.10549310244403,0.105493102444032,"1",0.230890696239365,"Male",0,119,"621aac02"
"151",10,"10_621aac02",2,2,"Left_lead",0,0,0.929576447083895,-0.0704235529161054,"1",0.12679803563515,"Male",0,12,"621aac02"
"152",10,"10_621aac02",-2,2,"Left_lead",0,0,1.04536015625422,0.0453601562542232,"0",0.23196350777649,"Male",1,120,"621aac02"
"153",10,"10_621aac02",2,2,"Agree",NA,NA,NA,NA,NA,0.226375308447025,"Male",1,121,"621aac02"
"154",10,"10_621aac02",4,4,"Agree",NA,NA,NA,NA,NA,0.22220597209227,"Male",0,122,"621aac02"
"155",10,"10_621aac02",-2,2,"Agree",NA,NA,NA,NA,NA,0.20662922748812,"Male",0,123,"621aac02"
"156",10,"10_621aac02",-4,4,"Agree",NA,NA,NA,NA,NA,0.222553385973111,"Male",0,124,"621aac02"
"157",10,"10_621aac02",4,4,"Agree",NA,NA,NA,NA,NA,0.19260998953667,"Male",1,125,"621aac02"
"158",10,"10_621aac02",-3,3,"Agree",NA,NA,NA,NA,NA,0.170135153713585,"Male",1,126,"621aac02"
"159",10,"10_621aac02",4,4,"Agree",NA,NA,NA,NA,NA,0.18245900647746,"Male",1,127,"621aac02"
"160",10,"10_621aac02",-2,2,"Agree",NA,NA,NA,NA,NA,0.13226353891429,"Male",1,13,"621aac02"
"161",10,"10_621aac02",4,4,"Left_lead",0,0,0.929565623172217,-0.0704343768277826,"1",0.1373548750949,"Male",0,14,"621aac02"
"162",10,"10_621aac02",2,2,"Left_lead",0,0,0.907919161954344,-0.0920808380456564,"1",0.138551620666501,"Male",0,15,"621aac02"
"163",10,"10_621aac02",4,4,"Left_lead",0,0,0.806907810822311,-0.193092189177689,"1",0.11307940557211,"Male",1,16,"621aac02"
"164",10,"10_621aac02",-3,3,"Right_lead",NA,NA,NA,NA,NA,0.101130875818345,"Male",0,17,"621aac02"
"165",10,"10_621aac02",-4,4,"Agree",NA,NA,NA,NA,NA,0.09707267619585,"Male",0,18,"621aac02"
"166",10,"10_621aac02",2,2,"Right_lead",NA,NA,NA,NA,NA,0.074611259095005,"Male",1,19,"621aac02"
"167",10,"10_621aac02",-2,2,"Agree",NA,NA,NA,NA,NA,NA,"Male",1,2,"621aac02"
"168",10,"10_621aac02",4,4,"Right_lead",NA,NA,NA,NA,NA,0.0842574737871,"Male",0,20,"621aac02"
"169",10,"10_621aac02",4,4,"Left_lead",0,0,1.01587859930291,0.0158785993029118,"1",0.104886112927341,"Male",0,21,"621aac02"
"170",10,"10_621aac02",-1,1,"Agree",NA,NA,NA,NA,NA,0.12268262205802,"Male",0,22,"621aac02"
"171",10,"10_621aac02",-4,4,"Agree",NA,NA,NA,NA,NA,0.124113712095257,"Male",0,23,"621aac02"
"172",10,"10_621aac02",-2,2,"Left_lead",0,0,0.895364853273396,-0.104635146726604,"0",0.13458057719199,"Male",1,24,"621aac02"
"173",10,"10_621aac02",-4,4,"Agree",NA,NA,NA,NA,NA,0.11592434857571,"Male",1,25,"621aac02"
"174",10,"10_621aac02",1,1,"Right_lead",NA,NA,NA,NA,NA,0.117087117857135,"Male",1,26,"621aac02"
"175",10,"10_621aac02",4,4,"Left_lead",0,0,0.848319221815504,-0.151680778184496,"0",0.140080751713445,"Male",1,27,"621aac02"
"176",10,"10_621aac02",1,1,"Left_lead",0,0,0.880821863915836,-0.119178136084164,"0",0.116584588064515,"Male",0,28,"621aac02"
"177",10,"10_621aac02",-1,1,"Agree",NA,NA,NA,NA,NA,0.11929051818801,"Male",0,29,"621aac02"
"178",10,"10_621aac02",3,3,"Right_lead",NA,NA,NA,NA,NA,NA,"Male",0,3,"621aac02"
"179",10,"10_621aac02",2,2,"Agree",NA,NA,NA,NA,NA,0.110678284045085,"Male",0,30,"621aac02"
"180",10,"10_621aac02",4,4,"Agree",NA,NA,NA,NA,NA,0.120011318663111,"Male",0,31,"621aac02"
"181",10,"10_621aac02",2,2,"Agree",NA,NA,NA,NA,NA,0.107869039022495,"Male",1,32,"621aac02"
"182",10,"10_621aac02",-4,4,"Agree",NA,NA,NA,NA,NA,0.134166809675141,"Male",0,33,"621aac02"
"183",10,"10_621aac02",1,1,"Agree",NA,NA,NA,NA,NA,0.134147489730495,"Male",1,34,"621aac02"
"184",10,"10_621aac02",2,2,"Left_lead",0,0,0.871133711401558,-0.128866288598442,"0",0.139687905045,"Male",0,35,"621aac02"
"185",10,"10_621aac02",-4,4,"Agree",NA,NA,NA,NA,NA,0.141658019023748,"Male",1,36,"621aac02"
"186",10,"10_621aac02",1,1,"Agree",NA,NA,NA,NA,NA,0.132780135030025,"Male",0,37,"621aac02"
"187",10,"10_621aac02",-1,1,"Left_lead",0,0,0.929746294713964,-0.0702537052860356,"1",0.16897910921966,"Male",1,38,"621aac02"
"188",10,"10_621aac02",2,2,"Left_lead",0,0,0.945698209607142,-0.0543017903928577,"0",0.183785549051448,"Male",1,39,"621aac02"
"189",10,"10_621aac02",4,4,"Right_lead",NA,NA,NA,NA,NA,NA,"Male",1,4,"621aac02"
"190",10,"10_621aac02",-1,1,"Agree",NA,NA,NA,NA,NA,0.167541386653507,"Male",1,40,"621aac02"
"191",10,"10_621aac02",-4,4,"Agree",NA,NA,NA,NA,NA,0.16617017794508,"Male",1,41,"621aac02"
"192",10,"10_621aac02",3,3,"Agree",NA,NA,NA,NA,NA,0.166702393376095,"Male",1,42,"621aac02"
"193",10,"10_621aac02",-3,3,"Right_lead",NA,NA,NA,NA,NA,0.149098767610705,"Male",0,43,"621aac02"
"194",10,"10_621aac02",3,3,"Right_lead",NA,NA,NA,NA,NA,0.128314360822355,"Male",0,44,"621aac02"
"195",10,"10_621aac02",-3,3,"Left_lead",0,0,0.957581235123115,-0.0424187648768848,"0",0.14464125613065,"Male",0,45,"621aac02"
"196",10,"10_621aac02",-2,2,"Left_lead",0,0,0.99262627959955,-0.00737372040045037,"1",0.149844208265275,"Male",0,46,"621aac02"
"197",10,"10_621aac02",-3,3,"Left_lead",0,0,0.994670485873082,-0.00532951412691751,"0",0.15558400972576,"Male",0,47,"621aac02"
"198",10,"10_621aac02",1,1,"Left_lead",0,0,0.945558516985426,-0.0544414830145741,"1",0.14118642694561,"Male",0,48,"621aac02"
"199",10,"10_621aac02",2,2,"Right_lead",NA,NA,NA,NA,NA,0.121443013661055,"Male",1,49,"621aac02"
"200",10,"10_621aac02",3,3,"Agree",NA,NA,NA,NA,NA,NA,"Male",1,5,"621aac02"
"201",10,"10_621aac02",-2,2,"Right_lead",NA,NA,NA,NA,NA,0.133773610033855,"Male",0,50,"621aac02"
"202",10,"10_621aac02",-2,2,"Right_lead",NA,NA,NA,NA,NA,0.140680662099105,"Male",1,51,"621aac02"
"203",10,"10_621aac02",2,2,"Agree",NA,NA,NA,NA,NA,0.127506883966,"Male",1,52,"621aac02"
"204",10,"10_621aac02",-3,3,"Agree",NA,NA,NA,NA,NA,0.131854627046357,"Male",0,53,"621aac02"
"205",10,"10_621aac02",4,4,"Agree",NA,NA,NA,NA,NA,0.16092469159055,"Male",1,54,"621aac02"
"206",10,"10_621aac02",-2,2,"Agree",NA,NA,NA,NA,NA,0.13917918378238,"Male",1,55,"621aac02"
"207",10,"10_621aac02",-2,2,"Agree",NA,NA,NA,NA,NA,0.1537321092519,"Male",0,56,"621aac02"
"208",10,"10_621aac02",2,2,"Left_lead",0,0,0.985419169978306,-0.0145808300216943,"1",0.13783026972282,"Male",1,57,"621aac02"
"209",10,"10_621aac02",-4,4,"Agree",NA,NA,NA,NA,NA,0.12680059498735,"Male",1,58,"621aac02"
"210",10,"10_621aac02",4,4,"Agree",NA,NA,NA,NA,NA,0.1624581684481,"Male",1,59,"621aac02"
"211",10,"10_621aac02",4,4,"Agree",NA,NA,NA,NA,NA,NA,"Male",1,6,"621aac02"
"212",10,"10_621aac02",-4,4,"Left_lead",0,0,0.941563520201674,-0.0584364797983256,"1",0.150503843091995,"Male",1,60,"621aac02"
"213",10,"10_621aac02",-4,4,"Right_lead",NA,NA,NA,NA,NA,0.145637253969551,"Male",0,61,"621aac02"
