"","unique","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127"
"1","1_8d7229bf",0.098282925329451,0.11051443584674,0.14017718635445,0.141474755486931,0.151070824091835,0.1610930517676,0.15228787623208,0.125612478086585,0.1441275922144,0.1657352813625,0.171114477978835,0.152809337292454,0.158541350702525,0.152718450671885,0.158694140055015,0.13152243043856,0.13718804353275,0.167885243335325,0.1365807581599,0.127236078703422,0.117988929144901,0.129878313221075,0.12161464213667,0.14171925699098,0.14534195905829,0.157778956713853,0.168834396079505,0.15677421595,0.17881684215605,0.19569988985167,0.193317302887831,0.198195932973236,0.22821041625594,0.194827502158805,0.179134721078598,0.17784450278295,0.165455348681845,0.162850253801685,0.148545736651015,0.1331508802061,0.141967101782625,0.14212658617863,0.11951285520304,0.118158141697385,0.13553230060215,0.140518302024445,0.1555550203124,0.1423434873392,0.1505359450189,0.16779166218875,0.165300171083,0.164113260990955,0.17562899083926,0.183574582718675,0.18818967173885,0.18853345196045,0.170579224268726,0.1695135161598,0.164605441827856,0.17243622501642,0.18287634874312,0.195166978251225,0.203362581469295,0.20146777510935,0.198468461912157,0.19709615468489,0.1936690511826,0.188423469995955,0.19682051037179,0.169520209786856,0.1785833893134,0.177060422887356,0.168994632854625,0.17261523062006,0.163717675314005,0.166654611567595,0.175706535545,0.2150899367951,0.22385992075165,0.26300296485005,0.258533448375315,0.2565067278858,0.234946754144,0.228545804553805,0.216404278560265,0.232181300655028,0.247513522420399,0.230805684694615,0.238859023062895,0.241124681667828,0.23397202731669,0.22858059247338,0.2224614678977,0.238414893056955,0.25152589968869,0.254078761210946,0.2644722557402,0.271169316924792,0.263048277957805,0.28726912951395,0.2765497782533,0.232142381851406,0.22038272808615,0.197031544032595,0.179064202053365,0.195772467842,0.203734649323035,0.20306078531678,0.208091977814475,0.21144300693541,0.22367160238208,0.19319362282375,0.2135053303198,0.2354432243228,0.25053428678973,0.237848337893135,0.2136821537989,0.2149609525686
"2","1_c8ab3147",0.10340748076334,0.1110896292446,0.14370386395712,0.14212429349959,0.14828891641921,0.157433129223145,0.151545092548083,0.14975764824808,0.1431657223313,0.16572344091323,0.17197437168315,0.143001802244764,0.139215433496,0.135799080042356,0.14868688919961,0.127432329634705,0.131654499264425,0.156232513509705,0.132139491819968,0.133269358703,0.1205225610436,0.133592923190977,0.12418356190365,0.142538633926753,0.14751782095215,0.15850411173821,0.164737139915415,0.154360267536945,0.1794348756012,0.19070193998366,0.177122775845225,0.175791251869395,0.18249152545879,0.17182571682965,0.16302505391802,0.16968559964197,0.157928303053105,0.160761862273335,0.14930215552761,0.13377042112047,0.15025359482874,0.14177064134512,0.118782051122125,0.118994816480026,0.136088693632455,0.12696859118375,0.1533214927379,0.157673306029725,0.1515624613892,0.18055691386515,0.20066397852525,0.176267233696415,0.18320809023869,0.18534156479635,0.1895815902677,0.18761787357113,0.164908161666285,0.167177705521295,0.162643191435115,0.17193539509362,0.18100408823689,0.194510658849635,0.194875564829575,0.192046427712475,0.192809964752624,0.191340158283964,0.189702853994131,0.188698789048885,0.1975731820897,0.170008027121415,0.1749399317659,0.17708959332156,0.1684770318159,0.183034652694395,0.164169564955665,0.16595382716455,0.174769060339125,0.17304116476705,0.1653887179293,0.19039146637825,0.205694774813425,0.205955714716475,0.218328518810384,0.213366174979114,0.211656492318556,0.22694406485918,0.237481913347232,0.2307592094219,0.23931089750695,0.251824739480288,0.240560306951146,0.24111599474485,0.22261821865986,0.23114626905695,0.24101569797563,0.249421935697725,0.2663523136635,0.26178124869395,0.253637718275885,0.2689309807604,0.2558075262636,0.217389351064395,0.221709659214725,0.19892359189183,0.18061767956936,0.1970526442094,0.20620619350752,0.2005955674062,0.20575519526187,0.20840773583045,0.22204448366859,0.1961131288058,0.21621297894689,0.23312338744765,0.24797776536975,0.22584628893775,0.20060918251596,0.20747955097946
"3","10_621aac02",0.0917023975802185,0.085261697051055,0.12679803563515,0.13226353891429,0.1373548750949,0.138551620666501,0.11307940557211,0.101130875818345,0.09707267619585,0.074611259095005,0.0842574737871,0.104886112927341,0.12268262205802,0.124113712095257,0.13458057719199,0.11592434857571,0.117087117857135,0.140080751713445,0.116584588064515,0.11929051818801,0.110678284045085,0.120011318663111,0.107869039022495,0.134166809675141,0.134147489730495,0.139687905045,0.141658019023748,0.132780135030025,0.16897910921966,0.183785549051448,0.167541386653507,0.16617017794508,0.166702393376095,0.149098767610705,0.128314360822355,0.14464125613065,0.149844208265275,0.15558400972576,0.14118642694561,0.121443013661055,0.133773610033855,0.140680662099105,0.127506883966,0.131854627046357,0.16092469159055,0.13917918378238,0.1537321092519,0.13783026972282,0.12680059498735,0.1624581684481,0.150503843091995,0.145637253969551,0.14752663839887,0.14099379949965,0.1335349266168,0.144096555956805,0.13774789739705,0.150767098573,0.150641957599335,0.164312870324855,0.159779194518545,0.193926075676225,0.1925119109581,0.18820802760465,0.195985306074435,0.188799449101446,0.178256289413555,0.176338288726265,0.180461029387055,0.155743202663429,0.148562635068497,0.13288602053245,0.098367477526065,0.087354654845765,0.0746318311948,0.07335511126555,0.1257485034418,0.11229306822967,0.122924835182,0.15007288577295,0.1481422375822,0.1895201288731,0.2226335260497,0.21035718553578,0.21290939491931,0.22809596703599,0.24508361313626,0.24500736878793,0.2470886671327,0.243968616248888,0.24659837539125,0.22433904245508,0.2117623873889,0.24686887114322,0.24145870081366,0.258398475138785,0.267170225783197,0.209641253521086,0.205895512136115,0.19135860416925,0.1572149142591,0.146350816852105,0.14665093005835,0.170650791348045,0.166987952568657,0.1379098212185,0.163217070594115,0.196834754693165,0.21481544359605,0.230890696239365,0.23196350777649,0.226375308447025,0.22220597209227,0.20662922748812,0.222553385973111,0.19260998953667,0.170135153713585,0.18245900647746
"4","10_abdf9a1f",0.09749828017113,0.108121334734215,0.1364040967614,0.141036085812586,0.14776242975312,0.152603476688675,0.14013918821392,0.10896244684015,0.11608836326555,0.1096223314315,0.09949091360657,0.103246699949495,0.126397484569034,0.13247264838966,0.15030808580432,0.12834024138911,0.13355228496575,0.165127405004045,0.13235887168629,0.131959658550792,0.12010550243559,0.131776954607185,0.123555235785205,0.143595898455929,0.146105241890475,0.160351853242205,0.165612615979315,0.154598974549805,0.18174754788525,0.194338476254275,0.17790634878792,0.167065567361235,0.16852864659473,0.1529086652595,0.140189777500515,0.15104854901637,0.15095732537499,0.156417639746488,0.149315377535525,0.13207466881634,0.16407828465354,0.140672579666691,0.098935049692885,0.094659475101405,0.112440709994698,0.096854897669231,0.121392044002355,0.1398696858372,0.14225480276175,0.153965541898545,0.1598445987582,0.14594795395173,0.17107445047047,0.15218174185905,0.164375936548555,0.18010775253565,0.155513377871624,0.151801350934795,0.154496223727455,0.1656345518815,0.15188436053435,0.178911021727362,0.172014868362385,0.16971177072878,0.18349182455992,0.17533118588765,0.1781866098945,0.17822711600736,0.188122048747475,0.16616202004338,0.171163826962095,0.14881870352465,0.11274022670505,0.1337856514273,0.1316552095086,0.122871001821,0.133436298867783,0.13277711805678,0.09521756735565,0.155331149849315,0.116054574688,0.1576818613186,0.20595372488464,0.189783552153155,0.194769047087415,0.209635671365875,0.225899685831496,0.214499462609365,0.219391130200001,0.217457379001189,0.22073731181841,0.213434524582485,0.217698036490793,0.227043136362735,0.2292045296366,0.245168689038865,0.2537300141942,0.248814526085625,0.2433207443463,0.2397391976028,0.2165335915085,0.198302659226975,0.19028878676592,0.1775829007206,0.16085180887195,0.1546353296155,0.17754328581764,0.19210067670311,0.20066379060623,0.20885765431635,0.221898172021087,0.20865070690983,0.221264525709324,0.22799520501302,0.246289673033175,0.212611268639765,0.19056457979054,0.18838249484834
"5","11_621aac02",0.072333761450542,0.061182854393172,0.10285210914667,0.10909087769815,0.121218864711075,0.14030865847261,0.1294967677221,0.128354643386925,0.12461263274915,0.1104994568325,0.12074540038795,0.11801995632191,0.13399512677507,0.144101955305275,0.15273910035307,0.121625405435394,0.129295407671995,0.164728465348245,0.135307668513425,0.148659761778265,0.135658048395,0.152917416844058,0.14712039167846,0.17069369202609,0.168856880810695,0.198045078658495,0.18185572682235,0.16992802880209,0.18865531771281,0.187252892939025,0.160379021156504,0.167057324908635,0.165567747604235,0.1619155052759,0.145017937335777,0.14791164053662,0.15128237186635,0.15960138854025,0.154414357425475,0.15177798125055,0.182318533623575,0.158929027494151,0.126996992805035,0.123219246212795,0.12825293613807,0.114150138672075,0.137284542485499,0.14594177529601,0.156984406046065,0.17046102661555,0.1399610510721,0.14930236964643,0.175005988416245,0.1477333035804,0.141037557402335,0.131358751501,0.136571511310095,0.145743012133735,0.151503231020195,0.15631241390713,0.157898763209935,0.17509449803768,0.16666059260135,0.171293464799795,0.18600335143385,0.188302396767154,0.185690023938099,0.182225821727885,0.195920494284955,0.178903459833964,0.176001635788274,0.173496347608455,0.169738522932505,0.1743834656578,0.15933342084628,0.16950186173375,0.156313019915715,0.1691760034033,0.1499765939587,0.15582243070145,0.1710006994894,0.18854874897065,0.217641555677172,0.207538189265231,0.20252631226053,0.221231043254895,0.23892653790617,0.221023173676995,0.218201117348575,0.215626649668343,0.213255243535265,0.1909345553176,0.18269580951835,0.16645411481676,0.212807631386505,0.221987020343185,0.2209774943185,0.215784989766065,0.218966598114795,0.20063198902735,0.183824514813,0.181206445517095,0.1617592393359,0.18753864302137,0.17693124001897,0.17963613669465,0.177850557247065,0.195061689256285,0.203756871097901,0.21419235577341,0.226212187737105,0.229294153199595,0.24084228715358,0.23846439656663,0.237699559714115,0.1911014015597,0.16562385849671,0.181921431885855
"6","11_63429d93",0.102039806686824,0.10955609515475,0.14040223752784,0.14358623403958,0.14882956647831,0.163486979121714,0.142571556704425,0.126821784714045,0.12599032504795,0.12070906655135,0.145433862279755,0.123635698058892,0.138196647843942,0.129475893282105,0.14611970979907,0.12575268226125,0.131714003583435,0.15872495868784,0.130368017619934,0.1330122627546,0.1245395053094,0.13409326290528,0.127386525046136,0.147699340902567,0.146815538033958,0.159765700933275,0.163661232156595,0.1514635183514,0.1799346690186,0.190523163767015,0.182420525692945,0.183116203625945,0.182263536158902,0.171394463971,0.150066019763325,0.167193014653105,0.154184290436196,0.1600452244444,0.148931921782355,0.132423768112545,0.148378170033606,0.140469021641936,0.113737027297385,0.10813165609695,0.1200106409935,0.110382438392095,0.124770433566065,0.1293320936829,0.1358176485865,0.15802849326923,0.129504449505689,0.13787781923505,0.156226780339895,0.1454787328938,0.162853241395245,0.15968651987405,0.14898749438706,0.1520420012149,0.148748008643155,0.162485893966456,0.15619834458293,0.180294418586528,0.173078882225551,0.1734866702234,0.18350312167695,0.178748089629955,0.18211556599045,0.18332896943398,0.191657391569922,0.166800924378796,0.173271353773215,0.161980795048695,0.1554217282476,0.16508604885015,0.16576289028485,0.17380464063295,0.173719023682273,0.17547471843295,0.14304590141655,0.1660164316124,0.13456359170725,0.1844212618,0.204185357670555,0.192293340096769,0.19193904624738,0.211329342079025,0.221684353380125,0.21338633598141,0.216640386634735,0.217543830672091,0.218031186480215,0.18855064941496,0.19579617590694,0.202086650499835,0.222390447373795,0.237684031696905,0.24266592705224,0.224036306866402,0.212713137043375,0.212300331999745,0.1933794332535,0.1831808550487,0.16966490472245,0.182135850290045,0.16275023769525,0.1392234141813,0.177737483293025,0.19457422468233,0.202796841228356,0.20908236831602,0.218696921401,0.200339711636697,0.216579044015715,0.228619734496585,0.24432778430215,0.21129641682015,0.18268950930225,0.186513614987695
"7","12_3736e1b9",0.110184016024578,0.13881936260925,0.156850888405185,0.15974189913395,0.17090280470397,0.188408843786965,0.170855930675325,0.1574906694224,0.17590179960985,0.180959783053165,0.18139678653595,0.1607602291638,0.17066530477406,0.166249296930128,0.163011480591055,0.140856182518855,0.147464917559046,0.177875803282765,0.143494256467379,0.139976436142795,0.124164771629611,0.13710021948266,0.126890615131785,0.143470103118695,0.139362621473809,0.147725870538995,0.147350070911935,0.127101703746514,0.1583013706366,0.183372786191995,0.175160741418796,0.17299849446766,0.191798501941956,0.183518488818995,0.17601668800817,0.172875123174896,0.16236818568202,0.163745273377675,0.146107509132692,0.11934352519695,0.1353284844641,0.13997130890158,0.11219485498119,0.10665793330347,0.12849176605896,0.122830237568945,0.138842130174724,0.161546569468445,0.20935636317883,0.229235478224955,0.22565731763885,0.20510466758429,0.223159957708645,0.23119880716665,0.23321939341625,0.24754665151505,0.199291404092885,0.181003498626355,0.17242135868739,0.183549194480415,0.17636291795362,0.196077605896915,0.201072599315435,0.20862553818842,0.202904002002524,0.194248041786795,0.187014498029005,0.18942198572207,0.198478854066137,0.170238283014314,0.18524996166605,0.1769965791902,0.1408508129116,0.143909429987635,0.10555267821794,0.0726337464124,0.113306188164715,0.094842283394725,0.0355866333528,0.0810476289801,0.040000683289745,0.1506507440752,0.2050980383173,0.201434630805945,0.21508363510401,0.23656928453059,0.26043878269157,0.253435374866435,0.263733913540525,0.272514979602816,0.24825374608803,0.22707376525565,0.2138040260826,0.212424876592715,0.227455200328292,0.24073267409205,0.2299372243626,0.21858257593675,0.207922656157,0.1909214934777,0.177492460945,0.160057027052775,0.164375467150875,0.167433539989225,0.152217843101285,0.134046492799,0.17314182743744,0.19067566261405,0.211881592705785,0.216778605687125,0.234709188657705,0.2123819106498,0.229840297146391,0.249524949324345,0.258082482421955,0.2225167813897,0.193709720135245,0.191950077474705
"8","12_abdf9a1f",0.103327893310382,0.11308467703609,0.14136280222659,0.14404923000049,0.149941418493073,0.154403077847985,0.131548250548175,0.1117083527934,0.088344746086,0.0746486216034245,0.0850279817262,0.09845183603438,0.100426567810134,0.10093555425385,0.12848416155705,0.11882002624411,0.127219986868815,0.1550749888191,0.131028673711205,0.1343379684782,0.122470977699905,0.13404145493183,0.12694960827673,0.14718719418895,0.14759593269475,0.158161045146545,0.162751520006846,0.15325449081155,0.179363056786295,0.1921583161801,0.17318555543438,0.168694955698901,0.17338474535222,0.17443401720338,0.15891700400942,0.168694904722225,0.159069306900395,0.160870976263405,0.14937193573148,0.13304171802713,0.13876131197156,0.14546305290951,0.133837289990725,0.1429098996902,0.148445088936244,0.14896329296024,0.16871521466658,0.17465889129435,0.2072625386551,0.18778815594995,0.17647860323045,0.167891272712205,0.189374587830003,0.19907202356579,0.198768686481813,0.195659286287985,0.1753158917396,0.164737893574065,0.15585675118365,0.168072803534285,0.17224431490305,0.190703137034402,0.18624767694365,0.18332499365459,0.192244604461635,0.186270480344525,0.18413436239871,0.182479840237265,0.196373300945735,0.17008971546769,0.174749866838405,0.173778214270735,0.1774590535565,0.16608286368087,0.1587318862835,0.1745970406597,0.166221035076155,0.18112812449484,0.1503535574623,0.18303774928755,0.18918663825795,0.1926177952338,0.21520266138004,0.207917480459267,0.204532311202365,0.22060442835308,0.23687927369371,0.22758562474015,0.240426028640785,0.24354085322314,0.229077788177938,0.20891278036236,0.19081510099635,0.19896359957581,0.217341436332815,0.2310906970018,0.23725809490085,0.215584699380695,0.21651036438569,0.187249970947645,0.16656167688835,0.1787622646238,0.1816093332841,0.189093042376195,0.165068846883585,0.1506025120832,0.172108583916665,0.19065202493505,0.199944123874426,0.20726016952489,0.218788619469455,0.21220158580105,0.222007460066156,0.2231727181403,0.2377245937159,0.190021466565435,0.172755486116045,0.173717114229615
"9","13_49c9ee1c",0.09869411258907,0.110431553033985,0.136479427633315,0.140846351865685,0.152170180697375,0.169777360725353,0.175790827378,0.1662382588989,0.16702794446435,0.2008547783303,0.1974096505876,0.156902761168839,0.16030208428459,0.15185570284549,0.15873450669015,0.13214406957825,0.132935799084175,0.15700652764835,0.131659177804195,0.1336687813983,0.121858271930859,0.135919932689111,0.129499363851275,0.151853436681436,0.14826630401095,0.160212125616155,0.163053493233207,0.153251820236608,0.18011849619735,0.191309642905935,0.178662148696549,0.175642583371885,0.181879525269464,0.16256109999191,0.14404938379918,0.1481990503434,0.148414875931925,0.15737979504703,0.14899941954224,0.132062273616609,0.166067516909097,0.14039225187576,0.109304642713085,0.09828665392428,0.122731733037266,0.1130885244571,0.14036483922815,0.1426618199843,0.1743963802295,0.19434308275935,0.20047449920454,0.18441226068233,0.189894507306495,0.19910741955505,0.2039098475277,0.2015834159298,0.17745323897995,0.171646378031325,0.166148599098505,0.170947033158641,0.172103030131435,0.18699401588405,0.18417032258436,0.187446642002315,0.191099934281582,0.189424100824676,0.187810956747065,0.18652432406789,0.19924571873095,0.17328360771716,0.18142707674975,0.188822288168574,0.1937693017925,0.199835240289335,0.17369346662225,0.19150937405115,0.1837428746244,0.1928107035261,0.1323755072556,0.1485798307779,0.16914636653145,0.175022321656075,0.203125904092265,0.192227452362374,0.196621150952015,0.203075012461925,0.21882331201363,0.21213434014715,0.2140024359965,0.217336563185993,0.215524104890385,0.200329069140885,0.20011721775845,0.201636657201285,0.21188888686363,0.235035746656115,0.23814271024995,0.22403324513523,0.2156702034396,0.213503048386135,0.20893934102559,0.19800832659858,0.17639369381391,0.18369612767153,0.169033636195885,0.16782073032435,0.186418836122225,0.194750365974855,0.203867058928183,0.210207496232715,0.220346537561355,0.211463306375065,0.221638220819848,0.22698570705275,0.24565356506455,0.215184388725765,0.1878975223553,0.19978565566449
