,SubjectID_left,SubjectID_right,Gender_left,Gender_right,Age_left,Age_right,Image_1,Image_2,Prop_red_image_1,Prop_red_image_2,Prop_yellow_image_1,Prop_yellow_image_2,Prop_green_image_1,Prop_green_image_2,Prop_blue_image_1,Prop_blue_image_2,Response_left,Response_right,Joint_left,Joint_right,Correct_left,Correct_right,Correct_joint,RT_left,RT_right,RT_joint_left,RT_joint_right,Round,Block
0,50,52,Female,Female,22,22,Stim\r21y31g06b08.jpeg,Stim\r22y23g20b06.jpeg,21,22,31,23,06,20,08,06,-2,3,0,1,0,1,1,4.692,7.154,0,8.943,1,rød
1,50,52,Female,Female,22,22,Stim\r14y08g21b39.jpeg,Stim\r13y24g05b28.jpeg,14,13,08,24,21,05,39,28,-2,2,0,1,1,0,0,3.486,5.917,0,6.394,1,rød
2,50,52,Female,Female,22,22,Stim\r04y28g27b06.jpeg,Stim\r03y03g02b05.jpeg,04,03,28,03,27,02,06,05,-3,-2,0,0,1,1,0,3.624,3.704,0,0.0,1,rød
3,50,52,Female,Female,22,22,Stim\r17y22g16b15.jpeg,Stim\r21y03g15b37.jpeg,17,21,22,03,16,15,15,37,-3,2,1,0,0,1,1,2.384,4.548,3.434,0.0,1,rød
4,50,52,Female,Female,22,22,Stim\r02y19g24b04.jpeg,Stim\r05y28g23b30.jpeg,02,05,19,28,24,23,04,30,3,1,0,0,1,1,0,5.145,5.527,0,0.0,1,rød
5,50,52,Female,Female,22,22,Stim\r21y24g16b04.jpeg,Stim\r17y07g07b24.jpeg,21,17,24,07,16,07,04,24,2,2,0,0,0,0,0,3.184,2.647,0,0.0,1,rød
6,50,52,Female,Female,22,22,Stim\r10y27g22b14.jpeg,Stim\r08y12g20b03.jpeg,10,08,27,12,22,20,14,03,-2,1,0,-1,1,0,1,3.683,5.112,0,5.892,1,rød
7,50,52,Female,Female,22,22,Stim\r10y03g03b07.jpeg,Stim\r12y09g30b18.jpeg,10,12,03,09,03,30,07,18,3,1,0,0,1,1,0,3.571,7.566,0,0.0,1,rød
8,50,52,Female,Female,22,22,Stim\r14y10g15b15.jpeg,Stim\r17y07g07b24.jpeg,14,17,10,07,15,07,15,24,2,2,0,0,1,1,0,1.969,3.489,0,0.0,1,rød
9,50,52,Female,Female,22,22,Stim\r21y01g04b27.jpeg,Stim\r15y05g12b10.jpeg,21,15,01,05,04,12,27,10,-2,-2,0,0,1,1,0,3.462,4.243,0,0.0,1,rød
