,SubjectID_left,SubjectID_right,Gender_left,Gender_right,Age_left,Age_right,Image_1,Image_2,Prop_red_image_1,Prop_red_image_2,Prop_yellow_image_1,Prop_yellow_image_2,Prop_green_image_1,Prop_green_image_2,Prop_blue_image_1,Prop_blue_image_2,Response_left,Response_right,Joint_left,Joint_right,Correct_left,Correct_right,Correct_joint,RT_left,RT_right,RT_joint_left,RT_joint_right,Round,Block
0,49,51,Male,Male,20,20,Stim\r22y23g20b06.jpeg,Stim\r20y14g02b19.jpeg,22,20,23,14,20,02,06,19,2,3,0,0,0,0,0,3.382,3.926,0,0,1,rød
1,49,51,Male,Male,20,20,Stim\r05y09g02b34.jpeg,Stim\r11y10g06b19.jpeg,05,11,09,10,02,06,34,19,1,2,0,0,1,1,0,2.867,2.713,0,0,1,rød
2,49,51,Male,Male,20,20,Stim\r22y35g09b11.jpeg,Stim\r20y14g02b19.jpeg,22,20,35,14,09,02,11,19,-1,4,0,1,1,0,0,2.087,2.034,0,3.564,1,rød
3,49,51,Male,Male,20,20,Stim\r11y26g25b38.jpeg,Stim\r07y14g27b22.jpeg,11,07,26,14,25,27,38,22,-1,1,0,-1,1,0,1,3.995,2.322,0,3.655,1,rød
4,49,51,Male,Male,20,20,Stim\r12y07g07b17.jpeg,Stim\r10y07g11b10.jpeg,12,10,07,07,07,11,17,10,1,-2,0,1,0,1,0,3.731,4.346,0,2.791,1,rød
5,49,51,Male,Male,20,20,Stim\r10y37g07b02.jpeg,Stim\r17y22g16b15.jpeg,10,17,37,22,07,16,02,15,2,2,0,0,1,1,0,2.918,2.445,0,0,1,rød
6,49,51,Male,Male,20,20,Stim\r06y19g29b08.jpeg,Stim\r09y02g05b02.jpeg,06,09,19,02,29,05,08,02,1,-2,1,0,1,0,1,4.406,1.399,2.04,0,1,rød
7,49,51,Male,Male,20,20,Stim\r03y11g01b26.jpeg,Stim\r07y14g27b22.jpeg,03,07,11,14,01,27,26,22,3,-2,0,1,1,0,1,2.217,1.682,0,1.942,1,rød
8,49,51,Male,Male,20,20,Stim\r11y14g08b23.jpeg,Stim\r17y07g07b24.jpeg,11,17,14,07,08,07,23,24,2,2,0,0,1,1,0,2.464,1.694,0,0,1,rød
9,49,51,Male,Male,20,20,Stim\r21y31g06b08.jpeg,Stim\r20y04g39b23.jpeg,21,20,31,04,06,39,08,23,-2,-2,0,0,1,1,0,2.895,1.857,0,0,1,rød
10,49,51,Male,Male,20,20,Stim\r15y17g24b30.jpeg,Stim\r12y09g30b18.jpeg,15,12,17,09,24,30,30,18,2,-2,1,0,0,1,0,3.021,1.081,1.189,0,1,rød
11,49,51,Male,Male,20,20,Stim\r13y33g08b23.jpeg,Stim\r19y10g06b15.jpeg,13,19,33,10,08,06,23,15,2,3,0,0,1,1,0,2.721,1.6,0,0,1,rød
12,49,51,Male,Male,20,20,Stim\r15y05g12b10.jpeg,Stim\r14y20g16b10.jpeg,15,14,05,20,12,16,10,10,3,-2,0,-1,0,1,1,1.929,1.56,0,1.99,1,rød
13,49,51,Male,Male,20,20,Stim\r19y10g06b15.jpeg,Stim\r15y17g24b30.jpeg,19,15,10,17,06,24,15,30,2,-2,0,-1,0,1,1,2.137,1.668,0,1.678,1,rød
14,49,51,Male,Male,20,20,Stim\r09y15g18b07.jpeg,Stim\r12y07g07b17.jpeg,09,12,15,07,18,07,07,17,1,-1,1,0,1,0,1,1.836,2.618,1.927,0,1,rød
15,49,51,Male,Male,20,20,Stim\r17y12g19b18.jpeg,Stim\r10y02g36b05.jpeg,17,10,12,02,19,36,18,05,1,-2,0,-1,0,1,1,2.899,2.761,0,1.701,1,rød
16,49,51,Male,Male,20,20,Stim\r10y02g36b05.jpeg,Stim\r14y08g21b39.jpeg,10,14,02,08,36,21,05,39,2,1,0,0,1,1,0,2.918,1.575,0,0,1,rød
17,49,51,Male,Male,20,20,Stim\r08y09g09b11.jpeg,Stim\r07y06g08b05.jpeg,08,07,09,06,09,08,11,05,-1,2,1,0,1,0,0,2.366,1.331,3.103,0,1,rød
18,49,51,Male,Male,20,20,Stim\r21y03g15b37.jpeg,Stim\r22y23g20b06.jpeg,21,22,03,23,15,20,37,06,1,3,0,0,1,1,0,3.132,1.664,0,0,1,rød
19,49,51,Male,Male,20,20,Stim\r13y21g23b09.jpeg,Stim\r10y03g03b07.jpeg,13,10,21,03,23,03,09,07,1,-2,0,-1,0,1,1,2.269,1.429,0,1.686,1,rød
