,SubjectID_left,SubjectID_right,Gender_left,Gender_right,Age_left,Age_right,Image_1,Image_2,Prop_red_image_1,Prop_red_image_2,Prop_yellow_image_1,Prop_yellow_image_2,Prop_green_image_1,Prop_green_image_2,Prop_blue_image_1,Prop_blue_image_2,Response_left,Response_right,Joint_left,Joint_right,Correct_left,Correct_right,Correct_joint,RT_left,RT_right,RT_joint_left,RT_joint_right,Round,Block
0,30,31,Female,Male,24,25,Stim\r11y10g06b19.jpeg,Stim\r15y17g24b30.jpeg,11,15,10,17,06,24,19,30,-2,-4,0,0,0,0,0,5.023,4.416,0,0,1,rød
1,30,31,Female,Male,24,25,Stim\r08y12g20b03.jpeg,Stim\r11y14g08b23.jpeg,08,11,12,14,20,08,03,23,-1,3,1,0,0,1,1,3.689,3.135,11.077,0,1,rød
2,30,31,Female,Male,24,25,Stim\r03y06g12b09.jpeg,Stim\r05y40g33b16.jpeg,03,05,06,40,12,33,09,16,2,-2,0,1,1,0,1,5.62,6.733,0,4.182,1,rød
3,30,31,Female,Male,24,25,Stim\r12y12g14b26.jpeg,Stim\r10y02g36b05.jpeg,12,10,12,02,14,36,26,05,2,2,0,0,0,0,0,5.225,7.02,0,0,1,rød
4,30,31,Female,Male,24,25,Stim\r18y19g14b27.jpeg,Stim\r22y35g09b11.jpeg,18,22,19,35,14,09,27,11,3,-3,1,0,1,0,1,5.132,3.663,12.657,0,1,rød
5,30,31,Female,Male,24,25,Stim\r20y04g39b23.jpeg,Stim\r21y31g06b08.jpeg,20,21,04,31,39,06,23,08,1,-2,-1,0,1,0,0,4.663,3.509,5.109,0,1,rød
6,30,31,Female,Male,24,25,Stim\r10y37g07b02.jpeg,Stim\r14y08g21b39.jpeg,10,14,37,08,07,21,02,39,2,2,0,0,1,1,0,2.218,1.909,0,0,1,rød
7,30,31,Female,Male,24,25,Stim\r09y02g05b02.jpeg,Stim\r07y14g27b22.jpeg,09,07,02,14,05,27,02,22,-2,-3,0,0,1,1,0,5.371,3.814,0,0,1,rød
8,30,31,Female,Male,24,25,Stim\r14y08g21b39.jpeg,Stim\r10y27g22b14.jpeg,14,10,08,27,21,22,39,14,2,-3,-1,0,0,1,1,5.5,1.793,3.179,0,1,rød
9,30,31,Female,Male,24,25,Stim\r14y20g16b10.jpeg,Stim\r15y16g12b03.jpeg,14,15,20,16,16,12,10,03,2,2,0,0,1,1,0,3.134,4.745,0,0,1,rød
10,30,31,Female,Male,24,25,Stim\r04y16g13b13.jpeg,Stim\r11y10g06b19.jpeg,04,11,16,10,13,06,13,19,2,4,0,0,1,1,0,4.186,2.047,0,0,1,rød
11,30,31,Female,Male,24,25,Stim\r09y07g06b09.jpeg,Stim\r08y23g10b29.jpeg,09,08,07,23,06,10,09,29,2,4,0,0,0,0,0,3.397,2.02,0,0,1,rød
12,30,31,Female,Male,24,25,Stim\r17y12g19b18.jpeg,Stim\r14y10g15b15.jpeg,17,14,12,10,19,15,18,15,-2,-3,0,0,1,1,0,3.221,2.338,0,0,1,rød
13,30,31,Female,Male,24,25,Stim\r07y02g03b06.jpeg,Stim\r03y11g01b26.jpeg,07,03,02,11,03,01,06,26,2,-3,0,-1,0,1,1,3.702,3.466,0,3.397,1,rød
14,30,31,Female,Male,24,25,Stim\r17y11g38b07.jpeg,Stim\r21y24g16b04.jpeg,17,21,11,24,38,16,07,04,-2,4,1,0,0,1,1,4.56,1.779,2.787,0,1,rød
15,30,31,Female,Male,24,25,Stim\r09y06g26b32.jpeg,Stim\r12y09g30b18.jpeg,09,12,06,09,26,30,32,18,2,-2,0,1,1,0,1,2.431,1.944,0,2.336,1,rød
16,30,31,Female,Male,24,25,Stim\r07y06g08b05.jpeg,Stim\r10y02g36b05.jpeg,07,10,06,02,08,36,05,05,2,4,0,0,1,1,0,2.934,2.449,0,0,1,rød
17,30,31,Female,Male,24,25,Stim\r16y21g04b04.jpeg,Stim\r12y07g07b17.jpeg,16,12,21,07,04,07,04,17,-2,-3,0,0,1,1,0,4.028,2.085,0,0,1,rød
18,30,31,Female,Male,24,25,Stim\r17y22g16b15.jpeg,Stim\r18y13g28b06.jpeg,17,18,22,13,16,28,15,06,-2,-4,0,0,0,0,0,3.341,2.321,0,0,1,rød
19,30,31,Female,Male,24,25,Stim\r12y07g07b17.jpeg,Stim\r13y21g23b09.jpeg,12,13,07,21,07,23,17,09,-2,-3,0,0,0,0,0,3.666,2.602,0,0,1,rød
20,30,31,Female,Male,24,25,Stim\r21y01g04b27.jpeg,Stim\r22y02g34b05.jpeg,21,22,01,02,04,34,27,05,2,-3,0,-1,1,0,0,3.029,2.566,0,2.574,1,rød
21,30,31,Female,Male,24,25,Stim\r10y07g11b10.jpeg,Stim\r13y24g05b28.jpeg,10,13,07,24,11,05,10,28,1,2,0,0,1,1,0,4.558,1.631,0,0,1,rød
22,30,31,Female,Male,24,25,Stim\r04y39g24b15.jpeg,Stim\r11y13g22b35.jpeg,04,11,39,13,24,22,15,35,2,3,0,0,1,1,0,3.171,1.693,0,0,1,rød
23,30,31,Female,Male,24,25,Stim\r10y13g07b36.jpeg,Stim\r11y10g06b19.jpeg,10,11,13,10,07,06,36,19,-2,2,0,-1,0,1,0,3.125,4.789,0,1.379,1,rød
24,30,31,Female,Male,24,25,Stim\r07y14g27b22.jpeg,Stim\r10y13g07b36.jpeg,07,10,14,13,27,07,22,36,2,4,0,0,1,1,0,2.03,1.876,0,0,1,rød
25,30,31,Female,Male,24,25,Stim\r05y40g33b16.jpeg,Stim\r17y12g19b18.jpeg,05,17,40,12,33,19,16,18,-2,-3,0,0,0,0,0,3.174,2.404,0,0,1,blå
26,30,31,Female,Male,24,25,Stim\r07y06g08b05.jpeg,Stim\r22y35g09b11.jpeg,07,22,06,35,08,09,05,11,2,-2,0,1,1,0,1,3.368,2.313,0,1.612,1,blå
27,30,31,Female,Male,24,25,Stim\r14y08g21b39.jpeg,Stim\r10y13g07b36.jpeg,14,10,08,13,21,07,39,36,-2,2,0,1,1,0,0,3.41,3.157,0,2.502,1,blå
28,30,31,Female,Male,24,25,Stim\r13y21g23b09.jpeg,Stim\r06y19g29b08.jpeg,13,06,21,19,23,29,09,08,2,-1,1,0,0,1,0,3.323,2.236,3.684,0,1,blå
29,30,31,Female,Male,24,25,Stim\r22y02g34b05.jpeg,Stim\r02y19g24b04.jpeg,22,02,02,19,34,24,05,04,-2,2,0,-1,1,0,1,4.464,3.169,0,1.423,1,blå
