,SubjectID_left,SubjectID_right,Gender_left,Gender_right,Age_left,Age_right,Image_1,Image_2,Prop_red_image_1,Prop_red_image_2,Prop_yellow_image_1,Prop_yellow_image_2,Prop_green_image_1,Prop_green_image_2,Prop_blue_image_1,Prop_blue_image_2,Response_left,Response_right,Joint_left,Joint_right,Correct_left,Correct_right,Correct_joint,RT_left,RT_right,RT_joint_left,RT_joint_right,Round,Block
0,60,57,Female,Male,21,22,Stim\r12y07g16b25.jpeg,Stim\r10y27g22b14.jpeg,12,10,07,27,16,22,25,14,3,-1,1,0,0,1,0,2.677,0.929,2.075,0,2,rød
1,60,57,Female,Male,21,22,Stim\r14y20g16b10.jpeg,Stim\r15y05g12b10.jpeg,14,15,20,05,16,12,10,10,-4,-1,0,0,0,0,0,1.776,1.088,0.0,0,2,rød
2,60,57,Female,Male,21,22,Stim\r22y23g20b06.jpeg,Stim\r20y04g39b23.jpeg,22,20,23,04,20,39,06,23,2,-2,0,1,0,1,0,2.217,1.296,0.0,2.29,2,rød
3,60,57,Female,Male,21,22,Stim\r03y03g02b05.jpeg,Stim\r06y14g31b25.jpeg,03,06,03,14,02,31,05,25,1,2,0,0,1,1,0,2.84,1.286,0.0,0,2,rød
4,60,57,Female,Male,21,22,Stim\r14y12g04b29.jpeg,Stim\r18y13g28b06.jpeg,14,18,12,13,04,28,29,06,-2,2,1,0,0,1,1,2.165,1.211,2.773,0,2,rød
5,60,57,Female,Male,21,22,Stim\r10y13g07b36.jpeg,Stim\r13y21g23b09.jpeg,10,13,13,21,07,23,36,09,3,-1,0,1,1,0,1,2.157,2.62,0.0,1.372,2,rød
6,60,57,Female,Male,21,22,Stim\r15y16g12b03.jpeg,Stim\r19y10g06b15.jpeg,15,19,16,10,12,06,03,15,-1,2,0,1,0,1,1,2.483,2.18,0.0,1.137,2,rød
7,60,57,Female,Male,21,22,Stim\r08y23g10b29.jpeg,Stim\r11y14g08b23.jpeg,08,11,23,14,10,08,29,23,3,1,0,0,1,1,0,1.586,1.788,0.0,0,2,rød
8,60,57,Female,Male,21,22,Stim\r22y02g34b05.jpeg,Stim\r21y31g06b08.jpeg,22,21,02,31,34,06,05,08,4,-2,1,0,0,1,0,2.397,1.243,3.566,0,2,rød
9,60,57,Female,Male,21,22,Stim\r09y07g06b09.jpeg,Stim\r11y14g08b23.jpeg,09,11,07,14,06,08,09,23,2,2,0,0,1,1,0,2.061,1.006,0.0,0,2,rød
10,60,57,Female,Male,21,22,Stim\r20y04g39b23.jpeg,Stim\r13y33g08b23.jpeg,20,13,04,33,39,08,23,23,-2,1,1,0,1,0,0,1.687,1.155,2.744,0,2,rød
