,SubjectID_left,SubjectID_right,Gender_left,Gender_right,Age_left,Age_right,Image_1,Image_2,Prop_red_image_1,Prop_red_image_2,Prop_yellow_image_1,Prop_yellow_image_2,Prop_green_image_1,Prop_green_image_2,Prop_blue_image_1,Prop_blue_image_2,Response_left,Response_right,Joint_left,Joint_right,Correct_left,Correct_right,Correct_joint,RT_left,RT_right,RT_joint_left,RT_joint_right,Round,Block
0,03,01,Male,Male,24,23,Stim\r10y03g03b07.jpeg,Stim\r11y10g06b19.jpeg,10,11,03,10,03,06,07,19,-2,-2,0,0,0,0,0,3.562,2.707,0,0,1,rød
1,03,01,Male,Male,24,23,Stim\r16y21g04b04.jpeg,Stim\r15y05g12b10.jpeg,16,15,21,05,04,12,04,10,3,-2,1,0,0,1,0,1.888,1.867,6.121,0,1,rød
2,03,01,Male,Male,24,23,Stim\r10y13g07b36.jpeg,Stim\r09y07g06b09.jpeg,10,09,13,07,07,06,36,09,1,1,0,0,0,0,0,2.389,2.302,0,0,1,rød
3,03,01,Male,Male,24,23,Stim\r12y07g07b17.jpeg,Stim\r21y24g16b04.jpeg,12,21,07,24,07,16,17,04,4,2,0,0,1,1,0,1.583,1.531,0,0,1,rød
4,03,01,Male,Male,24,23,Stim\r20y14g02b19.jpeg,Stim\r21y01g04b27.jpeg,20,21,14,01,02,04,19,27,2,-1,0,-1,1,0,0,2.142,1.872,0,7.432,1,rød
5,03,01,Male,Male,24,23,Stim\r01y27g01b01.jpeg,Stim\r04y16g13b13.jpeg,01,04,27,16,01,13,01,13,4,2,0,0,1,1,0,1.824,2.17,0,0,1,rød
6,03,01,Male,Male,24,23,Stim\r09y15g18b07.jpeg,Stim\r06y36g16b14.jpeg,09,06,15,36,18,16,07,14,-2,2,0,-1,1,0,1,1.693,2.856,0,4.031,1,rød
7,03,01,Male,Male,24,23,Stim\r08y23g10b29.jpeg,Stim\r10y02g36b05.jpeg,08,10,23,02,10,36,29,05,2,-1,-1,0,1,0,0,2.192,2.055,1.961,0,1,rød
8,03,01,Male,Male,24,23,Stim\r13y21g23b09.jpeg,Stim\r09y02g05b02.jpeg,13,09,21,02,23,05,09,02,4,2,0,0,0,0,0,1.585,2.897,0,0,1,rød
9,03,01,Male,Male,24,23,Stim\r03y06g12b09.jpeg,Stim\r02y10g14b11.jpeg,03,02,06,10,12,14,09,11,2,1,0,0,0,0,0,1.482,2.298,0,0,1,rød
10,03,01,Male,Male,24,23,Stim\r11y26g25b38.jpeg,Stim\r15y16g12b03.jpeg,11,15,26,16,25,12,38,03,3,-2,0,-1,1,0,0,2.409,1.473,0,4.129,1,rød
11,03,01,Male,Male,24,23,Stim\r11y14g08b23.jpeg,Stim\r08y23g10b29.jpeg,11,08,14,23,08,10,23,29,-2,1,0,-1,1,0,1,2.381,1.775,0,4.168,1,rød
12,03,01,Male,Male,24,23,Stim\r07y02g03b06.jpeg,Stim\r14y12g04b29.jpeg,07,14,02,12,03,04,06,29,-2,2,1,0,0,1,1,1.989,2.701,4.514,0,1,rød
13,03,01,Male,Male,24,23,Stim\r02y10g14b11.jpeg,Stim\r11y26g25b38.jpeg,02,11,10,26,14,25,11,38,4,2,0,0,1,1,0,1.493,1.822,0,0,1,rød
14,03,01,Male,Male,24,23,Stim\r13y33g08b23.jpeg,Stim\r11y13g22b35.jpeg,13,11,33,13,08,22,23,35,2,-1,1,0,0,1,0,1.078,1.825,1.666,0,1,rød
