,SubjectID_left,SubjectID_right,Gender_left,Gender_right,Age_left,Age_right,Image_1,Image_2,Prop_red_image_1,Prop_red_image_2,Prop_yellow_image_1,Prop_yellow_image_2,Prop_green_image_1,Prop_green_image_2,Prop_blue_image_1,Prop_blue_image_2,Response_left,Response_right,Joint_left,Joint_right,Correct_left,Correct_right,Correct_joint,RT_left,RT_right,RT_joint_left,RT_joint_right,Round,Block
0,19,18,Male,Female,20,21,Stim\r09y07g06b09.jpeg,Stim\r08y12g20b03.jpeg,09,08,07,12,06,20,09,03,-2,3,0,1,1,0,0,1.784,1.251,0,2.115,2,rød
1,19,18,Male,Female,20,21,Stim\r21y01g04b27.jpeg,Stim\r20y14g02b19.jpeg,21,20,01,14,04,02,27,19,3,2,0,0,0,0,0,1.244,1.421,0,0.0,2,rød
2,19,18,Male,Female,20,21,Stim\r17y12g19b18.jpeg,Stim\r10y37g07b02.jpeg,17,10,12,37,19,07,18,02,-2,-3,0,0,1,1,0,1.283,1.562,0,0.0,2,rød
3,19,18,Male,Female,20,21,Stim\r08y12g20b03.jpeg,Stim\r10y37g07b02.jpeg,08,10,12,37,20,07,03,02,-2,2,0,-1,0,1,0,1.778,1.386,0,3.039,2,rød
4,19,18,Male,Female,20,21,Stim\r04y16g13b13.jpeg,Stim\r02y19g24b04.jpeg,04,02,16,19,13,24,13,04,-2,2,1,0,1,0,0,1.414,1.641,3.118,0.0,2,rød
5,19,18,Male,Female,20,21,Stim\r21y03g15b37.jpeg,Stim\r12y09g30b18.jpeg,21,12,03,09,15,30,37,18,-2,-3,0,0,1,1,0,1.458,2.42,0,0.0,2,rød
6,19,18,Male,Female,20,21,Stim\r09y06g26b32.jpeg,Stim\r10y37g07b02.jpeg,09,10,06,37,26,07,32,02,-2,2,0,-1,0,1,0,1.454,1.917,0,2.628,2,rød
7,19,18,Male,Female,20,21,Stim\r14y20g16b10.jpeg,Stim\r10y13g07b36.jpeg,14,10,20,13,16,07,10,36,-3,4,0,1,1,0,0,1.122,1.414,0,1.459,2,rød
8,19,18,Male,Female,20,21,Stim\r13y21g23b09.jpeg,Stim\r09y07g06b09.jpeg,13,09,21,07,23,06,09,09,-2,-2,0,0,1,1,0,1.003,2.217,0,0.0,2,rød
9,19,18,Male,Female,20,21,Stim\r08y09g09b11.jpeg,Stim\r09y15g18b07.jpeg,08,09,09,15,09,18,11,07,2,-2,1,0,1,0,1,1.175,1.437,1.527,0.0,2,rød
10,19,18,Male,Female,20,21,Stim\r07y02g03b06.jpeg,Stim\r05y40g33b16.jpeg,07,05,02,40,03,33,06,16,-2,2,1,0,1,0,0,1.527,1.909,2.144,0.0,2,rød
11,19,18,Male,Female,20,21,Stim\r04y28g27b06.jpeg,Stim\r06y14g31b25.jpeg,04,06,28,14,27,31,06,25,-2,1,0,-1,0,1,0,2.017,2.146,0,1.815,2,rød
12,19,18,Male,Female,20,21,Stim\r02y10g14b11.jpeg,Stim\r03y11g01b26.jpeg,02,03,10,11,14,01,11,26,-2,-4,0,0,0,0,0,3.257,1.603,0,0.0,2,rød
13,19,18,Male,Female,20,21,Stim\r10y02g36b05.jpeg,Stim\r11y14g08b23.jpeg,10,11,02,14,36,08,05,23,2,3,0,0,1,1,0,2.06,1.609,0,0.0,2,rød
14,19,18,Male,Female,20,21,Stim\r12y12g14b26.jpeg,Stim\r03y03g02b05.jpeg,12,03,12,03,14,02,26,05,-4,-4,0,0,1,1,0,1.784,1.282,0,0.0,2,rød
15,19,18,Male,Female,20,21,Stim\r10y07g11b10.jpeg,Stim\r14y12g04b29.jpeg,10,14,07,12,11,04,10,29,-2,3,0,-1,0,1,0,1.267,2.081,0,1.237,2,rød
16,19,18,Male,Female,20,21,Stim\r12y07g07b17.jpeg,Stim\r15y16g12b03.jpeg,12,15,07,16,07,12,17,03,4,-3,0,1,1,0,1,1.241,1.821,0,1.374,2,rød
17,19,18,Male,Female,20,21,Stim\r21y24g16b04.jpeg,Stim\r22y35g09b11.jpeg,21,22,24,35,16,09,04,11,3,3,0,0,1,1,0,1.62,1.934,0,0.0,2,rød
18,19,18,Male,Female,20,21,Stim\r22y35g09b11.jpeg,Stim\r21y31g06b08.jpeg,22,21,35,31,09,06,11,08,-2,-4,0,0,1,1,0,2.083,1.181,0,0.0,2,rød
19,19,18,Male,Female,20,21,Stim\r15y17g24b30.jpeg,Stim\r14y08g21b39.jpeg,15,14,17,08,24,21,30,39,3,2,0,0,0,0,0,1.198,1.195,0,0.0,2,rød
20,19,18,Male,Female,20,21,Stim\r10y03g03b07.jpeg,Stim\r11y14g08b23.jpeg,10,11,03,14,03,08,07,23,-2,-4,0,0,0,0,0,1.724,1.804,0,0.0,2,rød
21,19,18,Male,Female,20,21,Stim\r04y39g24b15.jpeg,Stim\r06y19g29b08.jpeg,04,06,39,19,24,29,15,08,2,4,0,0,1,1,0,1.781,1.394,0,0.0,2,rød
22,19,18,Male,Female,20,21,Stim\r09y02g05b02.jpeg,Stim\r07y02g03b06.jpeg,09,07,02,02,05,03,02,06,3,-4,-1,0,0,1,1,1.299,1.513,2.16,0.0,2,rød
